"id_train","x","y","z"
17742,0.699565,0.757931,0.781858
17743,0.408865,0.194919,0.69755
17744,0.243488,0.907836,-0.691092
17745,0.642451,0.642832,1.319995
17746,0.817777,0.137407,1.281149
17747,0.942092,0.433783,-2.594416
17748,0.493004,0.442069,0.036531
17749,0.625544,0.658289,1.188251
17750,0.35816,0.283375,-0.236259
17751,0.79971,0.472175,-1.089916
17752,0.38265,0.888899,-0.557898
17753,0.160021,0.570657,-1.674328
17754,0.48864,0.348684,-0.259518
17755,0.52813,0.086763,0.974872
17756,0.875563,0.332433,-2.640321
17757,0.852445,0.822202,-1.21461
17758,0.766094,0.80528,-0.283236
17759,0.38703,0.182132,1.937385
17760,0.153124,0.190799,-4.583958
17761,0.680537,0.858457,-0.192703
17762,0.268559,0.430549,1.461806
17763,0.38352,0.499748,-0.508385
17764,0.349142,0.08986,2.642533
17765,0.261189,0.45304,0.583657
17766,0.287816,0.751736,-0.383597
17767,0.322148,0.270558,0.145528
17768,0.641276,0.257618,-1.562126
17769,0.052811,0.335119,-2.709122
17770,0.273167,0.270207,0.098944
17771,0.693614,0.651637,1.320663
17772,0.358145,0.891508,-0.531573
17773,0.959838,0.057496,1.952819
17774,0.857542,0.852583,-1.680596
17775,0.942061,0.553765,-1.63816
17776,0.893767,0.997589,-1.966151
17777,0.667185,0.443977,-0.63136
17778,0.184131,0.142916,-5.76575
17779,0.186526,0.353689,0.377826
17780,0.423514,0.597238,0.327959
17781,0.644739,0.553445,0.517936
17782,0.98468,0.000504,1.302752
17783,0.675944,0.542031,0.336375
17784,0.104646,0.790188,-0.846279
17785,0.218326,0.491173,0.334357
17786,0.607004,0.923812,-0.645667
17787,0.776364,0.016419,-1.341087
17788,0.898695,0.926787,-2.236466
17789,0.386587,0.809018,-0.322051
17790,0.267399,0.203555,0.914573
17791,0.585901,0.917525,-0.835742
17792,0.09366,0.407904,-1.41138
17793,0.51548,0.596918,1.12351
17794,0.240131,0.676051,-1.305108
17795,0.000397,0.065278,-1.147971
17796,0.039063,0.796292,-2.006334
17797,0.876127,0.165957,-0.18192
17798,0.724208,0.446769,-1.274877
17799,0.610056,0.808927,0.286208
17800,0.437736,0.15555,2.509808
17801,0.348302,0.153292,4.142937
17802,0.026734,0.289448,-2.804777
17803,0.06096,0.601678,-4.00965
17804,0.271839,0.098619,-0.147174
17805,0.894728,0.405661,-2.143842
17806,0.983749,0.492897,-2.272956
17807,0.108354,0.895094,-1.094904
17808,0.855406,0.97351,-1.946435
17809,0.761364,0.49662,-0.764073
17810,0.845792,0.713603,-1.093209
17811,0.638865,0.823819,0.286011
17812,0.185061,0.901137,-1.132916
17813,0.124865,0.615534,-2.646348
17814,0.854108,0.161227,-0.021134
17815,0.893812,0.752209,-1.157556
17816,0.30074,0.286427,-0.911247
17817,0.97847,0.856443,-1.40557
17818,0.795361,0.245304,-2.793151
17819,0.685313,0.659861,1.325331
17820,0.379721,0.91928,-0.506108
17821,0.95935,0.770214,-1.377782
17822,0.114763,0.035691,-1.557813
17823,0.97409,0.37438,-3.511713
17824,0.133089,0.137087,-4.837617
17825,0.636332,0.579507,0.771483
17826,0.543801,0.542916,0.458207
17827,0.278447,0.908125,-0.49862
17828,0.19379,0.544976,-0.582302
17829,0.128725,0.213275,-5.924984
17830,0.859205,0.91841,-1.869051
17831,0.478691,0.657389,1.176911
17832,0.376822,0.530632,-0.853145
17833,0.855283,0.292699,-1.660205
17834,0.547845,0.158724,-0.344194
17835,0.171923,0.114763,-4.839413
17836,0.152865,0.396185,1.1183
17837,0.333913,0.279103,-0.351972
17838,0.922301,0.936278,-1.973475
17839,0.99115,0.139483,0.261197
17840,0.203265,0.113893,-2.683552
17841,0.983444,0.055711,2.098368
17842,0.387076,0.61297,-0.581117
17843,0.213993,0.222141,-2.470133
17844,0.509834,0.518853,0.116475
17845,0.095628,0.675929,-2.543681
17846,0.741833,0.748974,0.43447
17847,0.321202,0.879194,-0.481045
17848,0.581933,0.420188,-0.722498
17849,0.566155,0.76466,0.362261
17850,0.821988,0.148989,0.733595
17851,0.289143,0.627436,-1.085566
17852,0.07631,0.354467,-1.382218
17853,0.38024,0.298878,-0.553733
17854,0.875273,0.638987,-1.305333
17855,0.22446,0.795789,-0.541961
17856,0.67985,0.424201,-1.178074
17857,0.607401,0.986465,-1.320747
17858,0.291112,0.12871,1.694187
17859,0.870237,0.797757,-1.174337
17860,0.128054,0.254398,-3.703475
17861,0.66978,0.335897,-1.555753
17862,0.33994,0.399985,0.510881
17863,0.781857,0.805127,-0.341518
17864,0.127855,0.485084,-1.266877
17865,0.329152,0.926482,-0.263536
17866,0.058366,0.240253,-2.660524
17867,0.379339,0.436454,0.905259
17868,0.72694,0.398871,-0.393059
17869,0.190631,0.676219,-2.482087
17870,0.353857,0.374914,-0.090479
17871,0.900923,0.975265,-2.175625
17872,0.932189,0.447623,-2.835495
17873,0.667231,0.168566,0.021689
17874,0.345083,0.169238,3.898145
17875,0.399252,0.727337,-0.347916
17876,0.04976,0.796139,-1.523571
17877,0.499107,0.027008,0.930664
17878,0.625513,0.321111,-0.521951
17879,0.815549,0.459236,-1.191817
17880,0.036896,0.92372,-2.491304
17881,0.04538,0.895232,-2.339057
17882,0.48957,0.828138,0.29798
17883,0.48835,0.110948,2.209125
17884,0.33695,0.37615,0.332607
17885,0.336553,0.040681,1.7646
17886,0.079393,0.52726,-1.481707
17887,0.160021,0.676738,-3.286564
17888,0.47274,0.636194,1.062202
17889,0.098421,0.474708,-3.67959
17890,0.368032,0.642161,-0.088795
17891,0.039704,0.185336,-1.228065
17892,0.008118,0.188312,-1.021538
17893,0.450492,0.756664,-0.062156
17894,0.072984,0.291493,-2.128292
17895,0.934874,0.109453,0.563083
17896,0.137514,0.89546,-0.837978
17897,0.262165,0.791363,-0.523653
17898,0.857572,0.097261,1.019231
17899,0.528084,0.486748,0.192569
17900,0.540963,0.786206,0.258596
17901,0.787091,0.619959,0.498303
17902,0.284749,0.067659,0.088159
17903,0.651423,0.918944,-0.654904
17904,0.4663,0.839887,-0.395602
17905,0.117769,0.783871,-1.052752
17906,0.534768,0.598779,1.228437
17907,0.374533,0.787518,-0.314188
17908,0.607919,0.449058,-1.125208
17909,0.921569,0.051377,0.58439
17910,0.681956,0.117418,-0.187355
17911,0.09691,0.399435,-1.957378
17912,0.720302,0.145983,0.21415
17913,0.41883,0.563272,-0.481337
17914,0.754833,0.938872,-1.710615
17915,0.816266,0.234638,-2.566687
17916,0.004044,0.568597,-5.433813
17917,0.178058,0.396948,2.024039
17918,0.891447,0.499702,-2.039136
17919,0.650187,0.300511,-1.356865
17920,0.762097,0.380423,-0.06878
17921,0.034012,0.030991,-2.915883
17922,0.370443,0.811948,-0.66211
17923,0.718044,0.657176,1.288461
17924,0.935546,0.742412,-1.336047
17925,0.796323,0.261265,-2.736967
17926,0.095262,0.768505,-2.124763
17927,0.317708,0.307286,-0.114765
17928,0.577844,0.531731,0.162011
17929,0.140124,0.26717,-3.256403
17930,0.82446,0.490425,-1.229618
17931,0.98349,0.571649,-1.698548
17932,0.09189,0.633356,-2.690079
17933,0.137133,0.69984,-2.651723
17934,0.628321,0.714946,0.811046
17935,0.083772,0.732219,-2.520395
17936,0.248173,0.219974,0.762052
17937,0.333318,0.723064,-0.965637
17938,0.328634,0.579156,-0.695007
17939,0.170855,0.36054,0.620652
17940,0.72134,0.06099,-0.116509
17941,0.882872,0.730205,-1.196291
17942,0.704433,0.912856,-1.028188
17943,0.577737,0.095567,-0.522014
17944,0.748821,0.878965,-1.055556
17945,0.678843,0.558022,0.494038
17946,0.373098,0.586084,-1.194383
17947,0.379477,0.222599,0.5794
17948,0.878172,0.553506,-1.074837
17949,0.0907,0.484871,-4.103465
17950,0.263828,0.628092,-1.512381
17951,0.304051,0.692546,-1.001532
17952,0.814511,0.954818,-2.014681
17953,0.647959,0.897932,-0.202025
17954,0.744839,0.140795,0.197145
17955,0.397864,0.221393,0.024444
17956,0.314702,0.297597,-0.16961
17957,0.519265,0.840757,0.031728
17958,0.831098,0.795911,-0.658191
17959,0.443366,0.426383,0.252717
17960,0.186511,0.553765,-0.847357
17961,0.026017,0.559091,-4.229383
17962,0.371069,0.765789,-0.358455
17963,0.355123,0.074403,3.429309
17964,0.648325,0.162219,-0.405309
17965,0.092699,0.037339,-2.099568
17966,0.47779,0.309606,-0.35064
17967,0.444358,0.703914,0.165058
17968,0.297749,0.686946,-0.989047
17969,0.877379,0.193774,-0.939331
17970,0.0795,0.843763,-0.68088
17971,0.692042,0.13434,-0.092414
17972,0.130465,0.594705,-1.77421
17973,0.125277,0.314137,0.096909
17974,0.155306,0.401007,1.355177
17975,0.64712,0.948806,-1.421649
17976,0.809049,0.677745,-0.240606
17977,0.421332,0.920699,-0.618876
17978,0.044526,0.006958,-2.345463
17979,0.241825,0.021637,2.734097
17980,0.259113,0.565728,-1.788981
17981,0.526406,0.992416,-0.641927
17982,0.040482,0.83209,-1.725824
17983,0.154955,0.938247,-0.761813
17984,0.228733,0.210025,-1.107636
17985,0.729015,0.814588,0.099078
17986,0.300679,0.340063,1.106469
17987,0.366796,0.20032,2.263181
17988,0.899809,0.837705,-1.703272
17989,0.136721,0.143252,-5.438066
17990,0.780362,0.849119,-0.941539
17991,0.355642,0.070268,2.976265
17992,0.224659,0.655009,-1.797959
17993,0.921843,0.111971,0.373931
17994,0.576349,0.243259,-1.771656
17995,0.2009,0.714305,-1.54047
17996,0.734386,0.267262,-1.599127
17997,0.684962,0.642527,1.106751
17998,0.399649,0.544152,-0.607302
17999,0.679362,0.489281,-0.445242
18000,0.641001,0.614359,1.241399
18001,0.492576,0.129839,2.227469
18002,0.825299,0.142855,0.989451
18003,0.193973,0.849271,-0.793911
18004,0.565972,0.099306,-0.193259
18005,0.761227,0.268559,-2.120499
18006,0.681743,0.165866,-0.608483
18007,0.969131,0.809598,-1.697355
18008,0.301549,0.168475,1.74967
18009,0.273228,0.312795,0.768629
18010,0.831922,0.96585,-1.973663
18011,0.161227,0.181888,-5.133497
18012,0.884718,0.745113,-1.251269
18013,0.316075,0.316274,-0.002596
18014,0.480095,0.340337,0.151534
18015,0.429831,0.963485,-0.911035
18016,0.385794,0.385611,-0.480759
18017,0.266285,0.694347,-0.571982
18018,0.696818,0.922927,-1.218868
18019,0.676661,0.462669,-0.411006
18020,0.401709,0.395102,0.152029
18021,0.409339,0.314916,-0.391883
18022,0.358358,0.831647,-0.878958
18023,0.207004,0.663203,-1.750818
18024,0.142947,0.275425,-3.033803
18025,0.278462,0.730861,-0.218811
18026,0.243717,0.065141,-0.078316
18027,0.420676,0.257069,-1.105724
18028,0.753231,0.620859,1.196354
18029,0.161654,0.124239,-4.102959
18030,0.288838,0.190295,1.114283
18031,0.434104,0.718685,0.022082
18032,0.92221,0.370306,-3.203838
18033,0.983398,0.537057,-1.958992
18034,0.899916,0.395575,-2.349619
18035,0.79646,0.767102,-0.590332
18036,0.93164,0.789181,-1.124908
18037,0.934936,0.443214,-2.729364
18038,0.207156,0.632807,-1.650201
18039,0.849119,0.298558,-1.323507
18040,0.479927,0.636347,1.146611
18041,0.242527,0.055177,1.172141
18042,0.517952,0.783719,0.025782
18043,0.792416,0.935576,-1.796207
18044,0.664836,0.329397,-1.623106
18045,0.079225,0.468025,-4.043022
18046,0.800153,0.873167,-1.063448
18047,0.991501,0.37145,-3.331386
18048,0.741863,0.930938,-1.745819
18049,0.969879,0.222629,-2.540986
18050,0.420325,0.449317,-0.019705
18051,0.558862,0.939117,-0.84329
18052,0.853529,0.800916,-0.924552
18053,0.491112,0.789044,-0.015867
18054,0.742199,0.341985,-0.722411
18055,0.061982,0.859663,-1.1795
18056,0.615854,0.692226,0.908063
18057,0.964157,0.790478,-1.397527
18058,0.65388,0.062669,-1.192138
18059,0.629313,0.445838,-0.701437
18060,0.377356,0.512001,-0.246314
18061,0.833997,0.023728,-1.145604
18062,0.302358,0.908141,-0.498507
18063,0.938781,0.228107,-2.591894
18064,0.753246,0.932235,-1.804084
18065,0.350698,0.354711,-0.68387
18066,0.407645,0.407446,0.853197
18067,0.789242,0.16173,0.78693
18068,0.638972,0.293019,-1.542879
18069,0.260243,0.931289,-0.523312
18070,0.029023,0.096574,-2.762762
18071,0.432502,0.104784,4.047275
18072,0.516594,0.237507,-0.83018
18073,0.790799,0.493492,-0.994341
18074,0.916274,0.181186,-1.363823
18075,0.257099,0.04535,1.518744
18076,0.635035,0.12253,-0.648658
18077,0.65156,0.983383,-1.608687
18078,0.261189,0.386389,1.914805
18079,0.112993,0.28603,-2.222883
18080,0.677806,0.30425,-1.35377
18081,0.439429,0.351934,-0.121532
18082,0.610468,0.058503,-1.45065
18083,0.580117,0.661845,1.39977
18084,0.278416,0.838727,-0.760951
18085,0.56939,0.556359,0.679058
18086,0.500343,0.582498,1.017378
18087,0.885618,0.944808,-2.249823
18088,0.778668,0.736736,0.080602
18089,0.687312,0.792554,0.331133
18090,0.163333,0.653773,-3.167266
18091,0.729412,0.986648,-2.027352
18092,0.487877,0.677363,0.932272
18093,0.773816,0.474449,-1.268275
18094,0.035355,0.680095,-2.207435
18095,0.021576,0.216022,-1.150166
18096,0.653574,0.918669,-0.597269
18097,0.528054,0.597238,1.280773
18098,0.440726,0.934737,-0.625502
18099,0.496483,0.904784,-0.354532
18100,0.262913,0.011566,2.94107
18101,0.010147,0.629801,-4.554512
18102,0.015152,0.302098,-2.927202
18103,0.21413,0.08307,-2.698897
18104,0.554833,0.24361,-1.46891
18105,0.503258,0.50544,0.263089
18106,0.062425,0.254337,-3.326102
18107,0.44654,0.342138,0.032733
18108,0.836515,0.430762,-1.593518
18109,0.53817,0.353979,-0.847248
18110,0.50753,0.966278,-0.856414
18111,0.817441,0.559533,-0.058479
18112,0.540871,0.377707,-0.709103
18113,0.708507,0.075044,-0.294211
18114,0.066743,0.740581,-2.529287
18115,0.784833,0.257084,-2.508048
18116,0.545022,0.738537,0.126068
18117,0.125185,0.565637,-1.818479
18118,0.675395,0.869154,-0.180628
18119,0.125444,0.02591,-1.406147
18120,0.93193,0.999283,-1.632429
18121,0.338567,0.140826,4.339977
18122,0.890837,0.929946,-2.333585
18123,0.363973,0.766018,-0.518994
18124,0.730053,0.737591,0.57761
18125,0.212238,0.204517,-2.80974
18126,0.54609,0.909773,-0.586926
18127,0.871626,0.269368,-1.692616
18128,0.139818,0.402762,0.877353
18129,0.824582,0.003677,-2.120929
18130,0.187335,0.461219,0.730872
18131,0.067353,0.250355,-3.143045
18132,0.253422,0.401663,2.135073
18133,0.087236,0.729122,-2.360078
18134,0.919203,0.866636,-1.797939
18135,0.512001,0.609201,1.222404
18136,0.582925,0.57966,0.99866
18137,0.948363,0.126665,-0.081081
18138,0.200397,0.764858,-1.003052
18139,0.429999,0.387304,0.098044
18140,0.329793,0.445731,0.937063
18141,0.085863,0.962493,-0.938867
18142,0.374716,0.257191,-1.768478
18143,0.61445,0.99733,-1.376894
18144,0.204013,0.881743,-0.993587
18145,0.186664,0.395819,2.783335
18146,0.687053,0.386282,-1.348571
18147,0.863172,0.86566,-1.687027
18148,0.304341,0.516228,-1.104875
18149,0.672877,0.427787,-0.991815
18150,0.666163,0.366735,-0.975298
18151,0.964065,0.50576,-2.330805
18152,0.487922,0.82742,0.303445
18153,0.656809,0.818891,0.45186
18154,0.456077,0.669215,0.234044
18155,0.339452,0.590723,-0.836678
18156,0.022766,0.385443,-3.578265
18157,0.818875,0.240818,-2.546087
18158,0.787289,0.607919,0.795408
18159,0.60116,0.86511,-0.157481
18160,0.988937,0.834287,-1.48167
18161,0.313512,0.332662,0.360412
18162,0.8215,0.358465,-1.725456
18163,0.532036,0.441093,-0.581233
18164,0.669795,0.485176,-0.569411
18165,0.361898,0.75198,-0.511099
18166,0.119005,0.938598,-1.052879
18167,0.966674,0.229053,-2.428931
18168,0.93109,0.68098,-1.23912
18169,0.939315,0.847227,-1.502631
18170,0.169818,0.058671,-0.894458
18171,0.29276,0.468376,0.601336
18172,0.036683,0.284733,-2.357773
18173,0.209064,0.894133,-1.096014
18174,0.699855,0.250553,-1.797573
18175,0.020294,0.10309,-2.325916
18176,0.430655,0.431205,0.305611
18177,0.682933,0.992081,-1.653248
18178,0.923415,0.808103,-1.178649
18179,0.115709,0.516625,-1.607406
18180,0.966949,0.803555,-1.545348
18181,0.922469,0.420523,-2.585085
18182,0.248585,0.201358,0.17554
18183,0.16051,0.314153,-0.327875
18184,0.404593,0.322194,-0.195718
18185,0.065476,0.118364,-3.284313
18186,0.797665,0.708598,-0.253521
18187,0.294133,0.223194,-0.290341
18188,0.357885,0.79086,-0.614109
18189,0.765408,0.878294,-1.092235
18190,0.283177,0.351705,2.074141
18191,0.722011,0.600183,0.93726
18192,0.535027,0.086702,0.618585
18193,0.483711,0.225345,0.123732
18194,0.887587,0.651057,-1.245842
18195,0.062119,0.658808,-3.063117
18196,0.087434,0.53695,-1.358879
18197,0.187182,0.808774,-0.669667
18198,0.016846,0.797223,-2.18702
18199,0.077089,0.839582,-0.925576
18200,0.072908,0.890288,-1.584824
18201,0.129808,0.357198,0.161839
18202,0.089952,0.496223,-2.487065
18203,0.080812,0.802823,-1.140987
18204,0.789929,0.733562,-0.234548
18205,0.301106,0.049073,1.485637
18206,0.91902,0.640909,-1.438486
18207,0.657725,0.578683,0.617334
18208,0.86862,0.583078,-1.012115
18209,0.970031,0.729808,-1.326379
18210,0.927016,0.341634,-3.734786
18211,0.935393,0.450614,-2.827495
18212,0.342916,0.346548,-0.417058
18213,0.37702,0.258244,-1.809268
18214,0.4047,0.470359,-0.655844
18215,0.255894,0.568688,-1.691323
18216,0.293889,0.344625,1.556375
18217,0.705531,0.206058,-1.071101
18218,0.790249,0.613733,0.526674
18219,0.616037,0.610895,1.332451
18220,0.925109,0.221515,-2.417618
18221,0.260121,0.018189,2.523487
18222,0.560372,0.067414,0.219099
18223,0.379065,0.03621,2.513562
18224,0.150622,0.588693,-2.129851
18225,0.358648,0.093706,3.323446
18226,0.579416,0.032944,-0.824076
18227,0.841657,0.122606,0.84084
18228,0.329885,0.138231,4.68112
18229,0.373541,0.969009,-0.482076
18230,0.418494,0.063447,3.935808
18231,0.926558,0.093126,1.148986
18232,0.505974,0.316136,-0.217376
18233,0.436042,0.031922,4.203356
18234,0.212604,0.838209,-0.652962
18235,0.824567,0.409293,-1.828374
18236,0.560754,0.52961,0.248719
18237,0.511849,0.642954,1.58661
18238,0.287465,0.38349,3.37134
18239,0.622065,0.414374,-0.829265
18240,0.394934,0.092088,4.060935
18241,0.489967,0.497978,-0.323538
18242,0.815961,0.478584,-1.095668
18243,0.042435,0.803143,-1.847108
18244,0.679362,0.363348,-0.910196
18245,0.546624,0.226246,-2.160492
18246,0.350866,0.253605,0.101465
18247,0.894209,0.670069,-1.253531
18248,0.447135,0.24361,-0.480998
18249,0.912917,0.205432,-1.789291
18250,0.888457,0.768887,-1.341381
18251,0.019272,0.498787,-3.401449
18252,0.483299,0.721599,0.315198
18253,0.481483,0.591119,0.64932
18254,0.098222,0.854353,-0.819709
18255,0.098116,0.626459,-2.95108
18256,0.39234,0.569329,-0.899683
18257,0.835157,0.691569,-0.883044
18258,0.776425,0.09601,0.489343
18259,0.883955,0.279561,-1.760883
18260,0.494148,0.716609,0.316173
18261,0.85948,0.55639,-0.780171
18262,0.711208,0.601785,0.979401
18263,0.212009,0.646281,-1.882372
18264,0.388968,0.705394,-0.25562
18265,0.097002,0.670253,-2.823809
18266,0.115511,0.7093,-1.922105
18267,0.574624,0.323507,-0.835368
18268,0.144518,0.721019,-2.385065
18269,0.828931,0.877745,-1.340069
18270,0.568856,0.806149,0.419579
18271,0.578317,0.156023,-0.553166
18272,0.771908,0.660197,0.696046
18273,0.887251,0.479942,-2.091059
18274,0.960464,0.789563,-1.385395
18275,0.218585,0.002365,0.913429
18276,0.692927,0.159899,-0.619834
18277,0.41912,0.512474,-1.325324
18278,0.030167,0.250019,-2.723816
18279,0.116045,0.941527,-1.184251
18280,0.251087,0.932067,-0.389188
18281,0.512612,0.521187,0.109877
18282,0.09929,0.15024,-4.591708
18283,0.840253,0.871763,-1.595713
18284,0.160143,0.05008,-1.575005
18285,0.382422,0.109148,4.446495
18286,0.529503,0.980377,-0.625271
18287,0.165423,0.83035,-0.515546
18288,0.076112,0.852201,-0.687373
18289,0.496635,0.52604,0.038701
18290,0.700694,0.643992,1.137752
18291,0.389395,0.865141,-0.590395
18292,0.12723,0.585016,-1.997203
18293,0.345373,0.259861,0.056258
18294,0.860517,0.163256,-0.163534
18295,0.839887,0.743374,-0.828366
18296,0.632197,0.161212,0.423271
18297,0.824018,0.462242,-1.315746
18298,0.133043,0.236225,-4.676171
18299,0.533959,0.694652,0.864225
18300,0.307576,0.750469,-0.33368
18301,0.641108,0.395148,-1.386033
18302,0.382238,0.212726,1.37991
18303,0.092592,0.1234,-4.518666
18304,0.940551,0.630549,-1.556685
18305,0.039155,0.234546,-1.802427
18306,0.494469,0.403037,-0.855298
18307,0.531731,0.547341,0.487847
18308,0.25127,0.267536,0.861924
18309,0.16762,0.525887,0.041807
18310,0.376043,0.752529,-0.513331
18311,0.032853,0.758465,-2.859737
18312,0.921462,0.259953,-2.567995
18313,0.003586,0.796765,-2.524886
18314,0.370718,0.311238,-0.531381
18315,0.137377,0.455314,-0.981151
18316,0.915328,0.805493,-1.285323
18317,0.723201,0.669215,1.140814
18318,0.812863,0.120653,0.811638
18319,0.589136,0.56733,0.99629
18320,0.787045,0.800366,-0.349798
18321,0.0327,0.401434,-4.023805
18322,0.47892,0.327077,-0.059697
18323,0.863813,0.964279,-2.028286
18324,0.051606,0.74226,-3.030782
18325,0.003601,0.133913,-0.421646
18326,0.147936,0.15697,-5.875661
18327,0.708736,0.046387,0.125807
18328,0.360372,0.114214,3.518227
18329,0.880537,0.392538,-2.176571
18330,0.68806,0.726726,1.063639
18331,0.741939,0.243687,-1.000503
18332,0.033722,0.285435,-2.212581
18333,0.694438,0.555718,0.254338
18334,0.300374,0.067781,0.664575
18335,0.354208,0.023819,3.348847
18336,0.837705,0.707652,-0.980327
18337,0.090852,0.822431,-0.716416
18338,0.133074,0.349355,0.552883
18339,0.008301,0.858473,-2.827883
18340,0.475425,0.057572,2.555179
18341,0.97055,0.535668,-1.718619
18342,0.856764,0.248249,-1.615334
18343,0.223117,0.660166,-1.722704
18344,0.552438,0.07332,-0.014434
18345,0.071473,0.608362,-2.80252
18346,0.976822,0.015015,2.070947
18347,0.101488,0.725048,-2.062604
18348,0.723812,0.278798,-1.502339
18349,0.565545,0.859892,-0.20153
18350,0.844602,0.701167,-1.170924
18351,0.035172,0.875608,-2.759592
18352,0.739117,0.272862,-1.482017
18353,0.350729,0.287861,0.020309
18354,0.045808,0.80679,-1.840783
18355,0.935973,0.815396,-1.262035
18356,0.581018,0.997971,-0.9866
18357,0.465721,0.315892,0.018151
18358,0.63508,0.562509,0.503492
18359,0.553307,0.9738,-0.508385
18360,0.869108,0.016602,-1.261036
18361,0.086732,0.032319,-3.413146
18362,0.089387,0.838788,-0.859012
18363,0.6486,0.439673,-0.824496
18364,0.970779,0.789685,-1.424049
18365,0.754269,0.886976,-1.060867
18366,0.962692,0.752132,-1.295875
18367,0.889036,0.911131,-2.26708
18368,0.528222,0.806485,0.128621
18369,0.64799,0.332204,-1.4452
18370,0.82826,0.46743,-1.593839
18371,0.724178,0.478996,-1.061888
18372,0.172198,0.328557,-0.259134
18373,0.105272,0.162905,-4.063779
18374,0.869032,0.045579,-0.281995
18375,0.401724,0.669856,0.116636
18376,0.563668,0.518959,0.088218
18377,0.313939,0.709194,-1.087682
18378,0.043076,0.477714,-3.949367
18379,0.76434,0.515419,-0.08705
18380,0.4692,0.46302,-0.018306
18381,0.062455,0.453193,-3.997379
18382,0.798627,0.456474,-1.460895
18383,0.353872,0.53135,-0.848526
18384,0.090028,0.896696,-1.233688
18385,0.171115,0.076707,-2.177708
18386,0.871382,0.26688,-1.403768
18387,0.797131,0.295842,-1.622702
18388,0.510643,0.58233,0.862582
18389,0.430777,0.594156,0.352014
18390,0.814466,0.281895,-1.746318
18391,0.898116,0.697612,-1.161732
18392,0.42948,0.363958,-0.144083
18393,0.381369,0.312718,-0.744577
18394,0.821042,0.186694,-0.903354
18395,0.411048,0.791043,0.069001
18396,0.576608,0.664714,1.291662
18397,0.576394,0.23473,-1.41991
18398,0.688396,0.653681,1.436284
18399,0.718288,0.093278,-1.076091
18400,0.844068,0.547356,-0.76494
18401,0.992935,0.390738,-3.019628
18402,0.080369,0.765682,-1.749974
18403,0.209781,0.026947,-0.585771
18404,0.692256,0.716976,1.293512
18405,0.528786,0.761959,-0.029205
18406,0.534218,0.361883,-0.593332
18407,0.98349,0.239063,-2.026421
18408,0.391852,0.209079,1.267339
18409,0.600931,0.81207,0.130006
18410,0.315816,0.932311,-0.254998
18411,0.09247,0.537285,-1.30834
18412,0.157153,0.392782,1.264704
18413,0.636652,0.661204,1.235116
18414,0.22443,0.16466,-3.910692
18415,0.953887,0.581704,-1.650632
18416,0.631418,0.572259,0.618402
18417,0.497169,0.591989,0.873122
18418,0.625208,0.242405,-1.72751
18419,0.22034,0.846921,-0.569333
18420,0.17554,0.210407,-2.853772
18421,0.021607,0.796277,-2.101573
18422,0.660273,0.815076,0.482823
18423,0.633448,0.82504,0.287391
18424,0.615946,0.345922,-1.115273
18425,0.671077,0.932082,-1.140824
18426,0.154147,0.572015,-1.665112
18427,0.380514,0.528466,-0.911157
18428,0.775326,0.6421,0.884072
18429,0.78056,0.876631,-1.061428
18430,0.494926,0.248829,-0.07655
18431,0.771832,0.800198,-0.240827
18432,0.91519,0.584863,-1.673265
18433,0.910796,0.619608,-1.387112
18434,0.489418,0.491646,-0.242312
18435,0.196033,0.21564,-2.844111
18436,0.160418,0.967773,-0.761116
18437,0.056092,0.341192,-3.255602
18438,0.684215,0.093019,-0.247589
18439,0.118883,0.608408,-2.466467
18440,0.835309,0.223285,-1.928833
18441,0.442527,0.791196,-0.137376
18442,0.669383,0.065202,-0.576872
18443,0.639292,0.658549,1.293211
18444,0.784924,0.87216,-1.078195
18445,0.715663,0.844694,-0.290968
18446,0.510643,0.471885,0.245992
18447,0.015183,0.917632,-2.687701
18448,0.327611,0.815839,-0.8523
18449,0.451942,0.48986,-0.64549
18450,0.365042,0.411032,0.637078
18451,0.180575,0.330327,0.17058
18452,0.667094,0.411246,-0.997918
18453,0.771084,0.119127,0.558496
18454,0.62826,0.852735,0.087137
18455,0.576944,0.680415,0.939443
18456,0.758129,0.432959,-1.31584
18457,0.467536,0.459174,-0.025958
18458,0.085939,0.3906,-2.949635
18459,0.21825,0.210651,-2.578311
18460,0.489403,0.793622,0.042825
18461,0.818692,0.408118,-1.858236
18462,0.487053,0.798627,0.039841
18463,0.644007,0.574914,0.598662
18464,0.10486,0.437705,-1.60369
18465,0.60383,0.436088,-0.966858
18466,0.703105,0.916243,-1.121892
18467,0.001694,0.99617,-0.824371
18468,0.672282,0.898146,-0.51279
18469,0.953948,0.878355,-1.638619
18470,0.61149,0.310292,-0.792348
18471,0.445258,0.566781,0.00024
18472,0.250538,0.269856,1.094275
18473,0.94165,0.86952,-1.720585
18474,0.136843,0.885145,-0.697651
18475,0.078294,0.837217,-1.09128
18476,0.120455,0.639597,-2.804976
18477,0.626413,0.196109,-0.679263
18478,0.594797,0.99942,-1.243095
18479,0.27866,0.402747,2.077635
18480,0.538399,0.895552,-0.396058
18481,0.799084,0.413642,-1.57717
18482,0.110872,0.083772,-1.982608
18483,0.670863,0.265522,-1.875156
18484,0.818555,0.50219,-1.135181
18485,0.427848,0.322942,-0.261249
18486,0.620584,0.35903,-1.583843
18487,0.262242,0.850034,-0.727247
18488,0.388418,0.673457,0.157356
