id,z1,z2
1759,4.29974884,2.373275
1760,2.824262934,1.754672
1761,4.036554797,2.532251
1762,3.170133317,1.946195
1763,2.541964878,-0.456171
1764,4.855261168,0.52357
1765,3.899871191,0.678018
1766,4.418744101,0.924559
1767,4.210183308,0.631433
1768,3.907271286,0.24302
1769,3.731219109,0.441441
1770,3.520590889,0.60845
1771,3.287585569,0.663174
1772,3.041099395,-0.240295
1773,2.543171754,1.137636
1774,2.107990151,1.214161
1775,2.393226526,2.806928
1776,2.585766364,1.94101
1777,2.221172201,1.794284
1778,2.025451283,1.351688
1779,1.388690209,1.614332
1780,1.555856681,1.560481
1781,0.350664241,1.805527
1782,0.27389214,2.44421
1783,-0.284588454,2.305873
1784,3.357188393,2.461078
1785,2.983461071,2.562409
1786,3.164129868,2.476231
1787,2.881395576,2.394325
1788,2.565984619,2.454273
1789,2.71572787,2.472058
1790,2.781723741,2.30942
1791,2.530129557,2.290464
1792,1.937232902,1.867115
1793,2.450578193,2.700376
1794,2.033856257,2.184973
1795,1.265896265,1.700723
1796,0.339993132,1.469949
1797,1.504808429,1.184608
1798,1.010519137,1.788036
1799,0.733475838,1.352811
1800,0.405878087,1.801983
1801,0.733014899,1.62444
1802,0.463435894,1.485045
1803,0.057978654,0.727092
1804,-0.016291028,1.243075
1805,-0.27175942,1.283957
1806,-0.145991522,1.350445
1807,-0.748800536,2.793838
1808,-0.97378825,2.234637
1809,-0.195760198,1.258975
1810,-0.585862494,1.275262
1811,-0.492260844,1.355235
1812,0.130615264,1.241772
1813,-0.810892934,1.35471
1814,-1.016023101,1.584627
1815,-0.856836812,1.786095
1816,-1.03480184,1.449576
1817,-0.939648386,1.68159
1818,-1.213395943,1.503762
1819,-0.793611969,1.485145
1820,-1.156899618,1.3725
1821,-1.217763376,1.685673
1822,-1.16065986,-0.787589
1823,-1.115089358,-1.304535
1824,-1.22656993,-1.654325
1825,3.109198104,-1.58009
1826,3.033878985,-1.707618
1827,2.709480316,0.637681
1828,1.846822439,-1.06809
1829,2.080350721,-1.565977
1830,1.562692256,-1.407965
1831,2.409237242,-0.821752
1832,2.317163699,-1.507088
1833,1.490437671,-0.617166
1834,1.149708312,-0.322178
1835,1.309153062,-0.46192
1836,0.878641967,-0.482998
1837,0.267658384,1.316749
1838,0.645015676,0.783752
1839,-0.184185995,1.627389
1840,-0.47465729,0.189884
1841,-0.426858926,-0.054645
1842,-0.356971844,-0.127251
1843,-0.400545031,0.638783
1844,-0.584588191,-0.144481
1845,-1.183121727,-0.400114
1846,-0.944299789,-1.891184
1847,0.590302651,-1.291413
1848,0.395706009,-1.226233
1849,0.527379622,-1.247023
1850,-0.176161715,-1.263565
1851,-0.542677431,-0.819014
1852,-0.887290767,-0.656175
1853,-0.459428283,-1.08956
1854,-0.605047443,-0.491632
1855,-0.906509944,-0.87399
1856,-0.842091374,-0.792683
1857,-1.052929199,-0.918457
1858,-1.083433361,-0.636667
1859,-1.202263915,-0.591715
1860,-1.193913077,0.068446
1861,-1.348928714,0.218139
1862,-1.480716389,0.033766
1863,-1.260456877,-0.709317
1864,-1.400231247,-0.772028
1865,-1.522091317,-0.334668
1866,-1.362491578,1.399995
1867,-1.364477958,1.214259
1868,-1.22023577,1.058603
1869,-1.111592402,1.096096
1870,-1.249412953,1.170064
1871,-1.101814645,1.735735
1872,-1.292126495,1.537574
1873,-1.28859965,1.331677
1874,-1.305960111,0.960025
1875,-1.416445642,0.798086
1876,-1.156665112,0.920848
1877,-1.336223517,0.98576
1878,-1.403402881,1.275719
1879,-1.402383947,0.921109
1880,-1.484968171,0.560207
1881,-1.314094054,0.662261
1882,-1.174832211,0.849473
1883,-1.569882819,0.780844
1884,-1.003531372,1.538438
1885,-0.993366206,1.432982
1886,-1.157875885,1.289995
1887,-1.192663375,1.423635
1888,-1.282819473,1.02616
1889,-0.723136292,0.857072
1890,-0.6556538,0.572181
1891,-0.712176645,1.004109
1892,-1.049907951,1.211756
1893,-0.877170356,0.901805
1894,-0.476163559,0.859727
1895,-0.580902394,0.652827
1896,-0.480140418,1.025736
1897,-0.282469373,-0.204083
1898,-0.075689109,0.04815
1899,-0.026595655,0.096878
1900,-1.216614831,0.32414
1901,-0.898487568,-0.017795
1902,-0.977421077,-0.06915
1903,-1.008030299,-0.099497
1904,-1.123000184,-0.248783
1905,-1.052266631,0.429642
1906,-0.991441965,0.652178
1907,-0.794142035,0.240852
1908,-0.700073612,0.115566
1909,-0.86320045,0.302473
1910,-0.342520278,0.735424
1911,-0.695165237,1.079796
1912,-0.223967838,1.167834
1913,0.039333514,1.100708
1914,0.249434069,0.786316
1915,-0.127539053,0.982408
1916,0.244191256,0.368531
1917,0.78307127,0.231896
1918,0.274255753,1.070922
1919,0.829453519,0.722776
1920,0.715719311,0.490881
1921,0.934476719,0.354286
1922,0.958476159,0.435812
1923,1.272214113,0.627357
1924,1.232673455,0.714102
1925,0.912149394,0.904762
1926,6.037386431,0.639828
1927,5.835662437,0.810859
1928,5.800873896,0.12617
1929,6.02659056,0.242382
1930,5.627871643,0.234345
1931,5.754716595,-0.462044
1932,5.339238885,-0.753906
1933,5.043471273,-1.028517
1934,4.302050271,-0.31912
1935,4.528736586,-0.888159
1936,3.488077408,-0.999824
1937,3.373392568,-0.489731
1938,3.372040345,0.364404
1939,2.622256777,0.229771
1940,5.311641214,-0.039483
1941,5.709855119,0.33259
1942,4.86362327,0.169211
1943,4.834781174,0.240517
1944,4.499873313,0.241073
1945,3.870070524,0.437285
1946,4.264863009,0.382617
1947,3.926444723,0.427506
1948,3.764551438,1.398491
1949,4.772021046,0.564676
1950,3.669262159,0.753269
1951,3.269138875,-0.20708
1952,2.939274488,-0.122591
1953,3.807726455,-0.680196
1954,3.027734464,-1.013937
1955,2.754748513,-0.526615
1956,2.136964776,-0.484064
1957,2.094463298,-0.296292
1958,1.430597309,0.454562
1959,1.372033281,-0.034355
1960,2.050320585,0.281132
1961,1.394073172,0.414724
1962,0.853763673,0.82287
1963,2.576026959,0.093289
1964,2.268489323,0.406739
1965,2.081926197,-0.615855
1966,0.754397155,-0.378984
1967,0.742153128,-0.324336
1968,0.251924721,0.010122
1969,3.327853831,0.028173
1970,2.737304254,-0.087023
1971,2.916268424,-0.303231
1972,3.260084804,0.077695
1973,2.613799925,-0.310777
1974,2.425369804,-0.226228
1975,2.306802069,-0.197208
1976,1.598948649,-1.03754
1977,1.128563002,-0.062468
1978,2.197420695,0.236411
1979,2.188900885,0.139605
1980,1.715538554,-0.040059
1981,1.443649243,-0.661795
1982,1.842470883,-0.250037
1983,1.188840907,-0.641455
1984,1.191193253,0.075711
1985,-0.065059467,0.03971
1986,0.814318099,-0.823605
1987,0.765599177,-0.631966
1988,0.849708747,-1.774947
1989,0.034531217,-1.55232
1990,-0.778137542,-0.262439
1991,-0.754061668,0.496905
1992,-0.28471265,-1.174773
1993,-0.723472343,-1.510744
1994,-0.971230794,-0.270007
1995,-1.04825374,0.082785
1996,-1.687162843,0.156423
1997,0.105797279,0.219708
1998,0.25740863,0.066273
1999,-0.360128101,0.085908
2000,0.273025539,0.219376
2001,-0.147496705,-0.235691
2002,-0.432316744,0.152764
2003,-0.981709992,-0.015291
2004,0.160712699,0.042338
2005,0.05103251,0.097311
2006,-0.313912019,-0.032636
2007,-0.978640923,-0.218449
2008,-1.073657849,-0.557638
2009,-1.311612331,-0.270218
2010,-1.103213149,-1.314581
2011,-1.662123616,-0.161545
2012,-1.701049806,-0.166614
2013,-1.69056707,-0.044193
2014,-1.579260547,-0.200786
2015,-1.416892782,-0.368477
2016,3.860422015,0.9674
2017,3.001595172,0.317477
2018,2.870623146,0.871649
2019,3.13436375,0.794108
2020,2.445195523,0.837587
2021,1.986218473,0.780258
2022,1.303287737,2.455511
2023,1.60803957,1.023768
2024,1.318754725,1.931005
2025,1.387392719,1.339023
2026,0.680193313,0.30003
2027,0.347191306,0.809618
2028,0.78600429,-0.137514
2029,0.286956436,0.222757
2030,-0.224850519,0.891876
2031,-0.761769017,0.887144
2032,-0.484009942,0.743036
2033,0.18181217,1.315759
2034,-0.349383278,0.591435
2035,-0.353892938,0.418991
2036,-0.308281195,1.244663
2037,-1.100260422,2.450794
2038,-1.156589063,2.416558
2039,1.43228636,2.617735
2040,0.288831391,2.321778
2041,0.904781777,2.34796
2042,0.357014264,1.989428
2043,0.231800664,2.132611
2044,-0.074153001,2.309402
2045,-0.278335645,2.20488
2046,-0.433422608,2.669303
2047,-0.761964459,2.797845
2048,-0.31582198,2.692003
2049,-0.791799851,1.813404
2050,-0.320727285,1.977992
2051,-0.595701236,1.844745
2052,-0.917026931,1.476694
2053,-0.87555098,1.257888
2054,-1.111288168,2.091034
2055,-1.326404278,2.128177
2056,-1.261502343,2.273941
2057,-1.504742586,3.185753
2058,-1.106739534,2.954587
2059,-1.236315537,2.551097
2060,-1.398996646,2.53643
2061,-1.158615085,0.090967
2062,-1.305752179,0.032612
2063,-1.399630149,-0.090161
2064,-1.43746188,-0.577949
2065,-1.515177877,-0.69076
2066,-1.305332695,-0.257239
2067,-1.439930395,0.139855
2068,-1.459313335,-0.200159
2069,-1.363556017,-0.91928
2070,-1.40734702,-0.517697
2071,-1.17944668,-0.45957
2072,-1.246212404,-0.516372
2073,-0.949380914,1.466557
2074,-1.043622504,0.841286
2075,-0.906054757,1.84912
2076,-0.564906399,1.344178
2077,-1.660100897,0.984685
2078,-1.364112344,1.748747
2079,-0.87662164,-0.719091
2080,-1.32399031,-0.518086
2081,-1.249443962,-0.592357
2082,-1.031681395,-0.375232
2083,-0.755798666,-0.26072
2084,-0.671314444,-0.472612
2085,-0.541840822,-0.424731
2086,-0.578246652,-0.104114
2087,-0.245540935,-0.180178
2088,-0.679973487,-0.326007
2089,-0.521609587,-0.107551
2090,-0.301879586,-0.021312
2091,0.035425559,-1.660986
2092,-1.071513048,-1.686816
2093,-1.295128576,-1.764691
2094,-1.289124502,-1.727512
2095,-1.318879311,-1.430129
2096,-1.580311812,-1.73459
2097,-1.079520497,-1.482228
2098,-1.383464752,-1.520746
2099,-1.42901488,-1.279955
2100,-1.592026481,-0.959155
2101,-1.569839728,-1.266431
2102,-1.44073104,-1.470521
2103,-1.312120955,-1.475565
2104,-1.394165579,-0.868355
2105,-1.423341539,-0.984966
2106,-1.122050705,-0.562869
2107,-0.785706307,-0.352876
2108,-1.033676567,-0.307682
2109,-1.10918016,-0.250307
2110,-1.178215281,-0.471881
2111,-0.83477902,-0.437031
2112,-0.620946487,-1.650231
2113,-0.851232088,-1.667824
2114,-1.622028111,-0.587473
2115,-1.19730526,-0.629941
2116,-1.463135712,-0.989866
2117,-0.692223866,-0.411462
2118,-0.92428506,-0.371142
2119,-0.090707759,-0.108986
2120,-0.558423164,-0.688925
2121,-0.423272316,-0.469721
2122,-0.035223834,-0.450795
2123,0.316628054,-0.585164
2124,0.543177072,-0.537648
2125,-0.080795217,-0.370043
2126,0.386147265,-0.461257
2127,0.126347867,-0.039752
2128,0.600433192,-0.716611
2129,0.109355775,-0.44634
2130,0.602203409,0.274457
2131,0.701069976,-0.215996
2132,0.828440391,0.059917
2133,0.750022388,0.188989
2134,0.841110841,0.105421
2135,1.250744387,0.233162
2136,1.295429041,0.010064
2137,1.014074884,0.230701
2138,1.117546839,0.257824
2139,1.300820694,0.392928
2140,1.492504234,-0.330868
2141,1.438063063,-0.178182
2142,0.616393462,-0.391429
2143,0.912954696,-0.150748
2144,1.035323389,-0.233811
2145,1.125569426,-0.160346
2146,0.730825861,-0.405369
2147,1.152162097,-0.163191
2148,1.084114199,0.156264
2149,0.889706922,0.061656
2150,0.681136954,-0.308999
2151,1.353753825,-0.330327
2152,1.0860032,0.05846
2153,1.366276161,0.42162
2154,1.405806298,-0.240424
2155,1.412325338,0.110233
2156,1.301257493,-0.298485
2157,1.556120502,0.068158
2158,1.528050899,-0.578476
2159,1.637010727,-0.473401
2160,1.424254147,-0.446114
2161,-0.826641693,-0.660362
2162,-1.005183583,-0.727711
2163,-0.785032783,-0.691698
2164,-0.323241515,-0.393488
2165,-0.482460642,-0.59569
2166,-0.220066962,-0.365062
2167,-0.317563495,-0.176549
2168,0.028372469,-0.63249
2169,0.116646452,-0.379245
2170,0.01052623,-0.323756
2171,0.248979641,-0.475236
2172,0.105422302,-0.647676
2173,0.392905869,-0.201487
2174,0.317063537,-0.23563
2175,0.673354549,-0.522539
2176,0.683530354,-0.703221
2177,0.607242772,0.070841
2178,0.356577698,-0.220042
2179,0.118597229,-0.743896
2180,-0.006207952,-0.563783
2181,0.445722042,-0.843996
2182,0.86151451,-0.602493
2183,0.839766856,-0.248494
2184,0.899107303,-0.267135
2185,1.227468423,-0.395068
2186,0.237148606,-0.273723
2187,-0.399272807,-0.209814
2188,-0.120180312,-0.208293
2189,0.36186924,-0.48523
2190,0.493790966,-0.070177
2191,0.596264544,0.419882
2192,0.792067942,0.050026
2193,0.89922639,0.045339
2194,1.017343787,0.151079
2195,1.161501932,0.043719
2196,0.79243546,0.22343
2197,0.801112055,0.158402
2198,0.82397531,0.166307
2199,1.291928316,0.01835
2200,1.302065198,-0.024614
2201,0.923465136,0.0859
2202,0.875002834,-0.000512
2203,1.072002652,-0.084887
2204,1.123344261,0.178189
2205,0.987334629,0.293579
2206,1.234226717,0.101159
2207,1.533715763,0.265191
2208,1.393816417,-0.17139
2209,1.318989595,-0.030168
2210,1.399662827,-0.078268
2211,1.549586701,0.263811
2212,1.616018215,0.587925
2213,1.682115169,-0.278411
2214,1.473338103,-0.2222
2215,1.601182899,0.453496
2216,1.477435088,0.49048
2217,1.386742611,0.1128
2218,1.517537268,-0.204167
2219,1.248578186,-0.48283
2220,1.238879467,0.025449
2221,1.091687411,-0.368404
2222,1.120682674,-0.580056
2223,1.211390802,-0.112114
2224,0.96006364,-0.219532
2225,1.43883053,-0.340959
2226,1.418764301,0.059854
2227,1.449869091,0.176613
2228,1.247149004,0.323045
2229,1.434936577,-0.11806
2230,1.461617559,-0.155096
2231,1.433987296,0.076608
2232,1.133740046,0.112553
2233,1.329888775,-0.022336
2234,1.257365807,-0.097971
2235,1.488481661,0.051295
2236,1.359877583,0.087513
2237,1.303672876,0.652542
2238,1.443867169,-0.026615
2239,0.921059495,0.145198
2240,0.91422389,0.130444
2241,1.052604784,0.271241
2242,1.11380877,-0.380282
2243,0.854857613,-0.538922
2244,1.027997818,-0.5536
2245,0.69683776,0.013697
2246,0.844272253,-0.441095
2247,0.709627862,-0.443873
2248,0.377009859,-0.099635
2249,-0.268619045,2.019155
2250,-0.673037138,1.615163
2251,-0.824642607,1.881202
2252,-0.634565455,2.536254
2253,-0.987300807,2.192856
2254,-1.042475238,2.7771
2255,-1.221593092,2.165338
2256,-1.009988417,2.241199
2257,-1.098447638,1.886006
2258,-1.341696136,1.682198
2259,-1.047213651,2.159794
2260,-1.000238239,2.975381
2261,-0.971297228,3.320346
2262,-1.370932892,2.960356
2263,-1.232649002,2.696727
2264,-1.259238497,2.621534
2265,-1.117527046,2.658481
2266,-1.146844693,2.734198
2267,-1.052595497,2.731056
2268,-0.876559825,2.061383
2269,-0.856591745,2.517664
2270,-1.108097008,1.860312
2271,-0.391113754,2.125718
2272,-0.998403406,2.167221
2273,-1.207525523,1.799854
2274,-0.976562372,1.982946
2275,-0.977191448,1.265145
2276,-1.076149876,1.792768
2277,-1.251103776,1.833915
2278,-0.837895651,1.232318
2279,-0.769314071,1.172186
2280,-0.598091015,1.366245
2281,-0.328716981,0.883892
2282,-0.310155612,2.083343
2283,-0.178499907,1.578179
2284,-0.217042791,1.395672
2285,-0.551601852,1.102656
2286,-0.280188361,1.650053
2287,-0.337737409,1.645645
2288,-0.767131869,1.711154
2289,-0.247984489,1.385572
2290,-0.294006985,1.094414
2291,-0.126043943,0.97321
2292,-0.193563894,0.911043
2293,-0.710931451,0.829609
2294,-0.490071532,0.757407
2295,-0.127577053,0.817835
2296,-0.28620215,0.682516
2297,-0.337600578,1.772975
2298,-0.240038015,0.808008
2299,-0.32261794,0.682513
2300,0.094516106,0.550591
2301,0.12064376,0.551667
2302,-0.450787989,0.289441
2303,-0.123104658,0.496284
2304,0.044113178,0.619147
2305,0.025826976,0.852085
2306,0.009326468,-0.021456
2307,0.496756763,0.250502
2308,0.374288402,0.273708
2309,0.472636088,0.797719
2310,0.664625697,0.639115
2311,0.674406788,0.517031
2312,0.727520621,2.016316
2313,0.069187861,1.556397
2314,0.091600805,1.27112
2315,0.153912784,1.079071
2316,0.234733703,1.127968
2317,0.391361458,0.621844
2318,0.495800716,0.997153
2319,0.67549364,0.60978
2320,0.86867014,0.92726
2321,1.039811197,0.730679
2322,1.148676012,0.484185
2323,0.629741423,0.708302
2324,0.896146186,0.923264
2325,0.909954769,0.766765
2326,1.211359161,0.597131
2327,0.97755829,0.835193
2328,1.046840753,0.971548
2329,1.011816438,0.918443
2330,1.181429681,0.982897
2331,0.887714323,0.940443
2332,1.034149558,0.713722
2333,-0.420477353,0.492209
2334,-0.296375527,0.693648
2335,0.046332837,0.367433
2336,0.090367677,0.564384
2337,-0.13585315,0.249209
2338,0.083471451,0.246702
2339,-0.181266975,0.433376
2340,-0.207477411,0.427599
2341,0.516592959,0.422743
2342,0.600082498,-0.01735
2343,0.737973077,-0.014297
2344,0.75635011,0.036436
2345,0.848411292,0.14423
2346,0.905153428,0.579687
2347,0.626545841,1.283676
2348,0.92571076,1.388128
2349,1.307248741,0.73553
2350,1.244938646,0.765764
2351,1.272999829,0.982588
2352,0.942802913,0.904105
2353,1.126133753,1.085686
2354,0.544347989,0.983627
2355,0.943646574,0.683417
2356,1.384610323,-0.049682
2357,1.611065845,1.243862
2358,1.756528954,0.899472
2359,2.132943926,0.925076
2360,2.280784966,0.350296
2361,1.657273836,0.872396
2362,1.40441291,0.842018
2363,1.288011459,0.372124
2364,1.45579148,-0.062034
2365,2.108720199,-0.058612
2366,2.164040056,-0.500309
2367,1.760370874,-0.398358
2368,0.769298087,0.982154
2369,0.788902516,0.998527
2370,1.006102844,1.14856
2371,1.292014362,0.905397
2372,1.174266374,1.024002
2373,1.377425258,0.839512
2374,1.306033262,0.825554
2375,1.043418031,0.666574
2376,1.070898582,0.526434
2377,1.050928266,1.124269
2378,0.935642665,1.249667
2379,0.832722853,1.146066
2380,0.960171641,0.66757
2381,0.788333577,0.877602
2382,0.466769286,0.835656
2383,1.330271086,0.696475
2384,1.648103883,0.449017
2385,1.413279821,0.356778
2386,1.324420569,0.428157
2387,1.225170279,0.754147
2388,0.981435913,0.31548
2389,0.984763419,0.367557
2390,1.620005403,0.118893
2391,1.652182947,-0.571108
2392,1.126008161,-0.500347
2393,1.128074704,-0.165394
2394,0.743090473,0.291037
2395,0.808945695,1.063952
2396,0.677114265,0.554639
2397,0.653897572,0.642593
2398,0.587211459,0.342481
2399,0.860811228,0.138424
2400,0.602813894,0.03933
2401,0.732181819,-0.073781
2402,0.491132786,0.060956
2403,0.432453611,0.26578
2404,0.159971375,0.379805
2405,0.310596755,0.116721
2406,-0.051805734,0.167067
2407,0.592827034,0.121196
2408,0.77323875,0.081
2409,0.727418402,-0.23502
2410,0.914563542,-0.178682
2411,0.876801269,0.024403
2412,1.036472529,0.318703
2413,1.023412226,0.682189
2414,1.09229344,0.112918
2415,1.027577818,0.518729
2416,1.173767193,0.131335
2417,1.455484121,0.086946
2418,1.265498363,0.015796
2419,1.134509431,-0.165167
2420,0.923480779,0.397053
2421,1.048214647,0.620881
2422,1.111800167,0.440591
2423,1.031119097,0.013339
2424,0.939777918,0.060263
2425,0.878934253,0.064367
2426,1.081221587,0.294053
2427,1.080401831,0.853471
2428,1.114217638,0.943531
2429,1.067396348,1.169782
2430,1.203588161,0.884263
2431,1.036457652,0.744276
2432,1.11953466,0.852967
2433,0.970591636,0.96254
2434,0.967216392,0.598161
2435,0.945016214,0.616638
2436,1.084210991,0.538993
2437,0.677433347,0.233319
2438,0.955750289,0.437976
2439,0.785722368,0.499292
2440,0.910163526,0.245321
2441,0.920483201,0.359233
2442,0.554865621,0.077569
2443,0.25708156,0.227671
2444,1.218869812,0.225271
2445,1.230546499,0.317907
2446,1.014397817,0.13287
2447,1.207218799,0.15279
2448,0.773953732,0.031915
2449,0.99500493,-0.158472
2450,1.061689631,0.003588
2451,0.733992893,-0.135907
2452,0.709503292,-0.41085
2453,0.577917172,-0.083103
2454,0.449496136,-0.248937
2455,0.455007998,-0.118123
2456,0.813337967,-0.4588
2457,0.27457033,-0.553073
2458,-0.117192025,-0.73837
2459,-0.095957456,-0.981413
2460,-0.279571905,-0.332915
2461,0.244671838,-0.302707
2462,-0.290582595,-0.512264
2463,-0.111043968,-0.316514
2464,-0.553178521,-0.653493
2465,-0.634347648,-0.684894
2466,0.289943334,-0.049151
2467,0.091415871,0.226573
2468,-0.067612644,-0.044752
2469,-0.036262321,-0.066935
2470,-0.09389732,-0.221206
2471,-0.505355985,-0.391938
2472,-0.681712314,-0.540498
2473,-0.621250355,-0.61507
2474,-0.585823049,-0.752897
2475,-0.583802781,-0.330398
2476,-1.196574878,-0.55873
2477,-1.446016857,-0.379357
2478,0.972999808,0.615249
2479,0.756825131,0.458234
2480,0.971668211,0.489635
2481,0.747930414,0.536547
2482,1.112593857,0.348449
2483,0.960120037,0.093504
2484,0.694505548,0.252855
2485,0.58889769,0.168579
2486,0.484001047,-0.165795
2487,0.380840559,-0.057762
2488,0.722003396,0.527806
2489,0.738796763,0.408245
2490,0.462962558,0.239749
2491,0.180984634,-0.149189
2492,0.57710805,0.081769
2493,0.071071161,-0.017428
2494,0.047200041,-0.308961
2495,0.167217537,0.067439
2496,-0.049607787,0.178252
2497,-0.132914514,-0.26848
2498,-0.335295717,-0.089278
2499,0.406884282,-0.647205
2500,0.239281332,0.328808
2501,0.302423351,0.33365
2502,0.137521292,0.552284
2503,0.134526972,-0.291752
2504,-0.199493143,-0.169663
2505,-0.069407522,0.334449
2506,-0.159839667,0.406397
2507,0.058283763,0.010485
2508,-0.920634616,-0.715287
2509,-0.778142743,-0.738332
2510,-0.780070004,-0.923011
2511,-0.67858641,-0.837813
2512,-0.615485018,-0.90671
2513,-0.850321369,-0.999768
2514,-0.67652971,-1.056307
2515,-0.723231695,-0.835435
2516,-1.043572232,-0.868962
2517,-0.990306177,-0.838636
2518,-1.055174551,-0.877891
2519,-1.276697744,-0.745391
2520,-1.008017118,-1.0098
2521,-0.916652053,-1.007026
2522,-0.055706954,-0.17985
2523,-0.210438089,-0.215607
2524,-0.502403278,-0.248985
2525,-0.445277189,-0.218192
2526,-0.896637802,0.215295
2527,-0.492998559,-0.473629
2528,-0.640727171,-0.624326
2529,-0.700431341,-0.684592
2530,-0.677376962,-0.478007
2531,-0.884239954,-0.531017
2532,-0.694150855,-0.547274
2533,-0.87827917,-0.564448
2534,-0.989313679,-0.041031
2535,-0.925622626,-0.391012
2536,-1.178134508,-0.411928
2537,-1.014163359,-0.145674
2538,-0.993165685,0.351149
2539,-1.84412885,0.267307
2540,-2.062358397,0.227496
2541,-2.161602092,0.201632
2542,-2.030472971,0.102063
2543,-1.377461512,0.344809
2544,-1.274297618,0.257126
2545,-0.989200374,-0.738388
2546,-1.135956875,-0.966624
2547,-1.199115262,-0.40216
2548,-1.333424379,-0.968488
2549,-1.164387507,-0.641953
2550,-1.423572478,-0.880916
2551,-1.286686567,-0.777794
2552,-1.357307064,-0.826775
2553,-1.390391049,-0.518987
2554,-1.197895634,-0.457075
2555,-1.432902003,-0.509764
2556,-1.55877854,-0.17619
2557,-1.644752203,-0.219754
2558,-2.653153888,0.067804
2559,5.925318941,0.174877
2560,5.429661164,0.068573
2561,6.034761441,0.552806
2562,5.946462658,0.635579
2563,6.029867912,0.469674
2564,5.83929768,0.929793
2565,5.041430957,-0.901042
2566,4.969427614,-0.463266
2567,4.79559044,-0.307514
2568,4.68853714,-0.158684
2569,4.443365711,-0.186555
2570,4.051175013,0.196559
2571,3.668042786,-0.08033
2572,3.32506243,-0.019032
2573,2.230608871,0.983977
2574,5.671050698,1.413881
2575,5.101658463,1.622679
2576,5.048296797,2.115682
2577,5.777714435,1.467735
2578,5.573207213,1.500615
2579,3.831589714,0.923131
2580,3.9432035,0.868165
2581,3.091741534,0.582843
2582,2.118637298,-0.167283
2583,1.618382104,0.176453
2584,1.133989233,0.7561
2585,2.503823026,0.59285
2586,2.317796134,0.360958
2587,0.836152334,0.610632
2588,0.880942438,0.580737
2589,0.828947719,0.677935
2590,0.002059176,-0.897698
2591,3.256523188,-0.632667
2592,2.106574401,-1.335256
2593,2.094323117,-1.160961
2594,2.358713003,-1.136134
2595,2.169568206,-0.734657
2596,2.035721159,-0.771283
2597,1.454188311,-0.813559
2598,1.737892532,-1.077395
2599,1.578618352,-0.816671
2600,1.530473256,-1.175802
2601,0.231368298,-0.813207
2602,0.286026992,-1.425453
2603,0.368706132,-1.416479
2604,0.708431961,-1.486441
2605,0.599880825,-1.832162
2606,0.283793873,-1.665328
2607,-0.404407462,-1.673997
2608,-0.491660468,-1.73301
2609,-0.934345533,-1.865952
2610,-0.750361539,-2.095766
2611,-0.883947208,-0.715097
2612,-0.904426131,-0.78488
2613,0.704160922,0.217523
2614,0.275290894,-0.186333
2615,-0.374226833,-0.864291
2616,0.349896794,0.025315
2617,-0.38748908,-0.159862
2618,-0.129549124,0.174017
2619,-0.363243997,-0.071482
2620,-1.060480918,-0.709679
2621,-1.015135217,-1.600992
2622,-1.166911153,-2.31153
2623,-0.858055635,-1.940928
2624,-1.111640342,-1.280858
2625,-0.762930224,-1.200413
2626,-1.141912841,-1.468581
2627,-1.2900436,-1.333284
2628,-0.951113342,-1.675161
2629,4.971496808,1.372069
2630,4.8770587,1.588357
2631,4.180081472,1.371588
2632,3.530168319,1.330622
2633,3.47279704,1.127637
2634,2.9520531,0.644258
2635,1.912177063,0.957601
2636,3.943150254,0.822222
2637,3.382372558,1.170367
2638,3.713625693,0.925581
2639,1.926423227,0.935531
2640,1.38788369,1.272943
2641,0.366924238,0.412027
2642,0.265140599,0.301534
2643,-0.04272714,0.195904
2644,-0.219677428,0.393526
2645,0.231166516,0.837456
2646,-0.059429865,-0.034493
2647,-0.308474478,-0.248222
2648,-1.217616842,1.155048
2649,3.426073387,1.358049
2650,1.713329703,1.236521
2651,1.846392319,1.521417
2652,0.556136924,0.848735
2653,0.174893645,1.568699
2654,0.196895993,1.585347
2655,1.594044539,1.10206
2656,0.010509661,0.808964
2657,0.29296199,0.564071
2658,0.24296478,1.236518
2659,-0.111557071,1.408121
2660,-0.344941445,1.384084
2661,-0.379660309,1.21728
2662,-0.170008269,1.357762
2663,-0.387176919,0.386418
2664,-0.768554647,0.167735
2665,-0.883900789,1.064099
2666,-0.987009054,0.332369
2667,-0.992852004,0.406126
2668,-0.816795407,0.361387
2669,-0.957591716,0.182607
2670,-0.986814268,0.4027
2671,-1.244265952,-0.108265
2672,-1.013887955,-0.351916
2673,-1.182231133,-0.457875
2674,-1.103138579,-0.281876
2675,-1.323149102,-0.860934
2676,-1.30579888,-1.067953
2677,-1.066733266,-0.84807
2678,-0.854768646,-0.943377
2679,-1.131550438,-0.836617
2680,-0.99382134,-0.996512
2681,-0.779257948,-0.74641
2682,-1.100849409,-0.447725
2683,-0.70734994,-0.44872
2684,-0.960287289,-0.673741
2685,-0.815562449,-0.439463
2686,-0.728556128,-0.723143
2687,-0.746025305,-0.48517
2688,-0.665440163,-0.90463
2689,-1.180105097,-0.264598
2690,-1.08437752,-0.312221
2691,-0.525523323,-0.731434
2692,-0.487711383,-0.577178
2693,-0.162284259,-0.58918
2694,0.383404959,-0.886171
2695,-0.108538293,-0.547466
2696,-0.332004735,-0.644153
2697,-0.236319076,-0.556406
2698,0.975729971,-0.311241
2699,0.620642772,-0.261554
2700,-0.607425574,-2.14544
