x,y,z1,z2
0.538308,0.366308,-1.961316,-1.120532
0.48809,0.668589,-0.282404,-0.83736
0.526375,0.99678,1.335442,1.547421
0.534386,0.391821,1.06641,-0.115789
0.026246,0.6533,1.028588,0.504049
0.229648,0.840742,0.552897,1.647374
0.69163,0.385336,0.369501,0.728174
0.603601,0.70547,-1.04712,-1.60574
0.673045,0.020478,0.566783,-0.110947
0.184268,0.527047,-0.44289,0.898393
0.663584,0.983841,0.208342,1.212068
0.070436,0.414725,-0.243625,-0.192014
0.70457,0.780117,-0.526728,-1.502254
0.080751,0.4009,0.335916,-0.028363
0.403723,0.774655,0.017307,0.188729
0.383124,0.686763,-1.065501,-1.205272
0.460609,0.027283,0.624948,0.383328
0.812619,0.697978,-1.521596,-0.745099
0.962844,0.637461,0.130098,-0.354452
0.27779,0.834943,1.139775,1.585316
0.89485,0.195392,0.57359,0.034368
0.023148,0.149538,-0.645218,-0.39917
0.340673,0.046296,-0.809373,-1.572353
0.799756,0.413993,0.405363,0.19033
0.951751,0.34197,-0.460462,-0.111233
0.981201,0.311879,-0.48484,0.345572
0.653254,0.206882,0.392079,0.38609
0.536904,0.010407,-0.11083,-0.542315
0.838819,0.472923,-0.720752,-0.07281
0.994766,0.930388,-1.305445,-1.030425
0.434607,0.078904,0.710229,-0.037178
0.498329,0.257771,-0.153606,0.477461
0.402289,0.187716,-1.022111,-0.771595
0.872526,0.593835,0.219055,-0.194702
0.320363,0.332128,1.546027,1.65447
0.692393,0.218555,0.465651,0.268516
0.524392,0.345113,0.01834,-0.03286
0.756374,0.003845,0.068884,0.6972
0.084123,0.117876,-0.658905,-1.295724
0.520119,0.24979,-0.197436,0.214558
0.200259,0.203052,0.486656,-0.074847
0.472206,0.100908,-1.643461,-2.332945
0.756405,0.252262,1.144717,0.73211
0.41648,0.021775,-0.160719,-0.311079
0.207416,0.510735,0.366912,0.996976
0.881941,0.754513,-0.095978,0.389736
0.189548,0.485145,-0.286629,0.739163
0.691783,0.483375,0.747851,0.680358
0.646555,0.837919,-2.43929,-2.640063
0.028733,0.815671,0.51166,0.381338
0.742443,0.161257,-0.174658,-0.373812
0.05481,0.114565,-0.845355,-1.100504
0.889677,0.242161,0.563438,-0.085622
0.557473,0.732265,0.117489,-0.958817
0.815427,0.753948,0.134238,0.007555
0.600565,0.248875,-0.044535,0.426309
0.650431,0.557626,0.446928,1.280897
0.903624,0.180468,1.781415,0.756707
0.923095,0.801221,0.533222,0.312823
0.019471,0.46392,-0.382248,-0.601823
0.872465,0.626276,-0.642667,-0.116948
0.460929,0.369772,-0.336754,-1.360715
0.663188,0.318227,0.243353,0.905832
0.54847,0.846189,1.731001,2.144818
0.560342,0.383948,-0.25625,-0.177558
0.485237,0.640635,-0.251002,-0.299597
0.721248,0.816892,0.331964,-1.331627
0.595041,0.012116,-0.334562,0.398833
0.890791,0.591974,-0.557519,-0.605285
0.845747,0.828183,-0.562643,-0.889828
0.317983,0.801114,0.763054,1.257077
0.548425,0.961471,1.772243,1.95512
0.394736,0.814313,0.317098,0.321339
0.748379,0.873182,-1.127554,-1.244164
0.181796,0.94725,-0.137959,-0.223237
0.239475,0.431052,-0.008453,0.827123
0.486671,0.511879,-0.360912,-0.311443
0.870222,0.057267,-0.515683,-1.310582
0.244541,0.784512,0.080712,1.563067
0.589868,0.023362,0.575252,0.622706
0.866865,0.184482,-0.815871,-0.620019
0.623987,0.918456,0.557909,-0.200973
0.989364,0.417426,-0.62144,-0.418187
0.536141,0.8907,0.957945,0.676468
0.737133,0.480049,-0.579739,0.350558
0.691173,0.065461,0.858425,0.180279
0.908782,0.819745,-1.365706,-1.07876
0.575036,0.863951,0.842758,0.468443
0.981338,0.100847,1.259458,1.054858
0.881132,0.25774,0.331944,-0.329585
0.971527,0.59144,0.621113,0.153691
0.236469,0.625193,-1.450265,-0.903797
0.778027,0.583124,0.896941,1.250062
0.309957,0.202625,-1.165336,-0.749374
0.474159,0.124132,-2.24668,-2.862257
0.218769,0.444251,0.512208,1.431562
0.895903,0.667445,1.766936,0.854044
0.210147,0.583688,0.540379,0.417984
0.023362,0.217762,-0.926115,0.350142
0.74667,0.978073,0.845428,0.770831
0.724132,0.750576,0.152934,-0.750314
0.433265,0.112337,0.64227,-0.655371
0.114183,0.260533,-0.981449,-0.857847
0.802731,0.926772,-0.355849,-0.856624
0.863264,0.001572,-1.199928,-0.966364
0.58793,0.851301,1.378197,0.622292
0.166323,0.808103,0.551861,0.835599
0.224842,0.215656,0.412186,0.155733
0.060029,0.321279,1.477564,1.344285
0.986358,0.226596,-1.396681,-0.685548
0.984237,0.553292,-1.873276,-1.734813
0.123415,0.679683,-1.734613,-0.979616
0.841001,0.845716,0.245231,-0.508092
0.669749,0.860594,-1.101328,-1.745908
0.562432,0.922011,0.45165,0.401709
0.520546,0.615396,-0.897059,-0.863673
0.375128,0.518563,0.611313,1.34157
0.040543,0.491722,0.962026,0.308193
0.595163,0.894499,-0.470302,-0.727593
0.28365,0.71397,-0.326443,-0.332492
0.936141,0.4065,-1.369085,-1.078216
0.773312,0.482811,-0.776513,0.39298
0.280629,0.667262,-0.54635,-0.246412
0.877394,0.924193,1.1835,0.460278
0.797391,0.312734,0.394731,-0.615497
0.845411,0.335286,-0.882955,-1.064577
0.984939,0.9084,-1.779605,-1.022688
0.194507,0.652155,-0.4237,-0.287037
0.063813,0.080156,0.258572,-0.438219
0.414694,0.876066,-0.36075,-0.169291
0.936156,0.085451,0.373673,0.942537
0.699992,0.645777,0.906804,1.804025
0.101991,0.556313,0.315092,0.10512
0.970016,0.365469,0.235989,0.160271
0.263279,0.984817,0.084928,0.234298
0.467674,0.993805,0.484583,0.263606
0.184771,0.74789,-2.192136,-0.577668
0.10486,0.007675,-1.336568,-1.646592
0.579278,0.380957,-0.509922,-0.569166
0.22533,0.270405,0.252845,1.24216
0.551965,0.789975,1.202316,1.501721
0.383993,0.791287,0.330526,0.316224
0.963973,0.312474,0.967647,0.565269
0.841535,0.178195,0.77939,0.08041
0.762478,0.523629,-1.378539,-0.481484
0.796155,0.679973,-1.697755,-0.518451
0.349325,0.469764,-0.024125,0.307232
0.718242,0.34226,0.925225,1.19562
0.119783,0.192401,-1.214203,-1.212623
0.781445,0.252522,-0.383633,-0.448915
0.029999,0.626307,0.26614,-0.190479
0.502022,0.59057,-0.082586,0.388651
0.2094,0.781933,1.0603,1.515538
0.755947,0.554772,0.556202,0.72697
0.650889,0.519219,-0.397768,-0.703183
0.793973,0.446632,-0.405715,0.09775
0.480903,0.177539,-1.570274,-0.900886
0.038285,0.361791,-0.464676,-0.020054
0.64799,0.181292,-0.075804,0.286848
0.917708,0.880461,-0.892781,-0.659638
0.705379,0.894347,-1.121181,-0.839519
0.132326,0.495979,0.182425,1.353613
0.769619,0.82298,-0.018473,-0.176879
0.669261,0.815976,-2.026554,-2.273999
0.2439,0.8477,0.976049,1.802366
0.786007,0.434806,0.494646,0.560444
0.483909,0.22005,0.012534,-0.097198
0.308522,0.91223,0.335815,0.836055
0.905516,0.188342,2.186755,0.690753
0.289982,0.480049,0.689956,1.215889
0.961013,0.400565,0.367909,-0.268492
0.595865,0.608148,-0.550514,-0.657289
0.649165,0.585763,-0.140223,0.901817
0.759182,0.005875,0.157166,0.747133
0.035981,0.891798,0.004161,0.673238
0.634546,0.629526,0.301801,1.091803
0.073793,0.100038,-0.428973,-1.113792
0.883803,0.97615,-0.134298,0.301735
0.911833,0.152361,1.179428,0.947947
0.12546,0.259525,-1.868499,-1.105801
0.966354,0.45098,-1.626998,-1.306631
0.037186,0.09102,-0.887491,-1.011685
0.903685,0.848295,-2.558503,-1.619778
0.215259,0.449805,0.532726,1.318966
0.862242,0.981903,0.089773,0.017884
0.680995,0.998901,1.876485,1.893357
0.255146,0.805936,1.21816,2.045721
0.167575,0.154864,0.064408,-0.781329
0.617823,0.710109,-1.627043,-1.782754
0.172503,0.162249,0.974521,-0.429018
0.58732,0.526421,-0.251917,-0.054231
0.805463,0.679011,-1.740055,-0.706905
0.77052,0.044587,1.428043,0.937671
0.971237,0.849851,-1.580892,-1.131489
0.588342,0.229343,0.337566,0.561998
0.268696,0.915663,1.144114,1.621115
0.335821,0.457481,0.272388,0.425034
0.504631,0.822766,0.731202,2.011619
0.24741,0.020264,-1.777163,-2.457004
0.159747,0.572473,0.074116,0.470474
0.825223,0.599268,-0.369971,0.053656
0.295918,0.932433,0.758291,1.461891
0.970733,0.630518,-0.161403,-0.404954
0.900954,0.066606,-0.518591,-0.452768
0.045594,0.919936,0.259576,0.433456
0.650965,0.250385,-0.903487,0.028834
0.538293,0.396719,0.417224,0.011621
0.134905,0.044755,-0.481168,-0.653882
0.12079,0.002609,-1.782144,-1.765778
0.297093,0.79556,1.179569,1.8045
0.433097,0.521935,-0.301484,0.535683
0.302831,0.318013,1.442006,1.329547
0.43592,0.466575,0.50081,1.056416
0.585519,0.312734,-1.710342,-0.291795
0.988998,0.01857,1.545567,1.984223
0.16762,0.912184,1.249244,0.434613
0.2327,0.734173,0.592903,0.798316
0.680507,0.854185,-0.321719,-1.670397
0.732601,0.453162,1.669391,1.593841
0.079881,0.685618,-0.720471,-0.574302
0.705272,0.848676,-1.280643,-1.683584
0.04976,0.211292,0.62549,0.789655
0.770886,0.545022,-0.72593,-0.005847
0.16141,0.214023,-0.227228,-0.001568
0.162966,0.424445,-0.273886,-0.419078
0.747448,0.518212,-0.652196,-0.465851
0.202228,0.712795,1.864793,1.225249
0.756283,0.119844,0.05913,-0.310368
0.361288,0.715175,-0.493072,-0.951831
0.130694,0.815656,-0.86658,0.042458
0.407126,0.874861,-0.436542,-0.206684
0.393057,0.247837,-0.292771,0.401103
0.001663,0.576608,-1.063558,-0.636665
0.389487,0.068742,-0.489788,-0.634995
0.707134,0.632471,-0.280675,1.074347
0.593378,0.751827,-1.777955,-1.863874
0.338735,0.163333,-1.711335,-1.863724
0.849134,0.897795,0.868207,-0.166439
0.844373,0.421286,-1.757898,-1.290581
0.894972,0.165469,0.580574,0.372698
0.153704,0.148684,-2.24429,-1.376883
0.746792,0.066087,0.620335,0.379258
0.099245,0.191806,-1.215472,-0.871815
0.50248,0.977127,-0.401268,0.481458
0.636469,0.046174,1.261902,0.859738
0.796948,0.949599,-0.841018,-1.381014
0.979065,0.438651,-1.625136,-1.302947
0.707469,0.989242,1.84173,1.98455
0.667353,0.684688,2.385791,1.828432
0.805982,0.864988,1.574241,0.250046
0.411627,0.439628,1.222033,1.439139
0.756085,0.146731,-0.695263,-0.612655
0.295399,0.794858,1.319509,1.8628
0.43801,0.508309,0.656719,0.600921
0.791119,0.901549,-0.860121,-1.360175
0.869108,0.063188,-0.590956,-1.418229
0.205417,0.846189,1.317142,1.428987
0.928756,0.439841,-1.573806,-2.087713
0.028061,0.949737,0.489056,0.653371
0.52604,0.930404,0.386624,0.481135
0.854719,0.682994,0.255449,0.266363
0.408545,0.511559,1.397889,1.949491
0.576623,0.240909,-0.39397,-0.098051
0.555261,0.92987,1.130919,0.918856
0.994995,0.038987,2.130914,2.09368
0.028107,0.851011,0.950564,1.489971
0.150027,0.191226,-1.0292,-0.759484
0.681621,0.864912,-0.612264,-1.259614
0.863935,0.987076,0.252475,0.040342
0.975525,0.847105,-1.175036,-0.80452
0.632227,0.436637,-0.924296,-0.374614
0.510994,0.67393,-1.61859,-1.455315
0.606409,0.773526,-1.899388,-1.653223
0.492485,0.12166,-2.238892,-2.34992
0.876204,0.20296,-0.140994,-0.418135
0.795453,0.417456,-0.164133,0.077592
0.829511,0.662593,-0.860389,-0.228503
0.169802,0.221424,0.076098,0.24443
0.01149,0.94316,0.363221,0.783705
0.834607,0.490745,0.562887,0.39489
0.257282,0.516045,-0.030595,0.86117
0.550179,0.28127,-0.897038,0.122339
0.872099,0.997391,-0.228995,-0.142493
0.547234,0.558602,1.183882,1.006175
0.167239,0.776104,-0.314551,0.471068
0.107759,0.551186,0.93063,0.27614
0.366766,0.346502,0.904163,0.793787
0.346563,0.899489,-1.094431,-0.50691
0.242008,0.445548,0.270562,1.074516
0.990723,0.490639,0.110016,-0.446362
0.374502,0.651514,-2.38535,-1.707039
0.675685,0.109377,-0.009479,0.648068
0.950195,0.05687,0.355867,0.624933
0.376623,0.936065,-0.607681,-0.500614
0.495186,0.543374,-1.240984,-0.519833
0.298573,0.648966,0.519906,0.184252
0.323003,0.780041,2.194173,1.364593
0.30898,0.220752,-0.56579,-0.008183
0.363363,0.045914,0.554765,-0.923628
0.898787,0.680354,0.807036,0.950987
0.764981,0.521752,-0.914232,-0.326679
0.728466,0.401862,0.82987,1.445302
0.489296,0.0094,-0.373901,-0.284959
0.508888,0.452232,2.049243,1.320697
0.927062,0.381567,1.160384,0.385055
0.931334,0.467323,-1.131382,-1.456688
0.343053,0.404623,-0.065182,-0.167911
0.627558,0.410193,-0.980304,-0.650883
0.376608,0.365682,-0.559673,-0.290582
0.953185,0.4795,-1.400882,-1.507563
0.447166,0.801083,0.997074,1.13181
0.545403,0.162173,-1.112834,-1.466289
0.399359,0.304112,0.362085,0.681759
0.250858,0.259251,1.454195,1.838941
0.141711,0.49044,-0.692074,0.782935
0.421332,0.727138,0.593054,0.615668
0.646479,0.977859,0.427623,0.743516
0.962051,0.784604,2.146268,2.141651
0.629175,0.757778,-1.071428,-1.546874
0.71545,0.824521,-0.831871,-1.647232
0.915724,0.129717,0.595301,0.053063
0.655741,0.107149,0.638882,0.994157
0.30901,0.393866,0.436953,0.462252
0.750652,0.284886,0.411376,-0.005803
0.359106,0.984726,0.274376,0.427979
0.519371,0.151492,-1.666205,-2.04739
0.478599,0.709941,-0.643073,-0.31744
0.275776,0.772137,0.805945,1.241577
0.429831,0.768902,0.733508,1.142433
0.984024,0.178149,1.23833,1.227525
0.794217,0.628077,-0.153852,0.441241
0.798459,0.405798,0.058191,-0.193108
0.254643,0.627665,-0.560194,-0.636145
0.957961,0.955062,0.015796,0.423496
0.003891,0.188556,-0.2509,0.151205
0.873487,0.215229,-0.937529,-0.545489
0.987488,0.384451,0.666579,0.309923
0.927749,0.669001,1.105085,0.770435
0.21503,0.091646,0.164748,0.013019
0.388098,0.363287,-0.32224,-0.334647
0.417227,0.94432,-0.100275,-0.313502
0.398718,0.012238,-0.684021,-1.133363
0.398734,0.705821,-0.617435,-0.628616
0.462226,0.095888,-0.438453,-1.689622
0.480903,0.371817,-1.392267,-1.549817
0.016114,0.599771,-0.055248,-0.421837
0.210803,0.453101,0.452532,1.248248
0.765911,0.761608,-0.244468,-0.872375
0.796994,0.945586,-0.920849,-1.318005
0.374868,0.932479,-0.236626,-0.680847
0.848615,0.109499,-0.47317,-0.657985
0.04329,0.114153,-0.201877,-0.732002
0.782101,0.476387,-0.136613,0.522031
0.4486,0.835325,0.432389,0.913651
0.40206,0.524468,2.175801,2.31437
0.384436,0.504784,1.249574,1.583963
0.294255,0.604852,-0.745668,-0.611651
0.121935,0.136828,-0.557235,-0.865843
0.901991,0.968002,1.181764,1.109473
0.610452,0.585336,-0.269607,-0.146505
0.904677,0.989303,0.078854,0.335707
0.34638,0.940444,0.068897,-0.232712
0.269001,0.73344,-0.203909,0.113942
0.391836,0.587152,-1.000911,0.028081
0.660761,0.367056,1.415439,1.533766
0.673182,0.343481,1.49271,1.707546
0.819623,0.817014,-0.782687,-0.628875
0.75375,0.845411,-0.192948,-0.316606
0.935668,0.057343,1.395165,0.722083
0.054475,0.399496,-0.673735,-0.589448
0.886824,0.908629,-0.392404,-0.329512
0.963027,0.932906,-0.325945,0.502614
0.53547,0.810895,2.774608,3.170319
0.671061,0.155856,-0.701273,0.188566
0.284916,0.343481,0.901653,0.946491
0.734798,0.416327,1.65015,1.380634
0.012253,0.674907,0.74593,0.713111
0.020218,0.132113,-0.185536,-0.666071
0.191562,0.009186,-1.455183,-1.296343
0.253941,0.905898,0.381967,1.121957
0.990967,0.364981,-0.245913,0.191877
0.671199,0.962371,2.458776,1.838153
0.441855,0.455055,0.99107,1.102569
0.857542,0.49279,1.12629,-0.050222
0.341192,0.835111,-0.402082,0.365957
0.676387,0.360327,0.60293,1.176234
0.082231,0.41622,-0.701361,-0.316972
0.696986,0.328191,-0.203974,1.020391
0.769055,0.624689,0.136744,0.963554
0.058564,0.627451,-1.137402,-0.610641
0.671061,0.390768,0.338609,0.830862
0.216526,0.234699,0.142788,0.436042
0.284932,0.633173,1.578494,0.537672
0.789395,0.53431,-0.55465,0.18225
0.22649,0.081163,-0.086101,-0.337574
0.948119,0.519127,-0.753682,-1.489934
0.952834,0.589227,1.107364,0.518763
0.27747,0.869764,0.513432,1.099398
0.645869,0.776623,-0.649939,-0.940984
0.964126,0.140337,-0.119345,0.252992
0.35227,0.317586,1.068165,1.139874
0.364172,0.461555,0.350326,0.751731
0.015366,0.821256,-0.221846,0.123903
0.759167,0.379446,-0.148412,-0.2854
0.360647,0.105394,-0.785374,-0.995661
0.211337,0.577417,0.28171,0.604954
0.410819,0.59205,-0.718672,0.082327
0.50602,0.420142,-0.236457,-0.367071
0.9178,0.975418,0.591044,0.657729
0.846937,0.122377,0.56702,-0.122463
0.059174,0.670405,0.161466,0.082348
0.075502,0.565454,0.011005,-0.450153
0.698466,0.29723,-0.307828,0.46763
0.880888,0.306065,0.573909,-0.871068
0.370474,0.714107,-1.134401,-1.071067
0.575036,0.785031,-0.851792,0.303952
0.716625,0.435492,1.822025,1.818803
0.261112,0.931029,1.134222,1.044335
0.016602,0.993606,1.21226,0.962153
0.07097,0.48426,0.751149,0.617552
0.049042,0.186633,0.399783,0.399771
0.349844,0.983246,-0.438945,-0.048145
0.554498,0.336461,-1.536374,-0.603558
0.264515,0.060441,-0.810131,-0.905453
0.109346,0.288365,-0.447636,-0.751008
0.35053,0.623728,0.608981,0.094027
0.637812,0.122301,0.247208,0.827725
0.582849,0.403403,0.042078,-0.376037
0.619257,0.691325,-0.547493,-0.508978
0.541619,0.3346,-1.295451,-0.33955
0.691798,0.528038,-0.281282,0.295405
0.913695,0.13608,0.242699,0.227799
0.935805,0.764355,2.275301,2.259819
0.952499,0.363348,0.181419,0.3445
0.947158,0.195666,1.550019,1.000742
0.300511,0.563226,0.823275,0.819957
0.417533,0.475837,0.753117,1.363074
0.99205,0.542611,-1.479417,-1.720608
0.857176,0.700343,-0.14787,0.676138
0.21915,0.597955,0.307595,0.097764
0.647379,0.865965,-1.546878,-1.551546
0.262562,0.4112,0.512031,0.765535
0.507912,0.602564,0.121654,-0.149221
0.126101,0.935912,0.436117,0.044736
0.342641,0.611948,0.335216,0.705084
0.443015,0.629374,-0.932576,-1.053455
0.366384,0.52752,0.606249,1.569886
0.725658,0.177111,-1.179219,-0.864157
0.970153,0.067567,2.031099,1.771456
0.983764,0.814817,2.12299,1.448081
0.539117,0.311177,0.939996,0.861547
0.662272,0.452399,0.817583,0.452796
0.090013,0.263615,-0.112232,-0.179764
0.196979,0.698985,2.031192,1.289406
0.133043,0.516075,0.376476,1.007279
0.838025,0.664515,-1.055454,-0.470925
0.866102,0.553445,0.296854,0.144182
0.825299,0.259388,-1.965307,-1.754803
0.664347,0.534936,0.340333,0.323219
0.745342,0.593973,-0.174633,1.122659
0.294499,0.804685,1.262005,1.874226
0.143908,0.93579,-0.613116,-0.004523
0.061326,0.487907,1.588303,0.729084
0.561776,0.947997,1.389686,1.15173
0.376883,0.066987,-0.71658,-0.888723
0.472038,0.869123,0.388554,0.867359
0.872587,0.379339,-0.514807,-1.473843
0.503822,0.469596,1.591942,1.300788
0.859129,0.946471,-0.694671,-0.46422
0.922148,0.15845,1.276923,0.99414
0.718517,0.904402,-1.401499,-0.730493
0.521447,0.971893,0.80967,1.579585
0.516381,0.442893,0.868872,0.742328
0.558877,0.456764,1.068449,0.467673
0.312764,0.325399,1.346406,1.373468
0.756802,0.140307,-0.641597,-0.681286
0.975463,0.980072,-0.668627,0.289215
0.086381,0.133715,-0.9311,-1.316664
0.530114,0.87129,0.552037,1.197957
0.085817,0.253956,0.210927,-0.145552
0.982467,0.075807,1.913885,1.879411
0.032288,0.454093,-0.60421,-0.436572
0.651621,0.090059,2.121527,1.692581
0.76582,0.280659,0.137084,-0.061217
0.332952,0.957275,-0.133459,-0.078885
0.077882,0.422126,-0.23444,-0.185805
0.435355,0.700343,-0.104629,0.109715
0.593668,0.252613,0.132529,0.288214
0.181308,0.757259,-1.582254,-0.319113
0.990616,0.266224,0.133794,0.806413
0.838132,0.341085,-0.671616,-1.139229
0.607706,0.5393,-0.476834,-0.399208
0.305608,0.334264,1.027796,1.538489
0.966812,0.892897,0.171799,0.064154
0.17406,0.980713,0.03674,-0.165491
0.462333,0.639033,-1.018462,-1.049185
0.656626,0.015106,0.695512,-0.064516
0.578836,0.006806,0.454699,0.818524
0.229252,0.50103,0.240448,1.271821
0.729458,0.80293,0.390759,-1.06788
0.722194,0.076036,-0.416046,-0.172023
0.078813,0.991379,1.593497,0.816981
0.865217,0.20557,-0.711025,-0.59229
0.177462,0.019226,-0.793854,-0.996863
0.974868,0.810956,2.003388,1.514903
0.002274,0.820829,-0.970337,-0.078982
0.735332,0.398001,0.731034,1.293728
0.486793,0.071321,-0.609988,-0.676671
0.760357,0.031479,1.320188,0.990718
0.717739,0.230732,-0.836143,-0.511631
0.708049,0.111086,-1.177711,-0.812553
0.280507,0.714504,0.251118,-0.233327
0.40737,0.964019,-0.143925,-0.028868
0.141909,0.662882,-1.518155,-0.820515
0.434195,0.69575,0.379873,0.11224
0.34078,0.311788,2.07004,1.198566
0.294896,0.812757,1.295923,1.892632
0.2533,0.558389,-0.665867,0.302656
0.783474,0.085267,-1.10054,-0.646272
0.079377,0.914977,0.95454,0.568644
0.787549,0.954208,-0.435627,-1.165086
0.879484,0.747601,0.074091,0.758131
0.912825,0.489509,-1.919124,-1.918038
0.057084,0.428611,-1.638057,-0.731314
0.546777,0.68806,-0.260653,-0.56188
0.467964,0.891875,0.684607,0.325013
0.857496,0.563348,0.430571,0.097198
0.085908,0.571771,0.207351,-0.338994
0.140154,0.965225,1.676628,0.802012
0.854108,0.637339,-0.212668,0.171043
0.585397,0.107713,1.227254,1.2464
0.691066,0.851545,-1.024131,-1.89594
0.686183,0.880781,-1.083446,-0.938116
0.672938,0.4542,0.622079,0.727803
0.771756,0.646372,1.410945,1.919714
0.136828,0.865003,1.170272,1.056913
0.950973,0.096208,1.292818,1.087519
0.88217,0.162921,0.635219,0.083495
0.451469,0.279835,-1.112336,-0.427019
0.490776,0.16466,-1.55873,-1.732581
0.328084,0.50161,-0.038522,0.854581
0.982803,0.924804,-1.397621,-0.580365
0.703075,0.829526,-0.978784,-1.776405
0.683879,0.081025,0.806544,0.650684
0.351949,0.889586,-0.41827,-0.180417
0.371252,0.301244,1.288239,1.438457
0.889631,0.094041,-0.922365,-1.182541
0.751034,0.12047,-0.191922,-0.356238
0.484123,0.341665,-1.516928,-1.059186
0.812329,0.44332,-0.608734,0.002447
0.951247,0.642359,0.879731,-0.031124
0.465171,0.787442,0.240869,0.353156
0.034165,0.301503,-0.375436,0.01785
0.167559,0.529458,0.429229,1.214675
0.581109,0.564752,-0.848448,-0.110598
0.236027,0.606683,-0.757512,-0.468614
0.981308,0.257237,-1.008889,0.095028
0.718044,0.312291,1.231318,1.089506
0.728374,0.941192,0.586014,0.182333
0.017685,0.690349,-0.210136,-0.14406
0.093553,0.544488,0.082608,-0.097997
0.94876,0.999573,-0.015707,0.266579
0.917937,0.53753,0.036994,-0.959363
0.561105,0.638788,-3.415945,-2.329382
0.712322,0.657847,-0.134298,1.501055
0.719432,0.85948,-1.837142,-1.694353
0.12604,0.377646,-0.259201,-0.834906
0.113268,0.26804,-0.640381,-0.666546
0.907027,0.291859,-0.15403,-1.16687
0.042969,0.204334,-0.165968,0.416779
0.190036,0.875105,1.537821,1.21036
0.194629,0.579629,0.040342,0.469011
0.10367,0.346304,-1.239681,-0.498458
0.199588,0.832807,0.794654,1.294508
0.741299,0.023407,-0.422835,0.01024
0.212894,0.666178,1.294682,0.472646
0.043046,0.005112,0.107246,-1.263356
0.788586,0.89427,-0.03031,-0.978269
0.335988,0.136095,-1.695251,-2.288971
0.637736,0.566064,0.076034,0.647497
0.44947,0.626841,-0.447642,-0.905065
0.082918,0.169085,-0.919984,-0.721543
0.049088,0.74197,-0.288211,-0.551915
0.767224,0.009293,-0.279115,0.617868
0.633097,0.711345,-2.181497,-1.409329
0.053971,0.773053,0.214624,0.442601
0.314366,0.551171,1.405722,1.134801
0.571756,0.517784,-0.364622,0.13097
0.120562,0.338369,-0.200676,-0.720291
0.595224,0.686976,-0.7643,-1.062062
0.637354,0.403723,-0.622124,-0.082473
0.463722,0.171206,-1.163181,-1.012581
0.437385,0.467659,0.816427,1.114629
0.920104,0.395666,-0.068829,-0.131906
0.386343,0.337255,0.449096,0.315021
0.727916,0.398795,1.958592,1.640612
0.914611,0.581445,0.589383,-0.148929
0.714504,0.153445,-0.191129,-0.728147
0.440925,0.912627,0.220955,-0.08639
0.849393,0.566171,0.416398,0.26496
0.615488,0.167285,-0.349801,-0.18686
0.495323,0.120317,-1.679165,-2.107482
0.677195,0.393149,0.062385,0.754601
0.209964,0.289799,-0.266495,0.539863
0.391928,0.691508,-0.651606,-0.868061
0.312352,0.777996,2.773081,1.642129
0.566613,0.680995,0.072334,-0.751879
0.730983,0.642924,0.885227,2.171973
0.183307,0.617044,-1.358809,-0.575843
0.455955,0.854108,0.453798,1.225412
0.308354,0.46276,0.292993,0.876305
0.55671,0.266011,-1.46674,-0.406399
0.86421,0.823606,-0.829621,-1.351545
0.040482,0.046372,0.05538,-1.289413
0.099825,0.658839,-1.244175,-1.32231
0.953094,0.183017,1.173932,1.130998
0.181369,0.95024,-0.571733,-0.343256
0.260761,0.543389,-0.09576,0.864867
0.754086,0.244816,0.821698,0.660439
0.702983,0.442756,0.520408,1.387538
0.072572,0.268498,-0.139368,0.224176
0.687541,0.272435,1.341688,0.675711
0.985367,0.259144,-0.25486,0.376787
0.060975,0.51313,0.810783,0.705593
0.929061,0.993194,1.298925,0.916512
0.595727,0.075929,0.519883,1.372624
0.145846,0.733837,0.189978,0.927114
0.767269,0.890471,-0.810659,-1.257811
0.167315,0.89044,1.153269,0.851575
0.179019,0.846357,-0.535759,0.336444
0.526574,0.749691,-0.226765,-0.345154
0.01622,0.349371,0.238507,-0.349718
0.095399,0.427619,-0.226919,-0.297351
0.992065,0.263203,0.493643,0.911228
0.694636,0.035752,-1.508053,-0.948374
0.102052,0.20885,-0.830991,-0.442398
0.038315,0.939635,1.538149,0.751288
0.632273,0.526131,0.589244,-0.20007
0.648829,0.691264,0.472956,0.836167
0.849027,0.024704,-0.941423,-1.046561
0.257939,0.124987,-0.020729,-1.195261
0.139467,0.53051,0.020418,0.659956
0.613214,0.8748,0.312666,-0.299097
0.626246,0.130098,-0.789268,0.407495
0.744625,0.809888,0.900549,-0.285302
0.924453,0.180331,1.49948,0.999976
0.242588,0.075547,-1.721198,-0.94931
0.626963,0.63508,0.19866,0.779918
0.065812,0.516396,0.726001,0.58025
0.383703,0.381018,0.140641,-0.263255
0.125917,0.695796,0.262446,0.117901
0.349248,0.092714,-1.677343,-1.514857
0.612024,0.107134,0.727836,1.374095
0.900435,0.697261,1.482678,1.541522
0.351217,0.082963,-1.108911,-1.39978
0.725597,0.859998,-1.769704,-1.701901
0.988083,0.193149,-0.41098,0.27875
0.567147,0.061479,0.025891,0.684898
0.787808,0.888884,-0.197097,-0.8302
0.642191,0.45948,1.343807,0.175981
0.701305,0.770077,-1.190064,-1.21622
0.587961,0.636194,-0.218029,-0.977765
0.616495,0.703014,-1.30087,-1.33359
0.139498,0.496925,-0.076331,1.034374
0.811002,0.82269,-1.078905,-0.484288
0.186618,0.926146,0.590394,0.277171
