id,z1,z2
12616,0.357071989,0.754118
12617,0.234085988,0.354624
12618,0.624098569,0.274481
12619,0.82427104,-0.766862
12620,0.524080425,-0.590257
12621,0.692235063,-1.621634
12622,0.343253908,-1.052162
12623,1.097249997,-0.879264
12624,0.09286252,-0.955955
12625,0.057348828,-0.335894
12626,0.077418998,-0.733291
12627,0.82880493,-0.628228
12628,0.835736615,-1.144831
12629,0.695634423,-1.933873
12630,1.514448296,-0.841334
12631,0.649266813,-0.821104
12632,-0.360343981,-0.113944
12633,0.753484583,-0.578628
12634,0.610575776,0.038118
12635,0.576631207,0.103812
12636,0.753877527,-0.674457
12637,1.019670527,-1.142053
12638,0.740666758,-0.915943
12639,1.077918892,-1.108303
12640,0.203550841,-1.341456
12641,0.256515825,2.196623
12642,0.202532986,1.42428
12643,0.362268612,1.407328
12644,0.47411087,1.276221
12645,0.356665323,1.623877
12646,0.528955875,0.988553
12647,0.325038637,2.107901
12648,0.292831495,2.041861
12649,0.159729286,0.858446
12650,0.169288607,1.819413
12651,0.008277428,1.082113
12652,0.307261115,0.893307
12653,0.613000895,0.417887
12654,1.008186595,0.342558
12655,-0.120891961,0.295377
12656,0.808039012,0.152867
12657,0.523012499,0.298016
12658,0.459149552,0.970531
12659,0.568977503,0.365238
12660,0.61042739,0.08673
12661,0.215540351,1.976026
12662,-0.181526857,1.923783
12663,0.423013538,1.538718
12664,0.209991626,1.075301
12665,0.623841931,-0.303939
12666,0.712776199,1.127458
12667,0.700953945,1.053244
12668,0.970365075,0.810365
12669,0.616051948,-0.073004
12670,0.946827432,-0.400379
12671,0.997931944,-0.581111
12672,0.428120129,-1.180652
12673,1.324169662,-1.259282
12674,1.096438578,-1.141773
12675,0.573973019,-0.830918
12676,1.090895582,-0.890041
12677,0.695822452,-0.89673
12678,0.940619033,-0.961644
12679,0.960639541,-0.619589
12680,1.174512253,-0.971155
12681,0.693838956,-0.250425
12682,1.068147586,-0.411526
12683,-0.268457714,-0.444502
12684,0.493226825,-0.57687
12685,0.885222917,-0.511236
12686,0.776851727,-0.875499
12687,0.993784966,-0.679339
12688,1.147285741,-0.978554
12689,0.461733543,-0.58385
12690,0.330566522,-0.65029
12691,0.165511565,-0.467855
12692,1.175728592,-1.486564
12693,0.790641104,-1.884508
12694,1.197669522,-1.55959
12695,1.399704207,-2.363239
12696,1.3094626,-2.236087
12697,1.819921658,-2.288004
12698,0.934718411,-1.883021
12699,1.172969163,-2.715471
12700,1.467136384,-1.598388
12701,1.005036325,-2.076374
12702,1.103425855,-1.839585
12703,1.36121263,-1.905253
12704,1.210421154,-1.727806
12705,0.969504229,-1.216937
12706,1.050631196,-2.007602
12707,0.878113253,-2.366941
12708,1.149680611,-2.082757
12709,0.688924786,-1.765959
12710,1.265102281,-1.946574
12711,1.450765007,-1.792418
12712,0.985342511,-2.529933
12713,1.507229728,-1.726714
12714,1.3531711,-2.265351
12715,0.724970102,-1.727945
12716,0.739779456,-1.516576
12717,0.331430474,-2.448632
12718,0.183299952,-2.243588
12719,0.816371811,-1.909391
12720,0.357537148,-1.966316
12721,0.820911195,-1.877224
12722,0.213783705,-2.04401
12723,0.641955402,-2.061058
12724,-0.006381863,-1.961528
12725,0.433540142,-2.03288
12726,0.315287708,-2.114939
12727,0.558689844,-2.116587
12728,1.208233705,-1.221118
12729,0.532169111,-1.835845
12730,0.08870105,-1.579709
12731,1.425402488,-1.1978
12732,0.186934669,-1.154824
12733,0.328873327,-1.258481
12734,0.608841009,-0.953585
12735,0.7792674,-1.542466
12736,0.472267086,-1.843416
12737,0.1409623,-1.827894
12738,0.487809969,-0.918839
12739,-0.116728491,-0.817889
12740,0.167064008,-1.578079
12741,0.027617498,-1.435861
12742,-0.001458342,-0.815689
12743,0.619579154,-0.632297
12744,0.111292387,-0.71134
12745,-0.497247717,-0.633358
12746,0.591298875,-0.614056
12747,0.680235107,-0.61708
12748,-0.329427294,-0.407655
12749,-0.066472896,-0.703126
12750,-0.409399663,-0.830333
12751,-0.211262759,-1.000044
12752,0.350509651,-2.089121
12753,0.236910471,-1.803498
12754,-0.313576831,-2.210841
12755,0.363743052,-1.85451
12756,-0.261190658,-1.770858
12757,-0.159108065,-2.114003
12758,0.198494876,-2.255342
12759,-0.434499222,-2.157146
12760,-0.424346196,-2.157151
12761,0.157696358,-2.007911
12762,-0.102076344,-2.282668
12763,-0.095792354,-1.938947
12764,-0.063444108,-1.895824
12765,0.276940161,-1.783818
12766,-0.113639489,-2.023979
12767,-0.182180697,-1.885018
12768,0.096163412,-1.592371
12769,-0.202585644,-1.708212
12770,-0.546146565,-2.116086
12771,0.26750462,-1.582473
12772,-0.013608361,-1.548342
12773,-0.498624994,-1.44556
12774,0.337755874,-1.361357
12775,0.646228531,-1.558266
12776,0.382875515,-1.761767
12777,0.702013239,-1.383793
12778,-0.00403684,-1.581238
12779,-0.082699082,-1.617395
12780,0.2934295,-1.223108
12781,0.017737391,-1.249266
12782,0.262367029,-1.469099
12783,0.621879169,1.281959
12784,0.46755554,1.237581
12785,0.40003036,1.277786
12786,0.601120029,1.224724
12787,-0.109968008,1.36063
12788,0.954002918,0.884575
12789,0.323450679,0.809171
12790,0.583075012,0.388234
12791,0.85084948,0.439512
12792,0.451609924,0.636621
12793,0.614387185,0.216457
12794,0.666781612,0.647832
12795,0.131838989,0.404406
12796,0.542362638,1.635956
12797,0.541786791,1.240608
12798,1.176197346,1.140325
12799,0.790092887,0.92006
12800,0.160769889,1.057029
12801,0.523823553,1.014183
12802,0.84385588,1.210292
12803,-0.061845571,0.651654
12804,0.390367567,0.786709
12805,0.532204347,0.681469
12806,0.048666504,0.915347
12807,0.104779891,1.0043
12808,0.387791903,0.154884
12809,-0.114491713,-0.135338
12810,0.907730281,-0.444575
12811,0.771147788,-0.578561
12812,0.812045565,-0.551851
12813,0.268974882,-0.481238
12814,-0.074531045,0.304375
12815,0.685474347,0.360491
12816,0.475655595,0.509611
12817,0.149218242,0.357275
12818,-0.024851404,-0.131311
12819,0.522053678,-0.724558
12820,0.352643673,-0.743593
12821,0.345917875,-0.408415
12822,-0.335095265,-0.409201
12823,-0.071315005,-0.537223
12824,0.10992536,-0.385412
12825,-0.680446384,-0.612449
12826,0.198194361,0.323486
12827,-0.212990833,-0.068086
12828,-0.576910167,-0.342916
12829,-0.403080008,0.220264
12830,-0.150541439,-0.700657
12831,-0.39762688,0.075877
12832,-0.8470585,-0.487892
12833,-0.64090241,1.585003
12834,0.107814239,1.561251
12835,-0.031295277,1.396981
12836,0.035003253,0.713455
12837,0.819767185,1.390908
12838,0.52306597,0.946933
12839,0.01321579,1.25708
12840,-0.469588573,1.183775
12841,0.082467639,0.917567
12842,0.203861833,0.860537
12843,-0.305215571,1.217941
12844,-0.398797702,1.114393
12845,0.20022987,1.358921
12846,-0.436570146,1.755679
12847,-0.23985865,1.416687
12848,-0.439693783,1.758176
12849,-0.019216885,1.360112
12850,-0.554647514,1.592507
12851,-1.041960986,1.722587
12852,-0.519407251,1.866314
12853,-0.051415543,1.386608
12854,-0.407309443,1.356647
12855,0.050952342,1.393361
12856,-0.806387803,1.458711
12857,-0.288618938,0.948063
12858,0.371973663,1.183949
12859,-1.466024911,1.515101
12860,-0.653100191,1.358072
12861,-0.829912394,0.096635
12862,-0.697428921,0.755263
12863,-0.428832293,0.70956
12864,-0.819769629,0.984111
12865,-0.649427261,0.553473
12866,0.027399114,1.511809
12867,-0.005900567,1.460948
12868,-1.060923825,1.512087
12869,-1.166680068,1.248391
12870,-0.99273412,1.45323
12871,-0.06419325,1.501241
12872,-0.285939419,1.287658
12873,-0.467885256,1.59456
12874,-0.47137306,1.595692
12875,-0.771107162,1.210162
12876,-0.295389285,0.967811
12877,-0.174409322,1.209271
12878,-0.229572168,1.495791
12879,0.763955776,-0.330011
12880,0.465045851,-0.586713
12881,-0.605248553,-0.512833
12882,-0.241980496,-0.511815
12883,-0.134637169,-0.174806
12884,-0.814828996,-0.38118
12885,-0.638799807,-0.817502
12886,-0.692730098,-0.661013
12887,-0.3626156,-0.839226
12888,-0.487231044,-0.917853
12889,-0.424123109,-0.809509
12890,-0.54148118,-1.031981
12891,0.255090386,-0.651377
12892,-0.591497134,-0.802313
12893,-0.713901388,-0.798075
12894,-0.206044258,-0.682421
12895,-0.080895435,-1.104296
12896,0.624308497,-1.062885
12897,-0.397719934,-1.131896
12898,-0.256240538,-0.95061
12899,0.270420698,-1.821715
12900,0.069450455,-0.997757
12901,0.309847906,-0.814116
12902,-0.101530523,-1.09068
12903,-0.156284658,-1.797663
12904,-0.131825438,-1.541097
12905,0.061119817,-1.62344
12906,0.816183494,-1.209677
12907,0.669671056,-1.38879
12908,1.053142423,-1.610209
12909,1.06565896,-1.470361
12910,1.196036743,-1.046859
12911,1.368234789,-0.819585
12912,0.236223279,-2.07878
12913,1.005362607,-1.535023
12914,0.178839984,-1.624671
12915,1.475869508,-1.23465
12916,1.445980477,-0.912743
12917,1.69507305,-0.008455
12918,-0.992376175,-0.23062
12919,-0.519424806,-0.062854
12920,-1.011356649,0.268271
12921,0.253937462,-0.421739
12922,0.0682525,-0.287257
12923,0.603096036,-0.387327
12924,1.108898351,-0.609782
12925,0.519546319,-0.261854
12926,0.389672994,-0.005474
12927,0.932598322,-0.027018
12928,1.237142596,-0.018586
12929,0.283554061,0.502447
12930,0.10150036,0.940337
12931,0.266497597,1.032952
12932,0.076983308,0.51591
12933,0.944580058,0.258921
12934,0.691041582,0.636663
12935,0.678347327,0.605276
12936,1.046332545,0.479276
12937,1.143748858,0.414394
12938,1.186300318,0.590405
12939,0.976207771,0.830741
12940,1.583325469,0.101346
12941,1.435464798,0.555434
12942,2.206688586,-0.071687
12943,0.91586148,-1.491585
12944,1.063503891,-1.533591
12945,1.118904668,-1.126362
12946,1.926560288,-1.052206
12947,1.396390455,-0.041901
12948,2.23243588,-0.258346
12949,2.160916919,0.090021
12950,2.632751325,0.341881
12951,2.128530922,-0.004201
12952,1.909699427,-0.030501
12953,2.36223183,0.280152
12954,2.690963592,0.362838
12955,2.522198929,-0.060946
12956,2.140087222,-0.183998
12957,2.361526362,-0.044359
12958,2.777807622,-0.002271
12959,2.904705334,-0.119912
12960,2.660284508,0.357588
12961,3.196194898,0.402219
12962,2.993581222,0.235822
12963,3.194660222,0.774277
12964,2.458869984,0.37663
12965,2.838358031,0.408372
12966,0.129037423,-2.636856
12967,-0.06298128,-2.254844
12968,0.343877615,-2.498741
12969,0.053741299,-1.945734
12970,0.643627785,-1.948269
12971,0.173837404,-2.356245
12972,0.04660248,-2.626152
12973,0.812156313,-2.47021
12974,0.651573629,-2.630188
12975,-0.089863883,-2.610295
12976,0.455693931,-2.377439
12977,-0.094336832,-2.412809
12978,0.035975695,-2.427871
12979,-0.067857946,-2.198338
12980,0.283711651,-2.263765
12981,-0.221303462,-2.187694
12982,0.26181445,-2.272367
12983,-0.359334182,-2.241595
12984,0.459918133,-2.110316
12985,0.411486771,-2.122078
12986,-0.281381601,-1.985325
12987,-0.336471578,-1.990706
12988,-0.264198742,-1.886931
12989,-0.001913178,-1.834175
12990,-0.367063291,-1.631803
12991,-0.129814248,-2.244172
12992,-0.204521808,-1.570653
12993,0.84243182,-1.464451
12994,0.630197922,-2.091968
12995,1.413149546,-2.352434
12996,-0.545814816,-2.006656
12997,0.437010602,-1.661669
12998,0.198117466,-2.476041
12999,0.635754716,-2.910571
13000,-0.296059584,-2.662014
13001,0.343495452,-2.569658
13002,1.020476472,-2.526925
13003,0.733620465,-2.558218
13004,0.412485456,-2.407284
13005,0.562008046,-2.39511
13006,0.602053164,-2.676988
13007,0.520522922,-2.4888
13008,1.122459584,-3.011835
13009,1.31844688,-2.252687
13010,1.226642067,-2.410386
13011,0.487879132,-2.367352
13012,1.563516981,-2.192429
13013,0.807218565,-1.875604
13014,1.38305307,-1.817744
13015,1.657426549,-2.105328
13016,1.640575212,-1.42305
13017,0.844520508,-1.434146
13018,2.101628224,-1.803997
13019,1.682488791,-1.90299
13020,1.59901076,-2.083055
13021,2.110679608,-1.675476
13022,2.147452422,-1.773378
13023,1.97802652,-1.512945
13024,0.221559121,-1.978534
13025,0.746557312,-2.2082
13026,0.810686379,-1.741842
13027,0.567399188,-1.927695
13028,0.625458902,-1.950573
13029,0.310376554,-1.423935
13030,0.520523583,-1.757252
13031,-0.071604324,-1.735879
13032,0.688444216,-1.82781
13033,0.510045519,-1.819846
13034,0.394580929,-1.717795
13035,0.490262217,-1.342249
13036,0.937889122,-1.265993
13037,0.673512667,-1.573028
13038,0.70361875,-1.132404
13039,0.855491527,-1.579688
13040,0.577521547,-1.528846
13041,1.592632722,-1.461813
13042,1.981172088,-0.856022
13043,2.235306358,-1.561462
13044,1.292965164,-1.155888
13045,1.653470563,-1.051267
13046,2.818611558,-1.206252
13047,2.250224038,-1.350234
13048,2.597654181,-1.937049
13049,3.151065997,-1.651484
13050,2.756698413,-1.749473
13051,2.71778137,-1.175061
13052,3.005875435,-1.457842
13053,3.206882806,-1.258837
13054,2.057078771,-0.475135
13055,3.138179126,-0.285406
13056,2.541249994,-0.286444
13057,2.35465195,-0.212318
13058,3.104124244,-0.0254
13059,3.150698571,-0.039517
13060,3.256458473,-0.623857
13061,2.999540742,-0.739383
13062,3.475402545,-0.601312
13063,2.950588045,-0.326455
13064,3.067064903,-0.397123
13065,1.740256161,-2.574954
13066,1.879415116,-2.553225
13067,1.310640762,-2.860222
13068,2.036457123,-2.741728
13069,2.423550548,-2.737518
13070,2.546523329,-2.733412
13071,1.949802944,-2.354254
13072,2.890353272,-2.740348
13073,2.923785139,-2.359089
13074,2.8112218,-2.565221
13075,2.208448681,-2.35275
13076,2.713344869,-2.724952
13077,2.45112243,-2.814231
13078,3.353841259,-3.053878
13079,3.48392855,-3.0792
13080,2.683132453,-2.966931
13081,2.870621866,-2.902844
13082,3.142731094,-2.820927
13083,2.641393255,-2.778465
13084,2.456623036,-2.542403
13085,2.401366121,-2.485148
13086,3.040660731,-2.837729
13087,3.010114904,-3.411029
13088,3.083712047,-3.344839
13089,2.908234674,-2.727691
13090,2.5972925,-2.912637
13091,2.891941209,-2.982073
13092,2.83571049,-3.26232
13093,3.314889907,-3.45679
13094,2.515178959,-3.458651
13095,2.905553714,-4.055633
13096,3.183532916,-3.60961
13097,2.001934844,-3.484413
13098,2.329081025,-3.746225
13099,2.89632805,-3.047195
13100,2.415121463,-2.95874
13101,3.126105292,-2.981485
13102,2.791492373,-3.209363
13103,2.048481712,-3.123992
13104,2.974086509,-3.157814
13105,2.2847139,-3.193002
13106,2.641397408,-2.966823
13107,2.049496315,-2.703761
13108,1.177246603,-2.473851
13109,1.288542819,-2.623597
13110,1.275862985,-2.607541
13111,3.099725175,-2.243617
13112,2.786391424,-2.295883
13113,2.992845554,-2.150611
13114,2.855249084,-2.626017
13115,3.076737485,-3.024002
13116,2.867003044,-2.921003
13117,2.737507319,-1.842531
13118,3.150396259,-1.551907
13119,2.345405453,-1.706374
13120,3.063894979,-2.599555
13121,1.84512278,-2.600137
13122,3.046999825,-2.411098
13123,2.995789526,-2.080633
13124,3.421466743,-1.614694
13125,2.941916997,-1.681581
13126,3.291022379,-1.646934
13127,3.239299041,-1.669706
13128,2.702748089,-1.675067
13129,2.56146588,-1.04504
13130,2.732356904,-0.629046
13131,2.341620321,-1.982665
13132,2.7817457,-1.275628
13133,1.726294612,-0.45177
13134,2.079299199,-2.550887
13135,1.977590786,-2.779633
13136,1.843945891,-2.694027
13137,1.837904618,-2.270309
13138,1.889734885,-2.418177
13139,1.779406585,-2.398217
13140,1.537324311,-2.436883
13141,1.621343149,-2.230989
13142,1.084748519,-2.408283
13143,1.081295869,-2.236072
13144,0.875562565,-2.270056
13145,1.292271463,-2.216295
13146,0.881743034,-1.899384
13147,0.235692495,-1.827712
13148,0.740201059,-1.814827
13149,1.786100693,-1.588258
13150,1.638319519,-1.851457
13151,1.191329339,-1.788556
13152,1.317639764,-1.480814
13153,0.952679971,-1.442581
13154,0.763427518,-1.293915
13155,0.679579618,-1.467136
13156,1.367895168,-1.338604
13157,0.5533461,-1.204788
13158,0.929072599,-1.247887
13159,-0.265437713,-1.384137
13160,-0.353357402,-1.239009
13161,-0.219361099,-0.93679
13162,-0.710491995,-0.746226
13163,-1.264414319,-0.869741
13164,-1.590336522,-0.964674
13165,0.905908781,-0.822388
13166,1.382442948,-0.981584
13167,1.904203246,-0.845319
13168,1.847920165,-1.531626
13169,1.938816563,-1.092523
13170,2.152703637,-0.988744
13171,2.022382656,-0.823333
13172,1.829808749,-0.629216
13173,2.300541501,-0.868063
13174,2.604859014,-0.391431
13175,2.986162895,-0.559809
13176,2.482997327,-0.805435
13177,2.715420335,0.02244
13178,2.507969709,-0.637685
13179,3.594307985,-0.664677
13180,2.522913765,-0.338562
13181,2.988361934,-0.441111
13182,2.888064963,-0.289712
13183,3.274650667,-0.329328
13184,2.939343817,-0.241821
13185,3.027219603,-0.345996
13186,2.918452425,-0.230222
13187,2.878047561,-0.599503
13188,3.018582805,-0.53192
13189,2.488281116,-0.955715
13190,3.248123487,-0.094269
13191,3.390890103,-0.299481
13192,3.223359615,-0.385544
13193,3.472344877,-0.36218
13194,3.070298505,-0.396419
13195,3.358611512,-0.35119
13196,3.298410039,-0.436428
13197,2.930081766,-0.605081
13198,2.866606355,-0.625166
13199,2.780214664,-0.578389
13200,2.246835784,-0.645801
13201,2.448178801,-1.423317
13202,2.149330755,-1.65882
13203,2.401009764,-1.012034
13204,1.741205875,-1.263658
13205,1.705913054,-0.856286
13206,1.638079918,-0.875754
13207,2.43630474,-1.120911
13208,3.990827235,0.136036
13209,2.751181479,0.115657
13210,3.176175263,0.39773
13211,2.734587065,0.253118
13212,3.202553862,0.253295
13213,3.57627388,0.234404
13214,2.857532589,0.297434
13215,3.707562419,0.345012
13216,3.462683088,0.663342
13217,2.607732803,0.042482
13218,2.586193463,-0.30066
13219,3.490436349,0.014723
13220,2.767030807,-0.053068
13221,2.445020379,0.361423
13222,3.303460989,0.241099
13223,2.359947828,0.308548
13224,2.498503545,0.057902
13225,3.460439262,0.223708
13226,2.603743741,0.558203
13227,2.172101774,0.364985
13228,2.92737924,0.605983
13229,2.467560154,0.134961
13230,2.421590995,0.139337
13231,2.359294554,0.161465
13232,1.90400553,0.185045
13233,2.083225772,0.036088
13234,2.324886517,-0.106758
13235,2.695367046,-0.075806
13236,2.262411265,0.424935
13237,2.558844734,-0.473394
13238,2.382421869,-0.528
13239,2.390202997,-0.341687
13240,2.448708688,-0.957245
13241,2.766427956,-0.38599
13242,2.131283551,-0.28329
13243,1.50045171,-0.796554
13244,0.752026509,-0.657197
13245,0.835756278,-0.372481
13246,0.91978027,-0.181219
13247,0.052288049,-0.078222
13248,-0.122068607,-0.336145
13249,1.677210435,0.069603
13250,0.891794713,0.265106
13251,0.899259495,0.134113
13252,1.734843139,0.263002
13253,2.083021846,0.169092
13254,1.035664452,0.134123
13255,0.796991754,0.023408
13256,0.139154474,0.116516
13257,0.886839985,-0.03351
13258,-0.043849231,-0.157725
13259,0.006701554,-0.092286
13260,0.046000465,-0.132006
13261,-0.199984462,-0.070207
13262,-0.438943767,-0.2149
13263,-1.017329107,-0.472326
13264,-1.120515975,-0.33713
13265,2.577437601,-0.926417
13266,1.928188099,-0.879349
13267,1.890088865,-0.551264
13268,2.455969711,-1.048645
13269,1.788122236,-1.632342
13270,1.397706629,-0.965561
13271,1.576054173,-0.165795
13272,1.540815518,-0.840451
13273,0.692084186,-0.737086
13274,0.953811827,-0.649241
13275,0.432255571,-0.980258
13276,0.040518969,-0.175359
13277,0.730392195,-0.588142
13278,2.379493785,-0.549803
13279,1.769202529,-1.222195
13280,0.857024584,-1.255894
13281,0.200102259,-1.24795
13282,0.395992366,-0.933239
13283,0.368292249,-1.035555
13284,0.234692049,-1.10093
13285,-0.59930132,-0.483303
13286,-0.524029547,-0.503232
13287,-0.988902344,-0.488303
13288,-0.196002144,-0.309579
13289,-0.966358956,-0.054871
13290,0.144891197,-0.249349
13291,0.227431495,-0.132293
13292,0.06311068,-0.303119
13293,-0.287406112,-0.887156
13294,0.058663169,-0.166653
13295,-1.087885059,-0.778651
13296,-1.632914492,-0.453594
13297,-1.586243597,-0.519516
13298,-1.194547238,-0.621103
13299,-0.727724461,-0.410418
13300,-2.789347265,-0.289315
13301,-1.291669801,-0.538039
13302,-1.606643447,-0.488138
13303,-1.536388713,-0.389575
13304,-1.348416027,-0.311137
13305,-2.353659139,-0.583528
13306,-2.178543689,-0.451895
13307,-1.881762794,-0.423915
13308,-2.135407444,-0.093894
13309,-2.259979273,-0.147557
13310,-1.922437141,0.288761
13311,-2.122231585,0.196428
13312,-2.860212635,0.034071
13313,-2.54831547,0.031027
13314,0.643489172,-1.321407
13315,-0.229293126,-0.46722
13316,-0.317061776,-0.460925
13317,-0.416253417,-0.473867
13318,-1.323838106,-0.464499
13319,-1.374638763,-0.530171
13320,-1.246905443,0.039961
13321,-2.187043393,-0.427369
13322,-2.140504411,-0.107306
13323,-0.995659604,-0.163462
13324,-1.220949112,-0.422347
13325,-1.523618884,-0.537229
13326,-2.229797549,-0.436866
13327,-2.046331098,-0.263142
13328,-2.655195592,-0.043811
13329,-1.63474576,0.126017
13330,-2.495722126,-0.142044
13331,-2.459760804,0.102978
13332,-2.456518303,0.257656
13333,-2.46521361,0.273262
13334,-2.679570854,0.389582
13335,-2.593017029,0.383657
13336,-2.505749182,0.365113
13337,-2.540489463,0.512528
13338,-2.714716789,0.687931
13339,-3.176808701,0.438518
13340,-2.50865767,0.110259
13341,-2.144220237,0.689185
13342,-2.868404937,-0.013011
13343,-2.468532083,0.084704
13344,-2.069339935,0.136291
13345,-2.787804276,-0.361316
13346,-3.065044441,0.044932
13347,-2.351286161,0.101323
13348,-2.103505798,0.131685
13349,-2.403273062,-0.091201
13350,-1.998700829,-0.008807
13351,-2.206102102,-0.05889
13352,-0.553638908,1.673772
13353,-0.843650809,1.285317
13354,-0.732942683,1.456646
13355,-1.124102551,1.277577
13356,-1.112881446,1.702782
13357,-1.106091034,1.538913
13358,-1.408553796,1.694187
13359,-0.832178572,1.54499
13360,-0.746745255,1.647281
13361,-0.794784278,1.699789
13362,-1.08523097,1.833507
13363,-0.795568494,2.01918
13364,-0.748906483,2.130919
13365,-0.346987749,1.542281
13366,-0.382616296,1.664058
13367,-0.466198989,1.680655
13368,-1.008061385,1.766798
13369,-0.749327968,2.199376
13370,-0.406586842,2.363692
13371,-0.005271242,2.200541
13372,-0.660978369,2.245713
13373,-0.590937019,2.115919
13374,0.031450278,2.415719
13375,-0.63869053,1.406472
13376,-0.397560952,1.735856
13377,0.125486927,1.555626
13378,-0.346632173,1.984167
13379,-0.828252418,2.021934
13380,-0.25962988,2.204919
13381,0.61508843,2.023967
13382,0.278102722,2.04919
13383,0.544419546,2.13639
13384,0.30476694,1.612177
13385,0.984300048,1.481394
13386,0.832040954,1.70329
13387,-0.12383239,2.156594
13388,0.307541976,2.229927
13389,0.580349661,2.271649
13390,1.425798949,2.084991
13391,0.162736642,2.03332
13392,0.598644309,1.296668
13393,1.290640479,1.267616
13394,1.485703463,1.799432
13395,1.685798643,1.088965
13396,-1.196758874,2.064471
13397,-1.474565941,2.256145
13398,-0.687327211,2.28567
13399,-0.682615097,2.250307
13400,-0.47766209,2.422542
13401,-0.538225028,2.343666
13402,-0.239518672,2.199054
13403,-0.23132205,2.208465
13404,-0.69878507,2.009779
13405,0.267024278,2.275527
13406,0.14765335,2.2351
13407,-0.073581321,2.226463
13408,0.169057884,2.526829
13409,0.53228299,2.19603
13410,-0.350181519,2.886139
13411,-0.308273827,3.019047
13412,-0.095656861,2.020448
13413,0.293118018,2.233475
13414,0.441989673,2.177455
13415,0.484541108,2.134445
13416,0.650127934,1.907952
13417,0.840571748,2.463345
13418,1.093849061,2.49012
13419,0.613238294,2.660569
13420,0.747178384,2.853562
13421,0.98583926,3.102505
13422,1.617573482,2.370139
13423,0.896929284,2.466447
13424,0.606780911,2.001175
13425,0.635775648,2.478572
13426,1.025059272,2.194034
13427,2.095202359,3.039201
13428,1.855645961,2.373475
13429,2.026591475,2.378297
13430,1.79627956,1.972528
13431,1.990120249,1.609355
13432,2.787547768,1.426824
13433,1.286837113,1.301816
13434,2.440058541,1.36989
13435,2.718380162,1.689401
13436,3.076745935,1.573312
13437,2.642405665,1.510407
13438,2.273612988,2.836161
13439,2.432639337,2.783099
13440,1.842682029,2.748678
13441,2.679946231,2.597269
13442,1.720259655,2.428331
13443,2.871979383,2.701502
13444,2.102019102,2.769551
13445,3.040038547,2.148391
13446,2.135405882,1.401349
13447,2.472503016,1.429783
13448,2.761818343,2.185305
13449,0.980174146,1.61466
13450,0.739623091,0.665161
13451,1.614703884,0.479427
13452,2.026764644,-0.235656
13453,2.581593915,0.172391
13454,1.922527582,-0.002336
13455,2.386822163,0.024255
13456,2.237842323,-0.127771
13457,3.100247147,0.056049
13458,2.635119245,-0.050754
13459,2.941609721,-0.312849
13460,2.733783915,-0.280256
13461,2.504660842,-0.112147
13462,1.544664313,-0.294081
13463,1.6605915,-0.308321
13464,2.230681445,0.452681
13465,2.534755905,0.936104
13466,2.876332938,-0.016472
13467,2.747440921,-0.347427
13468,2.407071358,-0.269169
13469,2.170821765,-0.151077
13470,2.80175749,-0.154984
13471,3.16818917,0.613426
13472,2.695127801,-0.046422
13473,2.715585572,0.520814
13474,2.746236783,0.228927
13475,1.884296426,0.428296
13476,2.881364198,-0.260738
13477,2.707253007,-0.454019
13478,2.320577457,-0.275968
13479,3.03827803,-0.204237
13480,2.286425647,-0.415796
13481,2.742087509,0.604458
13482,2.982620418,0.333566
13483,2.68955341,0.555911
13484,2.877870941,-0.310006
13485,2.538001955,-0.121951
13486,2.076886239,0.082377
13487,2.531806053,0.138778
13488,2.393504948,-0.12779
13489,2.66001051,-0.346688
13490,2.146655934,0.037382
13491,2.06524594,0.21925
13492,1.611190535,0.302833
13493,2.907232475,1.334724
13494,2.297639369,0.930467
13495,2.696985334,0.84579
13496,2.589322752,0.686376
13497,2.774913503,1.417013
13498,2.450405588,0.695615
13499,3.378849302,1.089571
13500,2.418552653,0.820371
13501,2.172562397,0.868122
13502,2.752384516,0.441788
13503,2.205715274,1.30391
13504,2.870879284,0.989933
13505,2.274297284,1.47769
13506,2.430282115,0.860053
13507,2.655602459,0.942841
13508,2.157477393,0.942196
13509,1.721061821,0.882554
13510,1.671258597,0.841953
13511,2.065499788,0.629189
13512,2.598638075,0.350389
13513,2.490982203,0.232061
13514,1.993663161,0.327113
13515,2.531989033,0.298451
13516,2.217199404,0.337717
13517,1.132328674,0.214525
13518,1.16288178,0.498075
13519,1.505569292,0.191456
13520,0.577359874,0.204046
13521,1.079599639,0.164515
13522,1.53900606,0.27573
13523,0.522383765,0.370923
13524,1.156124202,0.461833
13525,0.614744064,0.643064
13526,-0.171988638,-0.064996
13527,0.072095237,0.042526
13528,-0.177687179,0.121106
13529,-0.326945518,0.584357
13530,1.099792323,1.332415
13531,1.398747076,1.772591
13532,1.800014795,1.718352
13533,1.652590211,1.431668
13534,1.609732646,1.323766
13535,1.740682768,1.795979
13536,2.717937079,1.673092
13537,2.167181055,2.333773
13538,2.223514455,1.606318
13539,2.210451584,1.549937
13540,2.414198112,1.400466
13541,1.378373136,2.017933
13542,2.23284291,2.076429
13543,2.798612994,2.412502
13544,1.69219182,2.410235
13545,1.969371804,2.539206
13546,2.369684031,2.475062
13547,2.712653359,2.472034
13548,2.063828915,1.999282
13549,2.667574204,2.121846
13550,2.318731243,2.358706
13551,2.376533331,2.380106
13552,2.966314536,2.640193
13553,2.173331164,2.676163
13554,2.915340223,2.430524
13555,3.031742256,2.845727
13556,2.772195249,2.544017
13557,3.517781786,2.578294
