x,y,z1,z2
0.671443,0.109697,-0.753041,-0.910317
0.676234,0.484276,0.05227,-0.097903
0.699809,0.34165,-0.53421,-0.646794
0.608362,0.050874,-0.785018,-1.079686
0.96347,0.31284,-0.407067,-0.493104
0.134066,0.279515,0.393305,-1.490167
0.162219,0.20383,-0.11549,-1.761101
0.774548,0.326223,-0.520835,-0.26471
0.165072,0.033112,-0.593838,-1.125542
0.152697,0.319142,0.600962,-1.26404
0.778653,0.117342,-0.467027,-0.016525
0.423926,0.462318,0.399256,-0.73001
0.411688,0.040345,-0.736702,-1.636451
0.91989,0.185489,-0.442144,-0.659212
0.818585,0.243885,-0.53266,-0.124865
0.12047,0.237186,-0.029541,-0.828172
0.252888,0.057298,-0.452702,-1.125591
0.374746,0.474052,0.42929,0.091083
0.597498,0.146059,0.080201,-0.532218
0.408148,0.379187,-0.080409,-0.5776
0.064714,0.203922,-0.333742,-1.662634
0.685191,0.043381,-1.153766,-0.158702
0.101915,0.368658,0.318352,-0.973539
0.411246,0.251453,0.040291,-0.869235
0.943832,0.067994,-0.065955,-0.274112
0.493324,0.322087,-0.454624,-1.661501
0.293767,0.467445,0.292512,-0.743384
0.590524,0.038254,-0.12434,-1.992949
0.443656,0.430243,0.02568,-0.93426
0.831449,0.420066,-0.126116,-0.676485
0.449805,0.116365,-0.904382,-1.503924
0.337102,0.493599,0.387993,-0.855493
0.657679,0.151797,-0.660886,-0.207775
0.49984,0.102831,-0.484748,0.095952
0.365225,0.401785,0.552483,-0.60481
0.126619,0.179095,-0.322388,-1.567858
0.490471,0.265614,-0.346516,-1.308606
0.980743,0.100252,-0.018759,0.58865
0.635248,0.376013,-0.004683,-1.370196
0.360678,0.254856,0.041518,-1.733503
0.013214,0.117784,-0.668194,-1.096433
0.931685,0.089815,-0.032915,-0.480375
0.757473,0.207187,-0.632019,-1.635558
0.80322,0.080278,-0.38447,-0.196645
0.35378,0.454734,0.744651,0.229861
0.817395,0.339269,-0.029637,-0.94942
0.301259,0.232242,0.12369,-1.334786
0.219135,0.479149,-0.062987,-0.539328
0.499321,0.402686,0.183142,-1.148063
0.502907,0.178332,-0.523921,-0.258915
0.19968,0.161456,-0.081514,-0.470117
0.186511,0.095018,-0.487623,-1.413367
0.312718,0.442863,0.581842,-0.62918
0.802838,0.167636,-0.243187,-0.953271
0.105058,0.443091,-0.366515,-1.814429
0.360906,0.353933,0.396228,-0.591783
0.936553,0.406394,-0.404798,-0.09744
0.261357,0.315877,0.955965,-0.948448
0.760632,0.006729,-0.613948,-1.100308
0.075196,0.279911,-0.388376,-1.917009
0.742626,0.029389,-0.247392,-1.157451
0.26772,0.161837,-0.277991,-1.225446
0.254643,0.061906,-0.284655,-0.713776
0.991806,0.0542,-0.574783,0.082135
0.322728,0.364508,0.162985,-1.190809
0.757748,0.011719,-0.561513,0.359563
0.947814,0.415946,-0.132037,-1.233003
0.725017,0.046754,-1.031231,-1.115837
0.639353,0.067918,-0.438544,-0.445642
0.164981,0.123613,0.030194,-1.16436
0.076707,0.350607,0.00707,-1.212763
0.683055,0.057206,-0.946096,-0.776593
0.304402,0.02768,-0.242531,-1.492734
0.685298,0.424613,0.004908,-0.984729
0.17171,0.32224,0.362503,-1.310013
0.977081,0.291936,-0.353225,-0.995389
0.51162,0.010666,-0.929855,-1.676186
0.181277,0.234348,-0.03774,-1.760791
0.039307,0.377569,0.105142,-0.601762
0.569314,0.341848,-0.463238,-0.850781
0.735424,0.367727,-0.214743,-0.974435
0.368109,0.243259,-0.122665,-1.408894
0.516426,0.409003,0.05174,-1.503388
0.8822,0.339071,-0.688818,-0.131438
0.860548,0.472099,0.064777,0.144098
0.662852,0.095918,-0.504339,-0.451995
0.246921,0.069749,-0.423482,-1.550858
0.322698,0.446448,0.175457,-0.539227
0.229297,0.455833,0.679278,0.957784
0.458824,0.405005,0.407662,-1.375979
0.099626,0.48777,0.29206,0.522719
0.644816,0.415106,-0.442965,0.423078
0.111131,0.243961,0.1264,-1.48001
0.216541,0.497032,0.44753,-1.319984
0.099077,0.499382,0.458805,-0.986188
0.002228,0.068055,-0.726079,-1.691998
0.953872,0.035523,-0.570595,-0.464708
0.733303,0.461326,0.483009,-0.850347
0.003662,0.052155,-0.990424,-1.762431
0.396323,0.453223,0.500964,-0.906858
0.402884,0.435996,0.18775,-0.731393
0.575448,0.039185,-0.530466,-1.200758
0.040574,0.295857,-0.42789,-2.074705
0.328542,0.070085,-0.235326,-1.688722
0.814618,0.206302,-0.602603,-1.050869
0.698405,0.148669,-0.871843,-1.221988
0.68658,0.412299,0.093583,-1.075982
0.081437,0.481529,-0.162041,-0.992745
0.712322,0.345464,-0.53107,0.027024
0.585962,0.202823,-0.631822,-0.931442
0.739071,0.067918,-0.358827,-1.405989
0.872557,0.496361,-0.42299,1.490596
0.910536,0.187091,-0.336885,-0.106077
0.348104,0.225299,-0.386299,-1.548453
0.118013,0.251698,-0.344316,-0.685498
0.915435,0.284871,-0.554705,-0.414193
0.270375,0.155184,-0.031872,-1.654331
0.271885,0.317632,0.761813,-0.67689
0.022477,0.371435,-0.082021,-0.306031
0.878309,0.192081,-0.327956,-0.722424
0.512032,0.111254,-0.809805,-1.479461
0.19382,0.407355,0.482131,-0.472298
0.799664,0.306493,-0.628219,-0.348053
0.18172,0.145586,-0.078315,-1.147915
0.644709,0.48629,0.179439,-0.696498
0.667948,0.08574,-0.350073,-1.480146
0.152743,0.248264,-0.047645,-1.332821
0.629129,0.092302,-0.318174,-1.028227
0.746075,0.313436,-0.257529,-1.567583
0.097353,0.013077,-0.737503,-1.415321
0.019532,0.232761,-0.220143,-1.286405
0.01828,0.49752,0.125813,-0.970015
0.104616,0.257939,-0.022782,-1.983454
0.47068,0.084154,-0.453358,-1.944144
0.84007,0.040223,-0.286843,-0.737227
0.899565,0.000626,0.226376,0.44735
0.67454,0.117052,-0.874396,-0.392993
0.253254,0.397833,1.148038,-0.072927
0.212146,0.215808,-0.314676,0.078993
0.415579,0.331868,-0.00547,-1.24623
0.087282,0.163317,-0.157233,-1.748459
0.451438,0.185,-0.003134,-0.574439
0.242451,0.385245,0.305878,-0.93406
0.868849,0.222324,-0.610901,-0.750153
0.032303,0.241154,-0.371205,-0.33791
0.294072,0.032227,-0.248265,-0.825905
0.341894,0.110994,-0.645374,-1.452218
0.783551,0.258289,-0.668941,-0.393914
0.074891,0.086488,-0.323506,-1.152268
0.685039,0.374899,-0.517493,-1.85308
0.819867,0.275319,-0.310236,-0.322169
0.97998,0.219577,-0.627912,-0.926662
0.594232,0.368536,-0.15726,-0.410703
0.544915,0.02974,-0.397569,-0.749166
0.090379,0.012055,-0.546252,-1.563804
0.783444,0.298405,-0.163406,-0.441955
0.227512,0.207584,0.032362,-1.644015
0.283375,0.121828,0.179469,-1.641338
0.979171,0.354894,-0.691314,-0.10035
0.371221,0.306447,0.030513,-1.243117
0.003998,0.259068,-0.011812,-1.621078
0.069825,0.360876,0.306383,-1.195191
0.475898,0.32401,-0.239839,-1.11413
0.395529,0.248249,0.069693,-1.682591
0.541955,0.310536,-0.358986,-0.209138
0.699657,0.163409,-1.195676,-0.339053
0.248692,0.446006,0.462517,-1.431067
0.404181,0.014206,-1.099042,-1.799363
0.188235,0.346441,0.558449,-1.190701
0.324407,0.183627,-0.553121,-1.209653
0.159258,0.450477,-0.18002,-1.29348
0.866468,0.397986,-0.280725,-0.452122
0.720104,0.477043,0.34734,-0.347571
0.033478,0.023606,-0.407208,-1.092711
0.190127,0.488045,0.710771,-0.106276
0.543038,0.020981,-0.957229,-0.039859
0.298054,0.193271,-0.262008,-1.498598
0.411704,0.112047,-1.051536,-1.224631
0.455863,0.168505,-0.119119,-1.761407
0.298238,0.46537,0.357131,-0.958244
0.292302,0.087922,-0.558327,-1.228174
0.737682,0.341863,-0.708484,-1.275638
0.827161,0.487129,0.296001,-0.419145
0.754971,0.422171,0.044234,-0.556396
0.736446,0.383627,-0.251779,-0.265578
0.904005,0.38613,-0.301713,-0.017637
0.13312,0.082506,-0.462739,-1.817842
0.582254,0.379019,-0.590885,-1.015464
0.897368,0.323934,-0.410244,-0.851839
0.766049,0.210956,-0.965353,-0.584264
0.130251,0.149233,0.34444,-0.372738
0.508797,0.156878,-0.481753,-1.157687
0.858625,0.216251,-0.487701,-0.350196
0.123766,0.465461,0.311143,-0.569078
0.361898,0.464454,0.598394,-0.571466
0.970993,0.351522,-0.997129,-0.218144
0.721523,0.028977,-0.811454,0.013593
0.17464,0.39202,0.686793,-1.16136
0.85742,0.127382,-0.874124,-0.301855
0.144747,0.449241,0.159545,-1.404539
0.376532,0.272206,-0.24592,-1.134837
0.526207,0.3888,0.115272,-0.790357
0.633127,0.068544,-0.91732,-1.20977
0.241093,0.464225,0.242007,-0.509672
0.489921,0.112016,-0.863542,-1.989349
0.358679,0.459388,0.56042,0.61924
0.314305,0.187152,-0.219751,-2.280141
0.374487,0.017365,-0.416654,-1.452997
0.827054,0.469505,-0.196701,-0.090639
0.651469,0.089174,-0.500273,-1.229879
0.604242,0.414755,-0.41365,-0.929523
0.591485,0.082826,-0.801507,-1.042304
0.085679,0.406363,0.03954,0.044837
0.067155,0.010376,-0.370005,-1.102635
0.857481,0.238865,-0.346608,-0.550053
0.206561,0.348348,0.554698,-0.447033
0.897963,0.370169,-0.292802,-0.620149
0.807187,0.221576,-0.347464,-1.188077
0.872541,0.113191,0.059187,0.030229
0.924849,0.270558,-0.532856,-0.357063
0.227649,0.330907,0.597396,-2.347347
0.887343,0.135271,-0.42866,-0.633095
0.615976,0.05597,-0.414118,-0.865336
0.57644,0.259144,-0.206628,-0.382854
0.584955,0.243397,-0.460486,-2.147266
0.239216,0.158724,-0.32031,-1.448313
0.913115,0.256001,-0.446756,0.303358
0.163027,0.269764,0.468551,-1.344369
0.36022,0.419013,0.378078,-1.027412
0.705241,0.400031,0.212071,-1.128395
0.005753,0.238499,0.31176,-0.768127
0.396796,0.01503,-0.322864,-0.883023
0.222477,0.010391,-0.3028,-1.539044
0.366781,0.323049,-0.163076,-0.854975
0.865141,0.30753,-0.319563,-0.059378
0.979477,0.002411,-0.311553,-0.558491
0.108675,0.260014,-0.248715,-1.455373
0.331777,0.168978,0.009029,-1.441259
0.065644,0.396445,0.002523,-0.720585
0.576822,0.386755,0.047264,-0.463988
0.141039,0.235676,-0.591341,-0.965429
0.08632,0.367544,0.09342,-1.524751
0.723476,0.48716,0.087553,0.890675
0.648966,0.087633,-0.365739,-1.144315
0.285664,0.286732,0.320746,-0.459652
0.759045,0.034165,0.010354,-0.34955
0.501015,0.462867,0.062211,-1.692479
0.878553,0.418448,-0.309762,0.335273
0.676844,0.294163,-0.862216,-0.737967
0.856611,0.043091,-0.488227,-0.068456
0.434623,0.137514,-0.610929,-1.695774
0.429587,0.347707,-0.043203,-2.405715
0.084031,0.417182,0.547795,-1.17476
0.553445,0.496895,-5.90E-05,-0.998913
0.669978,0.101656,-0.701955,0.084787
0.781094,0.289097,0.040119,-0.64397
0.203113,0.003662,-0.370007,-0.952461
0.405463,0.375952,-0.158328,-1.143717
0.949874,0.336385,-0.447396,-0.611362
0.698436,0.050126,-0.55693,-0.396487
0.525307,0.358495,-0.290489,-0.789533
0.246494,0.285496,0.243345,-1.141079
0.199954,0.018357,-0.629359,-1.621596
0.658198,0.262562,-0.25619,-1.577568
0.552972,0.055238,-0.66111,-1.094942
0.449454,0.244877,-0.235234,-1.203031
0.812406,0.080125,-0.080343,0.017033
0.593713,0.4963,-0.062666,-0.299394
0.613993,0.403174,0.19184,-1.044148
0.834318,0.045258,-0.547403,-0.82841
0.832319,0.265888,-0.444065,-0.57006
0.180835,0.453788,-0.158379,-0.916531
0.56582,0.103517,-0.98108,-1.382373
0.486503,0.32694,0.156673,-1.598461
0.16582,0.421744,0.682709,-0.876612
0.086015,0.275044,-0.379562,-1.265134
0.729671,0.192096,-0.67779,-0.635864
0.646082,0.435737,0.097393,-0.095161
0.584924,0.197253,-0.453542,-0.993558
0.968811,0.449912,-0.321754,0.320349
0.360586,0.04239,-0.31985,-1.311438
0.481407,0.358495,-0.211069,-1.477534
0.967575,0.137728,0.039669,-1.227114
0.866804,0.471168,0.277035,-0.495785
0.489494,0.126864,-1.006574,-1.611184
0.717189,0.395758,0.19348,-0.169385
0.475959,0.011658,-0.618166,-1.073914
0.295796,0.317052,0.585813,-0.982486
0.411872,0.021347,-0.59426,-1.438962
0.944289,0.116381,-0.415179,-1.085572
0.276829,0.086137,-0.254767,-1.023896
0.591043,0.306645,-0.49138,-0.842602
0.510048,0.35111,-0.061109,-2.189035
0.986954,0.215686,-0.587687,-0.003142
0.456107,0.361227,-0.459639,-0.988906
0.623621,0.317464,-0.688503,-0.875393
0.92636,0.040009,-0.18996,-0.140719
0.158999,0.029938,-0.719356,-1.03712
0.286152,0.259815,-0.193044,-0.284437
0.25359,0.381308,0.764077,-0.382671
0.819226,0.471778,0.147321,-0.484393
0.27245,0.016709,-0.928896,-2.490788
0.659785,0.280278,-0.607547,-0.626178
0.577951,0.392966,0.211116,-1.100411
0.778302,0.372824,-0.265198,-1.241668
0.464454,0.3561,-0.307675,-0.210823
0.029358,0.242237,0.306806,-1.064513
0.62182,0.262852,-0.186419,-0.530924
0.280323,0.005966,-0.09455,-1.70516
0.283589,0.439261,1.210289,-0.532187
0.060578,0.190234,-0.049729,-2.0078
0.196414,0.315877,0.338673,-0.335768
0.106844,0.086351,0.023146,-2.244926
0.928649,0.20911,-0.607436,-0.790048
0.191379,0.301488,0.418566,-1.327223
0.102174,0.259724,0.157998,-0.923335
0.374548,0.086183,-1.183755,-1.6273
0.228504,0.238865,-0.133153,-1.414287
0.087098,0.244617,-0.280653,-0.995021
0.517021,0.120485,-0.551534,-0.703082
0.783719,0.267079,-0.452489,0.172763
0.938827,0.304845,-0.869327,-0.383031
0.75555,0.336782,-0.560062,-0.261648
0.764263,0.257603,-0.458774,-0.037492
0.866041,0.312825,-0.285936,-0.920419
0.121111,0.203799,-0.351389,-1.047377
0.563806,0.434821,-0.038457,-0.933386
0.087037,0.165469,-0.22582,-1.783157
0.98912,0.401678,-0.826485,0.24461
0.023102,0.13518,-0.353798,-1.956983
0.108125,0.246708,0.090882,-0.814729
0.361257,0.024765,-0.564623,-1.453759
0.8318,0.100282,-0.532725,-0.94962
0.613962,0.040421,-0.504804,-0.692557
0.717891,0.110857,-0.100367,-0.280314
0.341787,0.439979,0.26832,-0.352448
0.296162,0.477119,0.819135,-1.088079
0.095506,0.417655,0.001511,-0.840552
0.598688,0.099947,0.398173,-1.33321
0.42974,0.024125,-0.793858,-0.430189
0.880705,0.276844,-0.539711,-0.522804
0.423758,0.042847,-0.712848,-1.29843
0.205982,0.073808,0.112801,-0.396706
0.693553,0.119127,-0.949922,-1.073513
0.62002,0.298817,-0.572599,-1.456802
0.544167,0.297551,-0.20211,-1.086801
0.769253,0.494575,0.413812,-0.728078
0.145525,0.489433,0.149075,-0.154925
0.574533,0.344686,-0.014544,-0.300931
0.714031,0.095033,-0.342429,-0.979361
0.314427,0.418982,0.474244,-0.514759
0.199512,0.23389,-0.337785,-1.503832
0.672786,0.308782,-0.446094,-0.360036
0.150942,0.235523,-0.323651,-1.657599
0.084733,0.24448,-0.045909,-1.628826
0.645914,0.431235,-0.063675,-0.503726
0.65713,0.370932,-0.005515,-0.832171
0.786999,0.114794,-0.663485,-0.036963
0.695323,0.455055,-0.079085,-0.793989
0.102251,0.207568,-0.283513,-1.43001
0.79971,0.404349,-0.084602,-0.206173
0.221546,0.290639,0.442266,-0.452692
0.537881,0.440085,0.096862,-0.341623
0.133211,0.363104,0.157748,-1.984704
0.150332,0.008927,-0.868892,-1.373804
0.607034,0.23415,-0.348548,-1.371584
0.001053,0.410697,0.058311,-0.416816
0.431617,0.020905,-0.815343,-1.090315
0.382208,0.221881,-0.197403,-0.48805
0.301793,0.126848,-0.21907,-0.76682
0.326833,0.212375,-0.030132,-1.819112
0.799695,0.451591,-0.215661,-0.280082
0.816175,0.402564,-0.101102,-0.320456
0.724163,0.238972,-0.465433,-0.087958
0.311604,0.176013,0.18185,-1.565844
0.213458,0.449653,0.274741,-0.491646
0.767636,0.474098,0.137202,-0.923565
0.898421,0.28455,-0.636298,-1.056019
0.316838,0.380056,0.392706,-1.08385
0.960906,0.054139,-0.573577,-0.73413
0.698863,0.398428,0.018939,-0.405679
0.238788,0.385489,1.041689,-0.063325
0.308141,0.291325,0.338321,-0.793585
0.752895,0.172305,-0.767503,-0.664287
0.510262,0.239368,-0.722561,-1.013901
0.591363,0.054307,-0.717443,-2.247173
0.622141,0.248539,-0.688625,-0.676135
0.7028,0.158221,-0.711843,-0.851263
0.15729,0.0262,-0.243645,-0.487252
0.556863,0.2159,-0.463852,-0.633107
0.183551,0.305425,0.329127,-1.310838
0.521523,0.035599,-0.59337,-1.765634
0.39823,0.09929,-0.847682,-0.884892
0.126986,0.311589,0.087598,0.033213
0.345144,0.314794,-0.106437,-2.098585
0.022766,0.381353,-0.136106,-1.216329
0.970291,0.18175,-0.177535,0.790709
0.519844,0.448402,-0.124148,-1.012923
0.218967,0.351629,0.747071,-1.943533
0.483345,0.03386,-0.095415,0.015754
0.166659,0.13051,0.052782,-1.921464
0.993179,0.395346,-0.426949,-0.747623
0.916121,0.188663,-0.479945,-1.146229
0.878325,0.342672,-0.067395,-0.341856
0.291295,0.221454,-0.200624,-1.71742
0.171237,0.482185,0.350123,-1.795434
0.140719,0.366506,0.538976,-0.227516
0.034073,0.136507,-0.656737,-1.065979
0.290867,0.389624,0.397138,-1.129201
0.479088,0.02153,-0.543796,-2.216009
0.201526,0.168704,-0.545625,-1.853934
0.694652,0.28751,-0.907067,-0.766166
0.534203,0.249699,-0.443332,-1.092546
0.123842,0.490028,0.363622,-0.823957
0.947509,0.030793,0.060151,-1.103152
0.146609,0.122164,-0.223447,-1.660504
0.657908,0.001862,-0.505569,-1.591487
0.813077,0.064378,-0.356152,-0.513069
0.525826,0.134127,-0.503189,-0.378058
0.275319,0.071916,-0.292385,-1.121087
0.037049,0.37995,-0.110465,-1.359151
0.8916,0.258061,-0.38921,0.236175
0.891478,0.194842,-0.212358,-0.855874
0.808469,0.376745,-0.391185,-0.367846
0.862058,0.022614,0.350121,0.106461
0.986252,0.446509,-0.628216,-0.747005
0.019272,0.22475,-0.101823,-2.007069
0.995056,0.345098,-0.601018,0.05218
0.890776,0.203494,0.059909,0.097039
0.964172,0.434531,-0.260024,0.480369
0.633356,0.313436,-0.645706,-0.690704
0.606394,0.305562,-0.444037,-0.636042
0.50927,0.188739,-0.558312,-1.106993
0.609415,0.496162,0.212578,-0.580131
0.0056,0.49807,0.306073,-1.08792
0.636164,0.288991,-0.680038,-1.935106
0.143557,0.144564,-0.441111,-1.173247
0.882506,0.49984,0.16291,-0.655795
0.907897,0.076951,0.31184,-1.175022
0.839765,0.01648,-0.146517,-0.366424
0.821469,0.22266,-0.359368,-0.61828
0.367651,0.397955,0.534046,-0.728055
0.31046,0.297536,0.789836,-0.681041
0.431205,0.157015,-0.542247,-1.15779
0.965789,0.486366,-0.41498,-0.090119
0.064134,0.046906,-0.557194,-2.316753
0.861555,0.474876,0.270876,0.004984
0.439384,0.498955,0.031431,-0.706624
0.429664,0.240726,-0.161583,-1.560612
0.049073,0.068727,-1.369814,-1.735063
0.592691,0.486442,0.127254,-1.280418
0.26743,0.153231,-0.418876,-0.999782
0.17406,0.260822,-0.334033,-0.942413
0.845853,0.172412,-0.507318,0.435997
0.388968,0.191852,0.136626,-1.023748
0.308095,0.133486,-0.620473,-0.485447
0.374441,0.436835,0.282528,-1.193394
0.388815,0.489723,0.079791,-1.354527
0.1617,0.199695,0.008454,-1.967113
0.642176,0.185443,-0.147259,-0.474874
0.402304,0.052827,-0.946361,-1.847122
0.853849,0.327062,-0.28692,-0.669734
0.575982,0.018097,-0.35217,-1.786535
0.541848,0.090898,-0.393613,-1.894484
0.930266,0.035325,-0.435868,0.608081
0.875135,0.395972,-0.358512,-0.25536
0.332799,0.374014,-0.050683,-1.997982
0.490562,0.366827,-0.234979,-1.153855
0.877485,0.093294,-0.157081,-0.457213
0.919509,0.08632,-0.267159,-1.242501
0.8365,0.307988,-0.338472,-0.614131
0.332952,0.381155,-0.02003,-0.362787
0.874144,0.327642,-0.355402,-0.193855
0.254002,0.36141,0.785698,-1.282306
0.453803,0.098329,-0.611068,-0.658876
0.077607,0.030823,-0.597286,-1.37867
0.103517,0.223041,-0.151064,-0.962146
0.862196,0.18201,-0.417311,-0.687565
0.500145,0.178347,-0.578597,-1.797402
0.156283,0.302037,0.582979,-1.772251
0.118135,0.399741,0.053163,-0.886289
0.537026,0.256443,-0.008162,-0.881057
0.789624,0.266529,-0.393775,-0.823768
0.854017,0.141024,-0.272562,0.167601
0.611292,0.319539,-0.679369,-0.867393
0.950912,0.070329,-0.298213,0.92383
0.833463,0.439261,0.053019,0.039249
0.765209,0.481865,0.143738,0.040905
0.590936,0.414511,-0.009576,-0.716554
0.153948,0.27013,-0.128323,-1.249531
0.15642,0.010697,-0.490716,-1.404291
0.630472,0.367926,-0.437711,-0.552047
0.24506,0.238712,0.287646,-1.557836
0.490822,0.080079,-0.918542,-0.818293
0.17879,0.253117,0.382955,-1.380685
0.649256,0.421256,-0.349096,-1.002814
0.377752,0.056046,-0.564039,-0.703531
0.272755,0.467613,0.751545,-0.350136
0.186664,0.350866,0.627337,-0.915776
0.709239,0.455818,0.343915,0.130075
0.672892,0.422248,0.258753,-0.055857
0.107622,0.488304,-0.020344,-0.474809
0.633021,0.447395,-0.195036,-1.202338
0.385687,0.295155,0.025711,-1.257754
0.672404,0.14049,-0.831886,0.047268
0.733715,0.070634,-0.711898,-0.691737
0.658473,0.117342,-1.225251,-1.703456
0.241932,0.490013,0.42965,-2.218462
0.382605,0.441291,0.283593,-0.5283
0.448981,0.450462,0.321771,-1.360182
0.219791,0.310445,0.916204,-0.779324
0.061601,0.061601,-0.826027,-1.354021
0.834226,0.486168,-0.375027,0.473371
0.664805,0.170855,-0.627668,-0.747341
0.953399,0.48423,-0.776405,-0.945774
0.004929,0.203494,-0.261377,-0.900479
0.229053,0.046281,-0.311168,-1.222814
0.361837,0.045136,-0.373967,-1.063695
0.21091,0.015213,-0.62865,-1.199924
0.321202,0.345205,0.306907,-1.076248
0.740352,0.059388,-0.843831,-1.641998
0.504097,0.477058,0.121238,-0.434237
0.291615,0.471885,0.308387,-1.193245
0.223499,0.246464,0.155224,-0.627046
0.91725,0.360464,-0.346284,-0.79485
0.877943,0.247196,-0.429453,-0.762681
0.201312,0.041978,-0.136726,-1.970482
0.282383,0.384192,0.62574,-0.561168
0.431861,0.042985,-0.536369,-0.805553
0.716991,0.255055,-0.741338,-1.333148
0.617243,0.427192,-0.390891,-0.324298
0.93843,0.061112,-0.495805,-0.897659
0.219837,0.116136,-0.610456,-1.46363
0.872496,0.405524,-0.437618,0.5773
0.301488,0.316762,0.137354,-1.474096
0.043809,0.231052,-0.050195,-1.233296
0.791318,0.363256,-0.355842,-0.24647
0.773831,0.000748,-0.905366,-0.713372
0.757641,0.146792,-0.533715,-2.522183
0.314427,0.305318,0.365327,-1.04604
0.117708,0.007584,-0.246938,-0.617229
0.439414,0.238636,-0.198192,-2.008391
0.828733,0.382544,-0.459665,0.196926
0.712306,0.156741,-0.441772,-1.467777
0.1337,0.402823,0.455444,-0.494229
0.216114,0.241047,-0.295886,-0.049236
0.78085,0.342626,-0.46635,-0.454299
0.379629,0.079301,-0.605189,-0.738684
0.010513,0.368338,-0.348897,-1.960466
0.956603,0.424338,-0.397851,-1.595679
0.15288,0.227756,-0.180629,-0.675198
0.680552,0.406485,0.15447,-0.640536
0.890166,0.472831,-0.412536,-1.270421
0.616541,0.405203,-0.356684,-1.318835
0.789425,0.240238,-0.838221,0.359809
0.127276,0.255909,-0.387043,-1.108398
0.118074,0.254429,0.040872,-2.021255
0.686473,0.497292,-0.020754,0.362324
0.087343,0.139651,-0.01607,-2.325031
0.021241,0.413733,-0.070279,-1.528243
0.450584,0.126696,-0.448963,-1.52377
0.371481,0.192004,-0.477675,-1.533801
0.372824,0.039841,-0.558992,-2.928539
0.563775,0.079774,-0.707,-1.229367
0.857343,0.143816,-0.963282,-0.515768
0.949172,0.134981,-0.245442,0.090858
0.292531,0.149416,-0.325276,-1.487623
0.559411,0.015229,-1.080709,-1.420796
0.15404,0.118181,-0.247427,-1.598742
0.818082,0.194842,-0.023052,-0.73981
0.86154,0.335241,-0.253809,-0.243812
0.369406,0.425177,0.607287,-1.435645
0.551308,0.065705,-0.764274,-1.382085
0.227481,0.426841,0.477015,-1.525169
0.07068,0.161746,-0.188491,-0.954379
0.234852,0.047868,-0.809287,-0.337303
0.096422,0.162799,-0.153383,-0.742162
0.266209,0.393912,0.708331,-0.572237
0.404211,0.431327,-0.141592,-0.763028
0.680003,0.250523,-0.462114,-0.668039
0.847089,0.34902,-0.114386,-0.619206
0.670146,0.4327,-0.098164,-0.63108
0.974334,0.363287,-0.59144,-1.321932
0.347692,0.440604,0.566991,-0.197409
0.515267,0.297993,-0.499529,-0.984434
0.377539,0.25182,-0.254053,-0.874556
0.860227,0.090944,0.273156,-0.00105
0.916197,0.210895,-0.02329,-0.644455
0.066667,0.441077,-0.228751,-1.44529
0.158267,0.490944,0.05262,-0.840935
0.26746,0.474037,0.685435,-0.486007
0.090944,0.391943,0.066345,-0.740775
0.471275,0.299184,0.065502,-1.320077
0.835157,0.052522,-0.527504,-0.731481
0.944106,0.172564,-0.319635,-1.342842
0.311101,0.22179,-0.003521,-1.048114
0.458198,0.086381,-0.792125,-0.954462
0.049561,0.286198,-0.20002,-1.340918
0.560174,0.065202,-0.899543,-1.354738
0.033982,0.349233,-0.166437,-1.441414
0.168505,0.301762,0.103856,-1.14921
0.431159,0.411093,0.104399,-1.154728
0.401114,0.032975,-0.833823,-1.549858
0.290547,0.162768,-0.190121,-1.17304
0.853452,0.380453,-0.459526,-0.458672
0.10837,0.131609,-0.154654,-1.55732
0.111131,0.272892,0.213249,-0.492941
0.019562,0.037049,-0.570994,-1.475994
0.780835,0.032685,-0.431964,-0.669133
0.018143,0.360235,0.06561,-0.521797
0.572244,0.068391,-0.559621,-1.802695
0.117983,0.480705,0.1721,-0.837765
0.840482,0.133135,-0.114175,-0.213744
0.354192,0.290791,0.340658,-1.151625
0.397925,0.317617,0.123149,-0.535973
0.393988,0.215244,-0.251144,-1.708348
0.297108,0.168276,-0.395004,-1.380073
0.257542,0.072908,-0.73949,-1.482131
0.777478,0.455436,0.490056,0.669979
0.401495,0.396628,0.599292,-0.908654
0.04213,0.263249,-0.083226,-1.013563
0.055299,0.307576,0.35165,-1.338814
0.067109,0.347646,-0.288355,-2.087038
0.669703,0.278706,-0.612775,-0.036668
0.850706,0.4215,0.203532,-0.106584
0.434043,0.143771,-0.438064,-1.698008
0.672816,0.314855,-0.269912,-1.518347
0.40325,0.448936,0.636986,0.404546
0.55584,0.487877,-0.397293,-0.110106
0.400137,0.184512,-0.026402,-0.525895
0.489464,0.066621,-0.592061,-0.9392
0.883604,0.093431,-0.287012,-0.179895
0.017853,0.247654,-0.279934,-1.154401
0.792981,0.200381,-0.554071,-0.466044
0.679026,0.083803,-0.81877,-0.899962
0.758511,0.076249,-0.540064,-0.670923
0.986236,0.401251,-0.600178,-1.213199
0.1093,0.447272,0.082749,-0.624851
0.052766,0.243748,-0.108736,-1.713993
0.097459,0.207797,-0.183877,-0.988294
0.415061,0.286061,-0.031068,-1.955311
0.529351,0.139162,-0.664995,-1.821117
0.155505,0.216754,-0.377882,-0.678716
0.71693,0.221683,-0.596761,-0.644051
0.480629,0.029709,-0.37096,-1.539592
0.880537,0.151781,-0.889791,-0.509208
0.641398,0.379431,0.081169,-0.749736
