x,y,z1,z2
0.121279,0.002426,0.061223,-0.114673
0.445701,0.237842,-0.224275,-1.863049
0.815763,0.385626,0.169054,0.554498
0.702754,0.159945,0.167201,-1.241887
0.143084,0.391836,0.905277,-0.197749
0.219593,0.221714,-0.329582,0.43481
0.774075,0.332891,0.346202,-0.227736
0.388724,0.083726,-0.521337,-0.211613
0.007446,0.368566,-0.009571,-1.853406
0.937865,0.436561,0.261874,-1.547786
0.137301,0.237171,0.124669,-0.224165
0.66743,0.421485,0.81775,-0.510802
0.931502,0.466056,-0.181444,-1.358496
0.61294,0.395926,-0.042903,-1.216708
0.781338,0.23563,-0.15965,1.037096
0.131624,0.253559,-0.254035,-0.797862
0.111284,0.257862,0.385528,-1.945122
0.679057,0.489616,0.410441,0.608753
0.069856,0.143511,0.301347,-2.208975
0.026413,0.407889,0.386906,-1.301152
0.442145,0.139727,-0.226611,-1.19189
0.346532,0.206485,-0.352351,-1.222398
0.352819,0.048417,-0.484422,-3.019163
0.585397,0.071031,-0.35937,-0.726374
0.874784,0.137194,-0.225991,-0.104789
0.947906,0.131579,0.359736,0.452251
0.296986,0.149416,-0.331481,-1.230088
0.548348,0.008072,-0.953696,-1.103386
0.168048,0.095598,-0.382917,-1.517501
0.797162,0.246387,0.87534,-0.37168
0.850401,0.3364,0.535472,0.049243
0.351553,0.431189,0.900752,-1.407946
0.538277,0.073518,-0.533503,-0.981501
0.233021,0.424613,0.63851,-1.696255
0.066926,0.165301,0.148339,-0.441738
0.244907,0.055451,-1.044215,0.233361
0.105531,0.156664,0.242934,-0.279055
0.250553,0.399649,1.010351,-0.511345
0.403418,0.425315,-0.209292,-0.51566
0.664622,0.260288,0.229776,-0.304536
0.834668,0.370886,0.579098,-0.425096
0.656809,0.431693,0.359415,-0.569451
0.988632,0.351705,0.126921,-1.129717
0.33608,0.462226,0.774876,0.123551
0.524407,0.291051,-0.387568,-0.57155
0.366796,0.370947,-0.083925,-0.345391
0.863401,0.084428,1.306488,0.336999
0.931945,0.193301,0.763769,-0.364847
0.068956,0.444114,0.149089,-1.256971
0.156893,0.49102,0.353943,-0.607436
0.25745,0.477394,0.977678,-0.368321
0.081025,0.398718,0.395758,-0.414075
0.495811,0.293965,0.473107,-0.989829
0.827222,0.058076,0.279344,-0.533765
0.95346,0.169482,0.190163,-1.324651
0.299214,0.232013,0.175977,-0.716758
0.470634,0.071351,-0.574139,-0.522251
0.055558,0.286534,0.199674,-1.023535
0.544564,0.071885,-0.752309,-0.944131
0.032029,0.345525,0.195847,-1.218555
0.16643,0.304662,0.360168,-0.981034
0.415869,0.420722,0.19901,-0.973483
0.396231,0.04683,-0.890924,-1.31766
0.304128,0.162524,-0.127335,-0.817229
0.84097,0.401785,0.175975,-0.278025
0.108949,0.133181,0.232249,-1.291674
0.116304,0.272435,0.619771,-0.043959
0.024018,0.031968,-0.37692,-0.981162
0.754971,0.044617,0.302488,-0.314824
0.010208,0.370596,0.568094,-0.031016
0.55903,0.118746,-0.140285,-1.464907
0.099779,0.484977,0.580322,-0.561526
0.830991,0.13283,0.914625,0.221303
0.344976,0.29485,0.377678,-0.921214
0.386603,0.322774,0.094092,-0.083194
0.406363,0.193805,-0.476693,-1.566189
0.292943,0.179156,-0.295319,-1.032398
0.265675,0.069032,-0.883885,-1.258277
0.765621,0.461097,1.265398,1.07678
0.383749,0.405005,1.041703,-0.635469
0.05008,0.254902,0.309427,-0.66148
0.069001,0.252735,0.88652,-1.099577
0.064973,0.345205,-0.048024,-2.078988
0.663951,0.274937,0.054995,0.516076
0.847135,0.413993,0.980533,0.119652
0.430182,0.149844,-0.262689,-1.439729
0.66125,0.32636,0.49605,-1.306897
0.405737,0.43772,0.72824,0.927191
0.555535,0.485374,-0.549555,0.163891
0.414603,0.161593,-0.044798,-0.028282
0.469078,0.080095,-0.435828,-0.547693
0.882109,0.093278,0.527841,0.114755
0.032868,0.221454,-0.218522,-0.800308
0.786908,0.189593,0.310952,-0.036416
0.663676,0.087785,-0.447917,-0.533718
0.755642,0.070634,0.106182,-0.262618
0.986755,0.395758,-0.065657,-0.965047
0.111803,0.438849,0.498353,-0.264366
0.067796,0.192035,-0.10537,-1.590314
0.107851,0.213794,0.091732,-0.626494
0.421057,0.282872,-0.117131,-1.855869
0.52166,0.133227,-0.381874,-1.566816
0.15642,0.198276,-0.168193,-0.251295
0.705516,0.219806,-0.036275,-0.236542
0.498848,0.016892,0.167264,-1.155682
0.883604,0.143481,-0.114356,-0.108997
0.635294,0.39028,0.812962,-0.45239
0.014435,0.199329,0.01758,-0.296518
0.513283,0.415229,-0.32049,-0.994975
0.70074,0.437827,0.733311,-1.773423
0.381369,0.309865,-0.422329,-0.350428
0.160052,0.002472,0.10469,0.007509
0.12874,0.419165,0.83529,-1.107827
0.933104,0.181201,0.629825,0.117062
0.847623,0.300694,-0.011887,-0.130811
0.599756,0.007706,-1.039594,-0.702362
0.281117,0.402304,0.955748,-0.585396
0.655818,0.156512,0.037884,-0.188787
0.243915,0.077455,0.148739,-0.374062
0.508492,0.425101,-0.010566,-0.84597
0.943603,0.368658,0.392454,-0.729702
0.241749,0.42768,0.486659,0.373498
0.848951,0.006653,1.25361,-0.372544
0.83537,0.256596,0.690553,-1.506849
0.994202,0.331579,0.147825,0.716316
0.427405,0.36347,-0.596583,-1.23159
0.253742,0.073838,-0.408216,-1.20518
0.477699,0.382742,-0.170411,-0.077888
0.491432,0.321218,0.64868,-1.125555
0.043214,0.067506,-0.729541,-1.434809
0.583185,0.184939,-0.25728,-0.224289
0.542245,0.383978,0.241561,-0.549138
0.626505,0.281758,0.413555,-0.071514
0.483864,0.420478,0.317105,0.052239
0.108644,0.45835,0.652337,-1.785563
0.969802,0.207126,0.647526,0.048851
0.691966,0.442847,0.459944,0.143445
0.81529,0.276173,0.642026,-5.40E-05
0.251804,0.109514,0.272947,-0.044686
0.735775,0.171969,-0.827521,-0.724875
0.313573,0.2748,0.34433,-0.896835
0.261112,0.307378,0.600972,0.98817
0.705516,0.461204,0.37556,-0.168147
0.1505,0.038422,-0.357748,-1.129982
0.643977,0.421134,0.000854,-0.229297
0.780697,0.152895,0.626586,0.662382
0.746822,0.081163,0.270292,-0.577573
0.191394,0.382879,1.548373,0.020983
0.699428,0.136736,0.065029,0.011322
0.374914,0.084215,-0.612526,0.917785
0.58201,0.44361,-0.112521,0.329895
0.160372,0.433082,0.542114,-0.045442
0.098863,0.462776,0.738128,-1.308628
0.294957,0.474174,0.899309,-1.029955
0.729442,0.382055,0.672956,-0.185235
0.187396,0.37499,1.224159,-0.639623
0.465141,0.071092,-0.274439,-0.250333
0.800122,0.368612,1.07218,-1.221317
0.560937,0.313695,-0.113023,-1.4731
0.063935,0.42536,0.085335,0.121195
0.543908,0.052903,-0.991466,-1.874838
0.367559,0.037507,-1.013625,0.288461
0.195163,0.05626,-0.250516,-0.510839
0.494713,0.461585,-0.088376,-0.329243
0.008698,0.276875,-0.016167,-0.885039
0.721386,0.392264,-0.233618,0.265168
0.748577,0.094987,0.260867,-0.091138
0.298848,0.331579,0.393217,-0.03209
0.109285,0.47277,0.338665,-0.589939
0.951659,0.035569,0.865023,-0.027939
0.837064,0.289494,0.285439,-0.611944
0.739712,0.165942,-0.054252,-1.223556
0.803662,0.420722,0.363223,-0.190779
0.024247,0.259907,0.497567,-0.806644
0.307576,0.322637,0.875791,-0.596224
0.800809,0.067414,0.117587,0.07811
0.603799,0.04683,-0.191588,0.348046
0.020859,0.150652,0.18868,-0.377493
0.702998,0.286137,0.222379,-0.328153
0.382589,0.120516,-0.271296,-0.180434
0.641306,0.164492,-0.426688,-0.465726
0.987732,0.261006,0.167046,-0.285903
0.579324,0.445121,0.527441,-0.917135
0.923293,0.080262,0.887459,0.855306
0.143038,0.238575,-0.290635,-0.335032
0.0766,0.410819,0.644586,0.070287
0.727092,0.413809,-0.08096,0.122488
0.167987,0.492805,0.657051,-0.08734
0.354681,0.299092,-0.214532,-0.503728
0.538735,0.151812,-0.148676,-0.905026
0.935088,0.431098,-0.024765,-0.655692
0.277043,0.128008,-0.402979,-0.760043
0.008026,0.050996,-0.434895,-1.534057
0.652415,0.220417,-0.424274,0.168204
0.559487,0.231647,0.301497,-0.279923
0.910872,0.364034,0.225268,0.414699
0.216587,0.077241,-0.838867,-0.764311
0.048554,0.030701,0.266851,-2.722435
0.709239,0.098909,0.16823,-0.790072
0.292332,0.112871,-0.409377,-1.778296
0.672297,0.203815,0.701227,-0.845644
0.516732,0.282292,-0.25805,-0.421669
0.839506,0.257801,0.473831,0.94572
0.79237,0.104891,0.839867,0.129098
0.881743,0.306828,0.074464,-0.181486
0.318944,0.42121,0.114113,0.041384
0.522347,0.395727,0.144962,-0.458895
0.098695,0.431342,0.245442,-1.311804
0.238239,0.391562,1.160991,-1.205614
0.725231,0.319692,-0.486651,-0.423548
0.033677,0.08867,-0.120015,-1.230621
0.045701,0.115526,-0.436582,-0.354879
0.639597,0.18056,-0.097306,0.16669
0.44239,0.357549,-0.294291,-1.37254
0.10193,0.111162,0.190687,-1.687582
0.745739,0.207187,-1.200703,-0.714511
0.133013,0.117281,-0.098836,-0.2832
0.083528,0.116106,-0.547293,-0.859412
0.143389,0.119387,0.529436,-0.630281
0.296162,0.152392,-0.839102,-1.258287
0.164889,0.160082,0.087231,-0.617785
0.12105,0.412909,0.850004,0.036933
0.297566,0.432609,0.573257,0.36244
0.172885,0.027512,-0.542746,-1.214723
0.866987,0.156222,0.914343,-1.386595
0.841169,0.093629,0.563481,-0.69374
0.765698,0.012055,-0.020057,1.026102
0.353811,0.082704,-0.299701,-1.141411
0.495903,0.271931,-0.201265,-1.766478
0.634592,0.311376,0.083337,-0.727394
0.873381,0.077531,0.885001,1.436802
0.721874,0.289799,0.321422,-1.365986
0.234455,0.086046,-0.773255,-0.138724
0.772107,0.156573,0.701828,0.631304
0.550805,0.115618,-0.41201,-1.11924
0.142794,0.417487,0.354591,0.594046
0.505898,0.222232,0.143019,-1.740634
0.849622,0.028992,0.738787,0.543252
0.439811,0.369894,-0.109574,-0.559831
0.852308,0.005386,1.137332,-0.964526
0.79443,0.298939,0.588998,-0.466315
0.711681,0.405631,0.213409,-0.80694
0.636561,0.372763,0.287075,-0.283398
0.222904,0.264652,0.361618,-1.503748
0.651484,0.181308,-0.182379,-0.927598
0.673243,0.131624,0.505603,0.762567
0.215152,0.30428,0.76354,-2.626583
0.029755,0.338338,0.374085,-1.487958
0.484337,0.369833,-0.0409,-0.318427
0.052064,0.166781,0.175082,-0.572266
0.825772,0.327626,0.395115,-0.437752
0.132952,0.134966,0.726539,-1.251729
0.245731,0.489418,0.979414,-1.314403
0.956985,0.283131,0.385241,0.040416
0.884092,0.312902,-0.267321,0.439649
0.427375,0.005768,-0.970943,0.076545
0.328405,0.127153,0.010375,-1.147263
0.930007,0.350942,0.157269,-0.28347
0.093843,0.235813,0.458128,-0.984819
0.811536,0.097353,-0.056946,-0.285276
0.691722,0.176333,0.015727,-0.172798
0.300725,0.00209,0.188022,-1.626958
0.781949,0.035966,0.264947,-0.034158
0.352804,0.126772,-0.990093,-0.502993
0.824674,0.137133,0.474244,-0.842384
0.468986,0.144213,-0.725094,-0.753684
0.537011,0.425193,0.073462,0.755392
0.757702,0.268711,0.557404,-0.728744
0.378988,0.142947,-0.698707,-0.981424
0.981842,0.407675,0.063012,0.054109
0.393668,0.266407,-0.254161,-0.655977
0.615869,0.300343,-0.291579,-0.788335
0.945647,0.039475,-0.20244,-0.235456
0.7234,0.099138,0.213824,-0.177585
0.980255,0.056413,-0.295295,0.668536
0.524849,0.19057,-0.384251,-1.309661
0.121065,0.090776,0.249027,-0.831525
0.773877,0.145937,0.539573,0.484991
0.46157,0.028916,-0.684506,-1.467436
0.332433,0.308064,0.202689,-1.032452
0.982742,0.021607,0.442401,-0.272819
0.297719,0.175051,-0.354813,-0.386171
0.636332,0.074723,-0.977833,-0.387429
0.710903,0.273854,-0.264495,-0.126988
0.499977,0.05864,-0.009731,-0.477414
0.59826,0.095018,-0.107744,-0.417357
0.658335,0.196292,0.162564,0.723032
0.783536,0.336812,0.217978,-0.115759
0.890547,0.323445,0.116523,-0.015044
0.854108,0.452827,0.335091,0.754425
0.862913,0.481636,0.337738,-0.021947
0.872984,0.428138,0.411117,-0.073826
0.703975,0.388479,0.277859,-0.810981
0.500847,0.065446,-0.267182,-0.792266
0.662104,0.492454,-0.209633,-1.536134
0.475669,0.499397,0.214416,-0.772666
0.165621,0.495827,0.335401,-1.183849
0.636866,0.100237,-0.161627,-0.540711
0.731136,0.225528,-0.0139,-0.708344
0.162615,0.452201,0.446503,-0.982884
0.408652,0.413626,0.715433,-1.37331
0.936141,0.486519,-0.134943,-0.087798
0.560998,0.224704,-0.217904,-1.072043
0.978271,0.333181,0.208191,-1.047196
0.515572,0.178256,-0.102178,-2.107914
0.602045,0.065812,-0.509836,-1.287876
0.083711,0.366842,0.713253,-0.626081
0.405692,0.404105,0.11527,-2.156155
0.01828,0.227726,0.344675,-1.658868
0.043,0.303441,0.239918,-0.825897
0.076844,0.001846,-0.011559,-1.473985
0.076356,0.237415,0.295439,-2.2817
0.649516,0.236011,0.198084,-0.727426
0.84271,0.130373,0.341152,-1.414998
0.513558,0.289296,0.149505,-0.641512
0.57792,0.283406,-0.044877,-1.130068
0.811276,0.400992,0.738004,-0.376612
0.638605,0.175784,-0.005748,-0.900096
0.437797,0.029435,-0.811054,-1.38269
0.152987,0.322866,0.567472,-1.122593
0.728069,0.262348,0.725344,0.095464
0.138445,0.459556,0.630895,0.034197
0.894377,0.247379,0.165296,-1.372247
0.925902,0.355993,0.04557,0.250124
0.049363,0.017929,-0.474292,-1.773709
0.056077,0.256733,-0.390078,-0.85618
0.710521,0.030732,-0.975482,-0.197099
0.769055,0.045762,-0.152636,-1.136946
0.155352,0.297581,0.230783,1.626774
0.47483,0.370962,-0.485964,-2.10243
0.445609,0.114168,-0.734684,-2.536942
0.243671,0.300298,0.615501,0.169466
0.013672,0.07985,-0.394321,-2.014487
0.446387,0.032837,-0.508198,-0.830846
0.292103,0.093339,-0.194591,-0.66872
0.007385,0.06569,-0.688945,-1.55482
0.346502,0.468284,1.199242,-1.02393
0.553841,0.061585,-0.331998,-1.595895
0.341405,0.140993,0.196536,-0.312856
0.493294,0.316197,-0.16207,-0.301437
0.64271,0.193194,-0.051142,-0.253956
0.695293,0.134234,-0.478417,-0.949769
0.723598,0.301884,0.615697,1.077098
0.888182,0.282246,0.197855,-0.825373
0.335164,0.494453,0.842531,-0.579802
0.510292,0.25922,0.296403,-0.417138
0.609216,0.492454,0.614485,-0.907628
0.739788,0.329183,0.887768,0.257891
0.002792,0.357748,-0.318737,0.142099
0.272587,0.0103,-0.193017,-0.401715
0.946944,0.080415,0.496998,0.495078
0.055924,0.07068,-0.025499,-1.033277
0.433417,0.175097,0.311562,-0.82085
0.003601,0.187091,0.324378,0.06667
0.171496,0.089708,0.593205,-0.912524
0.903258,0.451743,0.000115,0.151678
0.964904,0.364538,0.028103,0.664454
0.632898,0.341619,-0.192508,-0.12889
0.369772,0.403449,0.585632,-2.034101
0.368139,0.458854,0.751452,-1.733365
0.799619,0.058106,0.554787,0.399309
0.083497,0.462516,0.679393,-0.47456
0.294041,0.37319,0.626165,-1.378955
0.35877,0.114412,-0.483244,0.11774
0.727291,0.289784,0.238804,-0.960107
0.723964,0.101457,-0.396603,-0.162495
0.92314,0.362142,0.587768,0.745194
0.932219,0.367193,0.021176,0.274594
0.461204,0.36405,-0.286109,-0.796193
0.979126,0.349065,-0.087012,-1.731938
0.841749,0.469078,1.498414,0.447977
0.507378,0.09192,-0.504652,-1.44269
0.820874,0.39057,0.61427,-0.367791
0.383841,0.213107,-0.172389,-0.686129
0.833204,0.117906,0.426323,-0.547286
0.129808,0.410575,0.160407,-0.560668
0.235187,0.08072,-0.287481,-0.827648
0.265766,0.189853,0.239019,-0.741639
0.018067,0.051194,-0.416427,-1.992767
0.566873,0.013733,0.110276,-1.179413
0.07451,0.064271,-0.327119,-1.263386
0.640009,0.339391,-0.304954,-1.217407
0.19292,0.02591,-0.441033,-1.879327
0.111467,0.219242,0.28327,-1.127973
0.890822,0.437949,0.852234,-0.205639
0.828458,0.01149,0.723614,-1.081675
0.265873,0.201556,-0.038254,-0.23513
0.100328,0.080934,-0.023029,-0.093809
0.797696,0.228107,0.142446,-1.090198
0.506081,0.184878,-0.324801,-0.393373
0.532677,0.087114,0.035479,-0.646579
0.512871,0.455055,0.136861,0.70995
0.786267,0.077699,0.230199,-0.332045
0.164462,0.322423,0.179332,-0.667954
0.24445,0.049073,-0.573449,-1.264985
0.759167,0.398108,0.707038,0.41838
0.343252,0.146609,-0.2242,-1.137961
0.385748,0.093141,-0.391313,-0.570387
0.718654,0.453849,1.16111,1.030584
0.54728,0.168154,-0.122915,0.650193
0.334005,0.230838,0.273629,-0.444533
0.197177,0.304463,0.422329,-0.599029
0.973785,0.061738,-0.488377,-0.491056
0.800641,0.181628,0.387093,-0.831601
0.125521,0.44007,0.123648,-1.250155
0.524468,0.115557,-0.196816,-0.320739
0.514946,0.39498,-0.547639,-1.291598
0.546685,0.193347,-0.735938,0.017702
0.593576,0.340352,-0.299233,-1.188648
0.103777,0.003861,-0.088085,-0.681305
0.508888,0.300526,0.117902,-1.199376
0.889982,0.150576,0.700241,1.056037
0.054459,0.448753,0.25437,-0.726555
0.453422,0.250645,-0.338341,-0.184604
0.710475,0.13193,0.306002,-0.030142
0.837186,0.362081,-0.377103,0.171759
0.944335,0.434287,0.390517,-0.596302
0.99144,0.027253,-0.141798,-0.52665
0.177279,0.024872,-0.029724,-1.81522
0.061097,0.196033,-0.129948,-0.397918
0.022568,0.358755,0.723291,-1.934358
0.178988,0.035615,-0.37669,-1.018061
0.8056,0.491386,0.880887,-0.135074
0.051743,0.051194,-1.353404,-0.798026
0.189792,0.152041,0.482695,-1.397649
0.732219,0.180682,0.247603,-0.196051
0.886946,0.004807,0.26283,0.427536
0.585534,0.159686,0.0096,-0.505776
0.055406,0.150256,0.150436,-1.103962
0.023835,0.225254,-0.749331,-0.850118
0.489326,0.062593,-0.707583,0.575053
0.691798,0.405509,0.665498,-0.717025
0.688792,0.369802,-0.117443,-0.275244
0.995514,0.30515,-0.05767,-0.476304
0.491676,0.203861,-0.25277,-1.729349
0.600214,0.423728,0.269307,-0.403711
0.541421,0.175448,-0.428764,-1.173851
0.693126,0.44538,0.542352,-0.816179
0.643153,0.24033,0.051042,0.446935
0.405356,0.222644,-0.359871,-0.008276
0.884474,0.262303,0.377826,-0.185617
0.645396,0.227955,0.279198,-0.646772
0.002518,0.175616,-0.375821,-0.422906
0.014572,0.058503,-0.497091,-1.672783
0.109728,0.052949,-0.36387,-1.686298
0.007553,0.137209,0.39902,-0.890948
0.407889,0.288472,-0.251559,-0.756022
0.023133,0.361975,0.476556,-2.399977
0.969345,0.085969,0.083085,-0.301173
0.932815,0.197681,0.652196,-0.650167
0.468986,0.437278,0.695267,-0.460136
0.122698,0.406256,0.358009,-1.219851
0.449851,0.245319,0.061785,-2.369633
0.898695,0.43949,0.215367,0.79527
0.711345,0.046159,0.750808,-1.477636
0.638056,0.49485,0.532641,0.12275
0.577966,0.432837,0.298413,-0.515535
0.947189,0.336507,-0.208924,-0.090112
0.125139,0.434867,0.672136,-0.889722
0.708202,0.49427,1.286455,-0.954962
0.259617,0.445701,0.495555,-0.389742
0.418967,0.414984,0.062624,-0.842227
0.63238,0.000427,0.132224,-2.10735
0.166445,0.058244,-0.491948,-1.164745
0.327245,0.490837,1.139055,0.009938
0.904997,0.121218,0.425514,0.132836
0.685328,0.006821,-0.128033,0.683329
0.292195,0.163149,0.168802,-2.33583
0.591684,0.176013,-0.611233,0.620495
0.981659,0.448981,-0.482847,-0.970537
0.134005,0.229969,0.341348,-0.20806
0.588067,0.421088,0.719081,0.120715
0.305623,0.281926,0.15014,-0.691686
0.633173,0.344564,-0.41642,0.015413
0.91693,0.253208,0.393287,0.030426
0.370581,0.330419,0.001151,-1.427868
0.645609,0.278386,0.270786,-0.180128
0.366888,0.247791,0.417271,-1.576744
0.119158,0.144091,0.062083,-0.374538
0.483238,0.123812,-0.732464,-0.075839
0.756161,0.261097,1.000011,1.319916
0.439094,0.206989,-0.243013,-1.660136
0.275929,0.346517,0.390057,-0.406998
0.854032,0.485008,1.050436,0.433316
0.263233,0.181811,0.547827,-0.51138
0.098619,0.065904,0.102149,-1.875098
0.21564,0.417929,1.253458,0.557898
0.730632,0.141512,0.129036,0.111676
0.685145,0.00238,-0.403632,-0.378752
0.527901,0.142977,-0.454258,-1.299373
0.465171,0.385809,0.215386,0.36222
0.808133,0.12546,1.057407,0.246309
0.022599,0.147799,-0.152564,0.662803
0.715282,0.165789,0.160599,0.831217
0.528008,0.216297,0.494897,-0.264557
0.482139,0.294514,0.514884,-0.337654
0.427466,0.192981,-0.721018,-1.570134
0.404837,0.158862,-0.338239,-0.992337
0.765286,0.076204,0.55623,0.342898
0.026581,0.086305,-0.618858,-1.347302
0.096529,0.043336,-0.279721,-0.846378
0.61442,0.49604,0.894549,-0.029224
0.250446,0.259785,0.534012,-0.075773
0.720729,0.098192,-0.544911,-0.14893
0.378958,0.400214,0.265785,0.120209
0.501198,0.105852,-0.618022,-1.671314
0.592096,0.109895,-0.577871,-0.797421
0.476982,0.133349,-0.343744,-0.90746
0.188937,0.323079,-0.345259,1.288478
0.983062,0.421897,0.276149,0.332687
0.670848,0.027802,-0.354347,0.420893
0.725887,0.374441,0.486173,-0.336987
0.522683,0.308278,-0.512163,-0.07783
0.492531,0.031067,-0.755117,-0.51468
0.379568,0.270893,0.23152,-0.011539
0.174975,0.375769,0.942688,-0.366961
0.650889,0.074235,0.285731,0.589887
0.956588,0.338613,0.363637,-0.307897
0.685756,0.236927,0.077005,-0.308697
0.089097,0.260288,0.415992,-0.642266
0.023041,0.263676,0.581772,-1.011048
0.248081,0.126574,-0.313604,-0.897986
0.652277,0.442374,0.329936,0.08157
0.909575,0.303593,-0.192149,-1.120957
0.463371,0.024262,-0.469567,-1.390941
0.976318,0.256245,-0.078871,0.23181
0.521416,0.110979,-0.141035,-0.992933
0.086519,0.251209,0.068435,-1.745392
0.792676,0.241032,0.288801,-0.855241
0.349493,0.291386,0.399305,0.026786
0.033524,0.208789,-0.427124,-0.930048
0.016129,0.317739,-0.361395,-0.479026
0.749142,0.480537,0.850953,-0.133258
0.382116,0.256168,-0.280561,-0.465176
0.51368,0.267735,-0.828857,-1.992266
0.061875,0.279973,-0.06102,0.171119
0.118364,0.140047,0.033216,-1.33819
0.785092,0.423819,0.329312,-0.051262
0.696757,0.228107,-0.151227,-0.55555
0.8533,0.238895,0.570415,0.262741
0.834699,0.152804,0.020959,0.24115
0.674632,0.289006,-0.305398,-0.558676
0.711803,0.307301,0.217066,-0.505548
0.237613,0.286442,0.360965,-0.534487
0.083284,0.036851,-0.443371,-2.049247
0.695888,0.304906,0.071407,1.180973
0.937423,0.360815,0.117654,0.237715
0.5682,0.134813,-0.185532,-1.12437
0.532143,0.115648,0.280789,-2.232957
0.650874,0.216434,-0.194023,-0.957747
0.019318,0.417365,0.081084,0.431313
0.639353,0.099458,-0.109793,-0.499619
0.266941,0.028717,-0.410527,-0.860917
0.972671,0.412833,0.037748,0.955644
0.654322,0.375708,0.192849,0.626702
0.247608,0.449302,0.86867,-0.526975
0.287938,0.291218,0.551812,-1.19127
0.044816,0.295552,0.894484,-0.823908
0.367742,0.021408,-0.709001,0.306473
0.861616,0.132876,0.362356,-0.346085
0.841276,0.461921,1.239572,-1.159219
0.919417,0.226169,0.618407,0.160137
0.114641,0.057816,-0.331733,-1.459046
0.441993,0.420966,-0.156657,-0.346683
0.286137,0.105669,0.090539,-0.388981
0.034318,0.404273,0.316203,0.214853
0.847517,0.165454,0.556144,-0.179608
0.612772,0.383963,0.802876,0.712936
0.71574,0.333608,0.229457,-0.170983
0.562112,0.277089,0.111118,-1.03334
0.512734,0.286152,-0.075453,-1.084111
0.68249,0.04329,-0.004542,-2.348319
0.647318,0.168154,0.383762,0.051298
0.519921,0.379858,-0.008619,-0.753229
0.080034,0.070527,0.427274,-0.457027
0.461219,0.124971,-0.957082,-1.273644
0.096925,0.439841,0.641448,0.187894
0.14316,0.08423,0.427118,0.018099
0.828641,0.431449,0.97954,0.038666
0.381277,0.130724,-0.610594,0.101422
0.939635,0.405295,-0.175961,0.12496
0.209842,0.042588,-0.550794,-0.416637
0.420294,0.280385,-0.04683,-1.350474
0.967453,0.281575,0.502361,-0.132416
0.529641,0.32221,0.219904,-0.113419
0.297688,0.278126,-0.240745,-1.492206
0.493828,0.304707,0.296541,-1.144423
0.216068,0.424735,1.062802,-0.091418
0.834653,0.319066,0.058808,0.731462
0.421042,0.228733,-0.591156,-0.842425
0.219745,0.330114,0.458995,-0.948232
0.124193,0.197116,-4.50E-05,0.423775
0.752987,0.292973,0.569779,-1.230306
0.36968,0.218097,-0.031548,-0.507335
0.685313,0.490242,0.163748,-0.250778
0.095689,0.278538,0.804041,-0.372027
0.598489,0.051698,-0.396844,-1.087116
0.972488,0.29543,0.500275,0.838904
0.762402,0.288975,0.212631,-0.821431
0.275517,0.100618,-0.314196,-1.173487
0.780102,0.0701,0.750084,-0.032399
0.031144,0.209537,-0.02063,-1.047323
0.528313,0.137682,-0.141444,-1.204529
0.827604,0.266575,0.89702,0.218775
0.616098,0.42739,0.160496,-0.068104
0.756313,0.12137,0.986868,-0.515919
0.170748,0.263615,0.218367,0.783035
0.442222,0.447318,0.081237,-0.193618
0.814221,0.319173,0.297,0.370966
0.477913,0.306981,-0.161628,-0.58531
0.653727,0.111772,-0.015019,-0.465905
0.244938,0.180682,-0.083622,-0.515035
0.535378,0.379309,-0.253177,0.077157
0.367041,0.386526,1.0138,-0.521449
0.244144,0.062013,0.028376,-0.917729
0.93843,0.056413,0.410238,0.161808
0.956939,0.491508,-0.267812,-0.097831
0.405661,0.068421,-0.915735,-1.642718
0.77998,0.08719,0.267037,0.261417
0.07921,0.045899,-0.27133,0.028655
0.809171,0.269322,0.826383,1.187101
0.171664,0.251743,-0.006823,-1.77728
0.087312,0.272099,-0.20165,-2.084948
0.678859,0.461387,0.793051,0.730706
0.647837,0.396155,0.657134,-0.490588
0.004623,0.081193,-0.609796,-1.791981
0.295064,0.162661,-0.600482,-0.777564
0.632639,0.013733,-0.135837,-0.111013
0.322438,0.367651,-0.046572,-0.044882
0.762737,0.352102,1.009179,1.328968
0.145525,0.483848,0.713111,-1.051287
0.446708,0.058015,-1.147285,-2.209832
0.304494,0.023621,-0.298995,-0.990196
0.904112,0.383322,0.231343,-0.160553
0.177218,0.365286,0.779529,-1.10458
0.568231,0.196612,0.14287,-0.900905
0.805402,0.427405,0.965468,0.192155
0.859236,0.016754,1.260023,-0.165447
0.211917,0.363729,0.939288,-0.313034
0.7243,0.173968,0.528133,-0.489218
0.828183,0.109926,0.226251,-1.688181
0.502083,0.273136,0.044159,-1.22638
0.749493,0.31722,0.424524,0.821486
0.30251,0.433036,1.022313,-0.274627
0.172915,0.046464,-0.574303,-1.771287
0.056168,0.417655,0.439179,-1.095489
0.278706,0.270359,0.088532,-0.401335
0.389548,0.214023,-0.312754,-2.934676
0.118822,0.05478,-0.445419,-1.159515
0.462516,0.188922,-0.443384,-1.179022
0.079393,0.270253,0.05873,-0.738661
0.982803,0.182071,0.54706,0.012597
0.4309,0.128466,-0.286004,-1.277736
0.907851,0.476936,0.838619,1.062137
0.941833,0.434501,0.768551,-0.916418
0.305287,0.382208,-0.366536,-0.799017
0.245396,0.104738,-0.442308,-1.519004
0.82417,0.152941,0.359696,0.311975
0.203647,0.017212,-0.816185,-1.821828
0.317662,0.497978,0.265211,-0.993688
