id,z1,z2,z3,z4,z5,z6
931,0.374667,0.876198,-0.464458,-0.522616,-0.464458,-0.522616
932,0.681871,0.962144,-0.681338,-0.320265,-0.681338,-0.320265
933,0.422697,1.027315,-0.876334,-0.738656,-0.876334,-0.738656
934,1.475019,1.793544,-0.425741,-0.801042,-0.425741,-0.801042
935,1.498308,2.485627,-0.792844,-1.188052,-0.792844,-1.188052
936,1.257198,2.335491,-0.609776,-0.819205,-0.609776,-0.819205
937,0.9013,1.677328,-0.760996,-2.348552,-0.760996,-2.348552
938,0.319406,0.976948,-0.571244,-0.937462,-0.571244,-0.937462
939,-0.728412,0.575539,-0.670032,-0.836051,-0.670032,-0.836051
940,-0.676418,0.519982,-0.439729,-0.310384,-0.439729,-0.310384
941,1.173536,1.130863,-0.135666,-1.786032,-0.135666,-1.786032
942,1.729567,1.732392,-0.212782,-0.532145,-0.212782,-0.532145
943,0.608987,0.833621,0.131426,-0.563206,0.131426,-0.563206
944,0.180937,0.435642,0.421405,-1.520549,0.421405,-1.520549
945,1.109283,1.654785,-0.760098,-0.092231,-0.760098,-0.092231
946,0.146534,0.384434,-0.503401,-1.150193,-0.503401,-1.150193
947,0.369199,0.392042,-0.258447,-1.61977,-0.258447,-1.61977
948,0.398794,0.359446,-0.169435,-0.020293,-0.169435,-0.020293
949,0.688695,0.487025,-0.143372,-0.883491,-0.143372,-0.883491
950,0.365063,0.330799,0.188031,-0.136751,0.188031,-0.136751
951,1.008824,0.284887,0.740449,-1.299882,0.740449,-1.299882
952,0.43824,0.161263,-0.21752,-0.023334,-0.21752,-0.023334
953,0.730187,0.221778,0.060625,-1.321011,0.060625,-1.321011
954,0.917637,0.112461,0.417669,-0.682781,0.417669,-0.682781
955,-0.180202,0.048261,-0.176079,-1.355863,-0.176079,-1.355863
956,0.686552,0.02387,0.614562,-1.321416,0.614562,-1.321416
957,0.621491,-0.101009,0.337733,-1.382235,0.337733,-1.382235
958,0.069427,-0.269599,0.020041,-1.475688,0.020041,-1.475688
959,0.652256,0.096701,0.157325,-0.608807,0.157325,-0.608807
960,0.816886,0.068921,0.041774,-1.047225,0.041774,-1.047225
961,0.731038,0.053988,-0.30078,-0.692155,-0.30078,-0.692155
962,-0.541147,-0.649796,-0.522225,0.11828,-0.522225,0.11828
963,-0.664677,-0.723997,-0.339334,-0.061157,-0.339334,-0.061157
964,-0.441821,-0.505204,0.118664,-0.976922,0.118664,-0.976922
965,-1.734359,-1.022785,-0.460669,-0.832393,-0.460669,-0.832393
966,-1.503146,-0.781717,0.063646,-1.312887,0.063646,-1.312887
967,-1.305594,-0.58048,-0.39344,-0.629377,-0.39344,-0.629377
968,-0.233861,-0.522997,0.219617,-1.704639,0.219617,-1.704639
969,-0.648498,-0.682081,-0.045724,-0.528773,-0.045724,-0.528773
970,0.156921,-0.379003,0.226733,-0.27075,0.226733,-0.27075
971,-1.254825,-0.954985,-0.056754,-1.315802,-0.056754,-1.315802
972,-1.203078,-0.929841,-0.257991,-1.042731,-0.257991,-1.042731
973,-1.855011,-1.14458,-0.423879,-0.396658,-0.423879,-0.396658
974,-1.204943,-1.079688,0.229447,-0.868037,0.229447,-0.868037
975,-0.017539,-0.46827,-0.129737,-1.039559,-0.129737,-1.039559
976,-0.231895,-0.708582,-0.264928,-1.592511,-0.264928,-1.592511
977,-1.698622,-1.213566,0.055002,-0.275151,0.055002,-0.275151
978,-1.221073,-1.069825,-0.419477,-0.302347,-0.419477,-0.302347
979,0.625382,-0.349275,0.347259,-1.705765,0.347259,-1.705765
980,0.372133,-0.12165,-0.377261,-0.844222,-0.377261,-0.844222
981,0.095838,-0.497267,-0.1454,-0.410412,-0.1454,-0.410412
982,0.127831,-0.639355,0.005796,-2.509054,0.005796,-2.509054
983,-0.732175,-1.313141,0.329888,-0.666987,0.329888,-0.666987
984,-0.855548,-1.511967,0.20053,-1.537626,0.20053,-1.537626
985,-1.690464,-1.558351,-0.482448,-0.410154,-0.482448,-0.410154
986,-1.730809,-1.375652,-0.665344,-2.329133,-0.665344,-2.329133
987,-1.644892,-1.937585,0.311137,-0.343469,0.311137,-0.343469
988,-0.881775,-0.995691,-0.369304,-1.273776,-0.369304,-1.273776
989,-1.326915,-0.992783,-0.390746,0.1926,-0.390746,0.1926
990,-0.756015,-0.939667,-0.169604,-0.507174,-0.169604,-0.507174
991,-1.344028,-0.999206,-0.516397,-0.992427,-0.516397,-0.992427
992,-0.779981,-0.871523,0.102434,-2.480245,0.102434,-2.480245
993,-0.915811,-0.8443,-0.229953,-1.343171,-0.229953,-1.343171
994,-1.93671,-1.615921,-0.573501,-1.401945,-0.573501,-1.401945
995,-1.105632,-1.015888,-0.35062,-0.376892,-0.35062,-0.376892
996,0.726994,-0.479272,0.582581,-1.367846,0.582581,-1.367846
997,0.45312,-0.550948,-0.035532,-1.448169,-0.035532,-1.448169
998,-1.197267,-0.663676,-0.471759,-0.418738,-0.471759,-0.418738
999,-1.241468,-1.187523,-0.213583,-0.645558,-0.213583,-0.645558
1000,-1.22269,-1.296452,0.242304,-0.772394,0.242304,-0.772394
1001,-1.236732,-1.487213,-0.103264,0.105104,-0.103264,0.105104
1002,-1.189212,-1.457419,-0.141399,-0.212505,-0.141399,-0.212505
1003,-1.708018,-1.659785,-0.024797,-0.472327,-0.024797,-0.472327
1004,-1.928952,-1.801936,0.040603,-0.870221,0.040603,-0.870221
1005,-0.967244,-1.668318,0.075105,-1.914918,0.075105,-1.914918
1006,-1.741022,-1.358414,-0.305248,-0.94165,-0.305248,-0.94165
1007,-1.495319,-0.851732,-0.460683,-0.037641,-0.460683,-0.037641
1008,-1.275856,-0.992375,-0.028652,-0.087755,-0.028652,-0.087755
1009,-2.06643,-1.534056,-0.521223,-0.324976,-0.521223,-0.324976
1010,-0.428823,-0.851953,0.348732,-0.828094,0.348732,-0.828094
1011,-1.861864,-1.810469,-0.220662,-0.683705,-0.220662,-0.683705
1012,-0.976316,-1.160758,-0.391947,-0.767064,-0.391947,-0.767064
1013,-1.669834,-1.342536,-0.79572,-1.276236,-0.79572,-1.276236
1014,-0.989029,-1.101391,0.117541,-0.343569,0.117541,-0.343569
1015,-1.005602,-1.459051,0.164959,-1.342573,0.164959,-1.342573
1016,-1.493086,-1.628031,-0.200081,-1.085431,-0.200081,-1.085431
1017,-1.104108,-1.474372,-0.314375,-0.689517,-0.314375,-0.689517
1018,0.151663,-1.030521,0.158706,-1.057124,0.158706,-1.057124
1019,-0.195073,-1.196171,0.111186,-0.850411,0.111186,-0.850411
1020,-0.370221,-1.362447,0.171512,-0.459125,0.171512,-0.459125
1021,-1.486206,-1.774404,0.286051,-1.41688,0.286051,-1.41688
1022,-1.877397,-1.787164,-0.604425,-1.403021,-0.604425,-1.403021
1023,-1.285624,-1.684377,-0.024857,-1.486292,-0.024857,-1.486292
1024,-1.210308,-1.143444,-0.425934,-0.943541,-0.425934,-0.943541
1025,-1.043625,-1.087624,-0.456374,-0.685977,-0.456374,-0.685977
1026,-2.347292,-1.889323,-0.480195,-1.502629,-0.480195,-1.502629
1027,-2.33236,-1.836887,-0.362241,-0.727232,-0.362241,-0.727232
1028,-1.867475,-1.551249,-0.432071,0.277494,-0.432071,0.277494
1029,-2.32793,-1.637365,-0.626156,-1.458708,-0.626156,-1.458708
1030,-1.945976,-1.787337,-0.351932,0.227889,-0.351932,0.227889
1031,-1.437486,-1.33592,-0.17509,0.081107,-0.17509,0.081107
1032,-1.636065,-1.6881,0.226965,-1.302935,0.226965,-1.302935
1033,-0.717264,-1.56767,0.71142,-0.705187,0.71142,-0.705187
1034,-1.189269,-1.646864,-0.351898,-0.416449,-0.351898,-0.416449
1035,0.164151,-0.559827,-0.388514,-1.592062,-0.388514,-1.592062
1036,-0.002823,-0.678094,-0.13022,0.402623,-0.13022,0.402623
1037,-0.352657,-1.043073,-0.069029,-1.968522,-0.069029,-1.968522
1038,-0.786304,-1.457258,0.055393,0.162688,0.055393,0.162688
1039,-1.224023,-1.538503,-0.178955,-0.229187,-0.178955,-0.229187
1040,-0.440733,-1.293991,0.362788,-0.297502,0.362788,-0.297502
1041,-0.965097,-1.438036,-0.093103,-0.884743,-0.093103,-0.884743
1042,-0.485222,-1.147591,-0.301013,-0.510563,-0.301013,-0.510563
1043,0.142098,-0.917707,0.50673,0.76629,0.50673,0.76629
1044,-0.627112,-1.19732,-0.066778,-0.177513,-0.066778,-0.177513
1045,-1.107624,-1.716295,-0.035471,-1.170023,-0.035471,-1.170023
1046,-1.031486,-1.765379,0.248826,-0.991852,0.248826,-0.991852
1047,-0.774159,-1.781289,0.661409,-1.930995,0.661409,-1.930995
1048,-1.513066,-1.795855,0.099643,-1.50268,0.099643,-1.50268
1049,-1.216233,-1.794878,-0.073719,0.026779,-0.073719,0.026779
1050,-0.733332,-1.732694,0.437113,-0.838766,0.437113,-0.838766
1051,0.030288,-0.591278,-0.426159,-2.310879,-0.426159,-2.310879
1052,-0.631343,-1.230756,0.222837,-1.273669,0.222837,-1.273669
1053,-1.119092,-1.745207,0.064884,-0.986833,0.064884,-0.986833
1054,-0.812808,-1.556397,0.04339,-0.942345,0.04339,-0.942345
1055,-0.708126,-1.576357,0.370498,-1.127086,0.370498,-1.127086
1056,-1.06881,-1.683697,-0.118939,-1.25403,-0.118939,-1.25403
1057,-0.799414,-1.766758,0.325499,-1.390869,0.325499,-1.390869
1058,-0.367208,-1.553055,0.865464,-0.94991,0.865464,-0.94991
1059,-0.976287,-1.761966,0.022554,-0.687011,0.022554,-0.687011
1060,-0.659335,-1.733315,0.521023,-0.576033,0.521023,-0.576033
1061,-0.726772,-1.764551,0.177188,-0.390013,0.177188,-0.390013
1062,-0.754145,-1.796434,0.096265,-1.188532,0.096265,-1.188532
1063,-0.780526,-1.77681,-0.118323,-0.108541,-0.118323,-0.108541
1064,-0.093919,-0.982567,0.301309,-0.958087,0.301309,-0.958087
1065,-2.228254,-1.859807,-0.219125,-1.079644,-0.219125,-1.079644
1066,-0.578455,-0.890524,-0.196357,-0.73766,-0.196357,-0.73766
1067,-1.087359,-1.371102,0.08364,-1.907017,0.08364,-1.907017
1068,-1.116206,-1.370695,-0.039904,-1.407665,-0.039904,-1.407665
1069,-0.927829,-1.366377,0.390107,-1.037922,0.390107,-1.037922
1070,-1.097367,-1.464262,-0.691083,-3.152339,-0.691083,-3.152339
1071,-0.748842,-1.199485,0.013553,0.42376,0.013553,0.42376
1072,-0.190867,-1.017746,0.318441,-1.386221,0.318441,-1.386221
1073,-0.641362,-1.03696,0.079806,-1.289752,0.079806,-1.289752
1074,-0.742286,-0.955253,-0.137735,-1.160425,-0.137735,-1.160425
1075,-1.114222,-0.863241,-0.707247,-0.077945,-0.707247,-0.077945
1076,-0.710106,-0.725032,-0.285712,-0.928202,-0.285712,-0.928202
1077,-0.647979,-0.934351,-0.286879,-1.560502,-0.286879,-1.560502
1078,-1.300707,-0.846601,-0.322605,-0.248111,-0.322605,-0.248111
1079,-0.261979,-0.55366,-0.541575,-0.041072,-0.541575,-0.041072
1080,0.406607,-0.254456,-0.248636,-1.702585,-0.248636,-1.702585
1081,0.014174,-0.303136,-0.872934,-0.067068,-0.872934,-0.067068
1082,1.584465,0.126242,-0.04044,0.222833,-0.04044,0.222833
1083,-0.216224,-0.514432,-0.678216,-0.601152,-0.678216,-0.601152
1084,-0.128466,-0.444562,-0.35537,-1.885031,-0.35537,-1.885031
1085,-0.303758,-0.385657,-0.564532,-0.826299,-0.564532,-0.826299
1086,0.129462,-0.873754,0.183765,-1.116479,0.183765,-1.116479
1087,0.509959,-0.342589,0.097996,-1.717823,0.097996,-1.717823
1088,0.042257,-0.584345,-0.257754,-1.234892,-0.257754,-1.234892
1089,0.906951,-0.338339,0.76091,-1.061794,0.76091,-1.061794
1090,-1.708449,-1.861793,-0.220818,-1.042813,-0.220818,-1.042813
1091,-1.741586,-1.89296,0.742395,0.493365,0.742395,0.493365
1092,-2.030209,-2.141088,0.346493,-0.335792,0.346493,-0.335792
1093,-0.810416,-1.437817,0.436209,-0.836346,0.436209,-0.836346
1094,-0.227657,-1.334459,0.792542,-0.833242,0.792542,-0.833242
1095,-0.607411,-1.155095,-0.126233,-0.454958,-0.126233,-0.454958
1096,0.078394,-1.150547,0.111441,-0.733736,0.111441,-0.733736
1097,1.191443,0.017782,-0.157796,-0.746589,-0.157796,-0.746589
1098,0.600645,-0.183832,-0.549723,-1.15307,-0.549723,-1.15307
1099,-0.645357,-0.923307,-0.174616,-1.033513,-0.174616,-1.033513
1100,-0.866723,-1.12648,0.189915,-2.187803,0.189915,-2.187803
1101,-1.135346,-1.085418,-0.178114,-0.302853,-0.178114,-0.302853
1102,-1.234461,-1.171873,-0.032829,-0.637723,-0.032829,-0.637723
1103,-1.267,-1.187597,-0.399678,-1.160347,-0.399678,-1.160347
1104,-1.113929,-1.212376,-0.602174,-0.904648,-0.602174,-0.904648
1105,-0.838369,-1.373673,-0.207767,-1.13913,-0.207767,-1.13913
1106,-0.770417,-1.239614,0.047079,-0.961226,0.047079,-0.961226
1107,1.838866,1.595587,-0.004713,-0.010874,-0.004713,-0.010874
1108,-1.710793,-1.157005,-0.123631,-0.325749,-0.123631,-0.325749
1109,-1.903741,-0.991885,-0.817585,0.032894,-0.817585,0.032894
1110,-1.41175,-0.5101,-0.875065,-0.626543,-0.875065,-0.626543
1111,-1.287208,-0.812885,-0.109719,-0.926772,-0.109719,-0.926772
1112,-0.943264,-0.648275,-0.036126,-1.396155,-0.036126,-1.396155
1113,0.597553,1.052629,-0.689285,-0.559701,-0.689285,-0.559701
1114,-1.032731,-0.794925,-0.557408,0.552735,-0.557408,0.552735
1115,-0.097461,0.042035,-0.640106,-0.670654,-0.640106,-0.670654
1116,-0.267057,-0.342543,-0.219593,-1.40722,-0.219593,-1.40722
1117,1.367419,2.297909,-0.649569,-1.460644,-0.649569,-1.460644
1118,1.127011,2.087255,-0.744997,0.269242,-0.744997,0.269242
1119,1.991869,2.404002,-0.500042,-1.588411,-0.500042,-1.588411
1120,1.872154,2.540438,-0.616553,-1.484097,-0.616553,-1.484097
1121,1.690935,2.31378,-0.912115,-1.326023,-0.912115,-1.326023
1122,1.624176,1.371476,-0.32005,-0.171753,-0.32005,-0.171753
1123,0.327714,0.27521,-0.644983,-1.300248,-0.644983,-1.300248
1124,1.898808,1.327714,-0.23177,-1.463548,-0.23177,-1.463548
1125,1.409643,0.855507,-0.68555,0.344768,-0.68555,0.344768
1126,1.825462,0.994818,-0.110445,-1.330478,-0.110445,-1.330478
1127,-0.454603,0.868486,-0.887645,-1.804258,-0.887645,-1.804258
1128,-0.125289,0.605041,-0.097098,-1.670013,-0.097098,-1.670013
1129,1.735653,1.15567,0.076184,-1.307058,0.076184,-1.307058
1130,-0.004375,0.496038,-0.03979,-0.030711,-0.03979,-0.030711
1131,-1.322096,-1.106675,-0.392547,-0.548517,-0.392547,-0.548517
1132,-1.222303,-1.097669,-0.375189,-1.111246,-0.375189,-1.111246
1133,-1.528512,-1.202401,-0.290648,-1.155327,-0.290648,-1.155327
1134,-2.170657,-1.311483,-0.971493,-0.933262,-0.971493,-0.933262
1135,-2.02843,-1.297515,-0.408088,-0.374389,-0.408088,-0.374389
1136,-1.461255,-1.118893,-0.45234,-1.325692,-0.45234,-1.325692
1137,0.135249,-0.469866,-0.329031,-1.880894,-0.329031,-1.880894
1138,-0.028346,-0.318026,-0.660849,-1.38274,-0.660849,-1.38274
1139,-1.175881,-1.02026,-0.693404,-0.906839,-0.693404,-0.906839
1140,-1.50909,-1.124907,-0.614944,-0.625971,-0.614944,-0.625971
1141,-1.691386,-1.127648,-0.73366,-0.974398,-0.73366,-0.974398
1142,-0.860396,-1.020072,-0.144522,-1.495817,-0.144522,-1.495817
1143,-1.318981,-1.090126,-0.424281,-2.541272,-0.424281,-2.541272
1144,-1.828233,-1.142135,-1.134564,-0.986846,-1.134564,-0.986846
1145,-1.211215,-1.377191,0.24849,-1.264683,0.24849,-1.264683
1146,0.859527,0.350416,-0.409586,-1.786948,-0.409586,-1.786948
1147,0.801731,0.011502,0.070835,-2.692644,0.070835,-2.692644
1148,0.391411,0.301058,-0.467623,-1.109613,-0.467623,-1.109613
1149,0.254537,-0.049681,-0.3387,-0.29816,-0.3387,-0.29816
1150,-0.526713,-0.571764,0.064484,-0.807571,0.064484,-0.807571
1151,-0.312786,-0.833039,0.278073,-1.474336,0.278073,-1.474336
1152,-0.959615,-1.280972,-0.058539,-1.842056,-0.058539,-1.842056
1153,-1.836295,-1.655972,-1.047128,-1.16061,-1.047128,-1.16061
1154,-1.653005,-1.662859,-0.883448,-0.831563,-0.883448,-0.831563
1155,-0.155947,1.175091,-1.099226,-2.648825,-1.099226,-2.648825
1156,1.170976,1.651174,-0.369348,-0.275609,-0.369348,-0.275609
1157,0.271457,1.29311,-0.647922,-0.28428,-0.647922,-0.28428
1158,0.709019,1.408829,-0.519311,0.364105,-0.519311,0.364105
1159,-0.615437,0.507813,-0.377929,-0.382457,-0.377929,-0.382457
1160,-0.233746,0.454142,-0.358018,-0.394913,-0.358018,-0.394913
1161,-0.106264,0.309483,-0.006644,-0.377156,-0.006644,-0.377156
1162,-0.359781,0.615832,-0.305742,-0.256478,-0.305742,-0.256478
1163,-0.613908,0.182605,-0.067122,-1.058096,-0.067122,-1.058096
1164,-0.558195,0.143346,-0.266162,-0.222133,-0.266162,-0.222133
1165,-0.400441,-0.084489,-0.592159,-1.884618,-0.592159,-1.884618
1166,0.016605,-0.002909,-0.032451,-1.069463,-0.032451,-1.069463
1167,0.035122,-0.173723,-0.199577,-1.21025,-0.199577,-1.21025
1168,-0.737909,-0.345746,-1.122514,-0.88592,-1.122514,-0.88592
1169,-0.758971,0.126875,-0.474096,-0.912463,-0.474096,-0.912463
1170,-0.04771,0.212019,-0.231605,-1.014844,-0.231605,-1.014844
1171,0.87447,1.160996,-0.157157,-1.161943,-0.157157,-1.161943
1172,0.813997,1.346063,-0.080251,-0.984607,-0.080251,-0.984607
1173,0.30036,0.725549,-0.401147,-0.287436,-0.401147,-0.287436
1174,0.06444,0.435653,-0.388456,-1.791354,-0.388456,-1.791354
1175,-0.194985,-0.1325,-0.214655,-0.901759,-0.214655,-0.901759
1176,-0.609713,0.090747,-0.606289,-0.779122,-0.606289,-0.779122
1177,-0.823529,-0.56451,-0.289858,-0.178701,-0.289858,-0.178701
1178,-0.567305,-0.260389,-0.33194,-0.886683,-0.33194,-0.886683
1179,-0.57406,-0.37212,-0.342768,-0.394127,-0.342768,-0.394127
1180,0.364918,0.888711,-0.266197,-0.157988,-0.266197,-0.157988
1181,0.136605,-0.051523,-0.27721,-1.64093,-0.27721,-1.64093
1182,-0.262712,-0.379873,-0.332887,0.300243,-0.332887,0.300243
1183,-0.027201,-0.447101,-0.028215,-0.419314,-0.028215,-0.419314
1184,-0.735898,-0.768182,-0.102474,-0.830067,-0.102474,-0.830067
1185,-0.506129,-0.574791,-0.214145,-0.250426,-0.214145,-0.250426
1186,-1.360264,-0.697491,-0.635421,-0.025983,-0.635421,-0.025983
1187,-1.238053,-0.699151,-0.286628,-0.804006,-0.286628,-0.804006
1188,-0.279033,-0.880057,0.367637,-1.407476,0.367637,-1.407476
1189,-1.369224,-1.332561,-0.477526,-0.852454,-0.477526,-0.852454
1190,-2.189608,-1.586459,-0.909549,-1.357539,-0.909549,-1.357539
1191,-2.893867,-1.981167,-0.385788,-1.387379,-0.385788,-1.387379
1192,-1.975499,-1.437225,-0.365819,-1.79343,-0.365819,-1.79343
1193,-1.507449,-1.370867,-0.182985,-1.056869,-0.182985,-1.056869
1194,-2.567387,-1.865909,-0.256992,-0.741589,-0.256992,-0.741589
1195,-2.274407,-2.114992,0.269487,-0.986912,0.269487,-0.986912
1196,-0.954662,-0.899304,0.117978,-0.626081,0.117978,-0.626081
1197,-1.008004,-1.126239,-0.355174,-1.243868,-0.355174,-1.243868
1198,-1.526364,-1.341543,-0.301884,-2.122164,-0.301884,-2.122164
1199,-0.703967,-0.166272,-0.335121,-1.021458,-0.335121,-1.021458
1200,-1.436415,-1.123966,-0.720526,-0.461239,-0.720526,-0.461239
1201,-2.378706,-1.770856,-0.413319,-1.730548,-0.413319,-1.730548
1202,-2.529943,-2.094748,-0.535889,-2.055028,-0.535889,-2.055028
1203,-1.996222,-1.637506,-0.160331,-1.149746,-0.160331,-1.149746
1204,-1.087461,-0.955754,-0.17484,-0.120834,-0.17484,-0.120834
1205,-0.692426,-0.880696,0.119473,-0.204922,0.119473,-0.204922
1206,-1.112337,-0.868758,-0.53365,-1.045302,-0.53365,-1.045302
1207,-1.217101,-1.113071,-0.462645,-1.078827,-0.462645,-1.078827
1208,-1.000091,-0.974399,-0.73922,-1.376509,-0.73922,-1.376509
1209,-1.499023,-1.388528,-0.512017,-0.817615,-0.512017,-0.817615
1210,-1.412708,-1.400926,-0.632748,-0.22271,-0.632748,-0.22271
1211,-0.719701,-0.745704,-0.498506,0.03486,-0.498506,0.03486
1212,-1.241195,-1.078959,-0.348593,-0.211131,-0.348593,-0.211131
1213,-0.763509,-0.813445,-0.390752,-2.482242,-0.390752,-2.482242
1214,-1.171542,-1.296105,-0.269152,0.297498,-0.269152,0.297498
1215,-0.885823,-1.412344,-0.543716,-0.44869,-0.543716,-0.44869
1216,-0.990673,-1.500315,0.165691,-0.412551,0.165691,-0.412551
1217,-0.560157,-1.20867,0.089306,-1.053897,0.089306,-1.053897
1218,-1.024212,-1.310197,-0.405246,-1.181516,-0.405246,-1.181516
1219,-1.867435,-1.693423,-0.442182,-2.032709,-0.442182,-2.032709
1220,-1.20213,-1.561852,0.240499,-0.403116,0.240499,-0.403116
1221,-0.50959,-1.088954,-0.014341,-1.40676,-0.014341,-1.40676
1222,-0.017214,-0.994687,-0.099693,-1.314977,-0.099693,-1.314977
1223,-0.961234,-1.143607,-0.559016,-0.476577,-0.559016,-0.476577
1224,-0.749823,-1.009663,-0.603367,-1.396085,-0.603367,-1.396085
1225,-1.023929,-1.070431,-0.896228,-0.403899,-0.896228,-0.403899
1226,-0.900998,-1.127522,-0.609514,-1.189669,-0.609514,-1.189669
1227,-1.336019,-1.342674,-0.368573,-0.664066,-0.368573,-0.664066
1228,-1.120262,-1.237678,0.249833,-1.499913,0.249833,-1.499913
1229,-1.267625,-1.213032,-0.06118,-1.730278,-0.06118,-1.730278
1230,-1.390728,-1.338889,-0.305221,-1.229372,-0.305221,-1.229372
1231,-0.430221,-0.927662,-0.663028,-1.23077,-0.663028,-1.23077
1232,-0.818975,-1.058006,-0.451898,-0.189136,-0.451898,-0.189136
1233,-0.571656,-0.997069,-0.078855,1.208649,-0.078855,1.208649
1234,-0.700834,-1.144349,-0.205532,-1.737072,-0.205532,-1.737072
1235,-0.986259,-1.151747,-0.878536,-0.936039,-0.878536,-0.936039
1236,-1.162798,-1.390299,-0.405639,-0.237388,-0.405639,-0.237388
1237,-1.433152,-1.461519,-0.546153,-1.025961,-0.546153,-1.025961
1238,-1.11407,-1.377323,-0.271211,-1.212486,-0.271211,-1.212486
1239,-1.239762,-1.595126,-0.825431,-0.763275,-0.825431,-0.763275
1240,-2.097575,-1.803763,-0.408672,-0.233808,-0.408672,-0.233808
1241,-1.206312,-1.63794,-0.038315,-1.481928,-0.038315,-1.481928
1242,-2.285572,-2.165388,-0.359225,-1.411495,-0.359225,-1.411495
1243,-1.983145,-2.114178,-0.016717,-1.727726,-0.016717,-1.727726
1244,-1.87518,-2.054203,-0.249213,0.27175,-0.249213,0.27175
1245,-2.031013,-2.033836,-0.645235,0.022365,-0.645235,0.022365
1246,-1.529413,-1.661973,-0.687578,-1.217067,-0.687578,-1.217067
1247,-0.702481,-1.283511,0.052847,0.386291,0.052847,0.386291
1248,-1.207333,-1.419487,-0.728704,-1.368482,-0.728704,-1.368482
1249,-1.449842,-1.529337,-0.418042,-0.834653,-0.418042,-0.834653
1250,-1.447943,-1.641696,-0.506681,-0.505208,-0.506681,-0.505208
1251,-2.075729,-2.060402,-0.28924,-0.947861,-0.28924,-0.947861
1252,-1.61382,-1.607164,-0.42135,-0.424382,-0.42135,-0.424382
1253,-2.116585,-1.783852,-0.251599,-0.719608,-0.251599,-0.719608
1254,-1.933438,-1.615437,-0.483778,-0.859894,-0.483778,-0.859894
1255,-1.901067,-1.916153,-0.583425,-0.710366,-0.583425,-0.710366
1256,-1.561978,-1.800493,-0.032364,-0.680662,-0.032364,-0.680662
1257,-0.421006,-1.02123,-0.615447,-1.554132,-0.615447,-1.554132
1258,-0.868574,-0.967736,-0.301282,-1.309673,-0.301282,-1.309673
1259,-0.349544,-0.788325,-0.301992,-1.82847,-0.301992,-1.82847
1260,-0.394243,-0.833633,0.372156,-1.617777,0.372156,-1.617777
1261,-1.149283,-1.450318,-0.650957,-0.764919,-0.650957,-0.764919
1262,-1.254271,-1.702414,0.121342,-1.272848,0.121342,-1.272848
1263,-1.211007,-1.699036,-0.19304,-1.335923,-0.19304,-1.335923
1264,-1.368581,-1.906052,-0.172173,-1.265958,-0.172173,-1.265958
1265,-1.110229,-1.900384,0.145922,-1.510431,0.145922,-1.510431
1266,-1.214771,-1.751392,-0.730556,-1.60135,-0.730556,-1.60135
1267,-1.019397,-1.690597,-0.143443,-1.509139,-0.143443,-1.509139
1268,-1.745664,-1.938036,-1.068711,-0.739425,-1.068711,-0.739425
1269,-0.906032,-1.759961,-0.170598,-1.580016,-0.170598,-1.580016
1270,-1.37957,-2.213309,0.152194,-1.347486,0.152194,-1.347486
1271,-0.835585,-1.386263,-0.534528,-1.061522,-0.534528,-1.061522
1272,0.527093,-0.653,0.071976,-0.523068,0.071976,-0.523068
1273,-0.615369,-1.735452,0.038294,-1.3442,0.038294,-1.3442
1274,-0.408404,-1.19228,-0.196562,-0.255882,-0.196562,-0.255882
1275,-0.177092,-0.914788,-0.141916,-0.708183,-0.141916,-0.708183
1276,-1.329495,-1.146857,-0.441446,-1.826557,-0.441446,-1.826557
1277,-0.257364,-0.666976,0.375136,0.536437,0.375136,0.536437
1278,-0.121653,-0.780044,0.474323,0.178817,0.474323,0.178817
1279,-0.977405,-1.120685,0.035682,-0.002131,0.035682,-0.002131
1280,-0.664053,-0.990726,-0.065039,-1.029412,-0.065039,-1.029412
1281,-0.106809,-0.876005,0.096808,-0.213995,0.096808,-0.213995
1282,-0.011524,-0.861411,0.1683,-1.163776,0.1683,-1.163776
1283,0.744714,-0.050885,0.062552,-0.302602,0.062552,-0.302602
1284,0.554955,-0.424125,0.797358,-0.911272,0.797358,-0.911272
1285,-0.573864,-0.695057,-0.472168,0.105417,-0.472168,0.105417
1286,0.178337,-0.284164,0.382463,-1.911204,0.382463,-1.911204
1287,-0.894472,-1.177697,-0.029774,-1.601575,-0.029774,-1.601575
1288,0.007658,-0.66886,0.609952,0.187717,0.609952,0.187717
1289,-0.543173,-0.89157,-0.042501,-1.044007,-0.042501,-1.044007
1290,-0.135569,-0.458213,0.333037,-0.853126,0.333037,-0.853126
1291,0.51514,-0.278308,0.450767,0.210691,0.450767,0.210691
1292,0.482534,-0.207638,0.12346,0.234731,0.12346,0.234731
1293,0.538421,-0.054473,0.815114,-0.497459,0.815114,-0.497459
1294,0.273877,-0.301137,0.458538,-1.525821,0.458538,-1.525821
1295,0.102592,0.008129,0.341449,-0.395805,0.341449,-0.395805
1296,-0.183231,-0.073227,0.199274,-1.023735,0.199274,-1.023735
1297,0.011481,0.002486,0.420001,-1.234844,0.420001,-1.234844
1298,0.187492,-0.05392,0.735525,-0.78591,0.735525,-0.78591
1299,0.128292,-0.05685,0.224085,-0.717961,0.224085,-0.717961
1300,0.152142,0.007289,0.388454,-1.735122,0.388454,-1.735122
1301,0.108757,0.016484,0.428172,-0.232942,0.428172,-0.232942
